,0
0,"0    0.0
Name: 485, dtype: float64"
1,1.0
2,1.0
3,"0    0.0
Name: 908, dtype: float64"
4,1.0
5,"0    0.0
Name: 1233, dtype: float64"
6,"0    0.0
Name: 1150, dtype: float64"
7,"0    0.0
Name: 721, dtype: float64"
8,"0    0.0
Name: 464, dtype: float64"
9,"0    0.0
Name: 817, dtype: float64"
10,"0    0.0
Name: 1099, dtype: float64"
11,1.0
12,"0    0.0
Name: 1176, dtype: float64"
13,"0    0.0
Name: 1344, dtype: float64"
14,"0    0.0
Name: 434, dtype: float64"
15,1.0
16,1.0
17,1.0
18,"0    0.0
Name: 789, dtype: float64"
19,"0    0.0
Name: 220, dtype: float64"
20,"0    0.0
Name: 862, dtype: float64"
21,"0    0.0
Name: 842, dtype: float64"
22,1.0
23,"0    0.0
Name: 331, dtype: float64"
24,"0    0.0
Name: 67, dtype: float64"
25,"0    0.0
Name: 1033, dtype: float64"
26,1.0
27,"0    0.0
Name: 410, dtype: float64"
28,"0    0.0
Name: 155, dtype: float64"
29,1.0
30,"0    0.0
Name: 355, dtype: float64"
31,1.0
32,"0    0.0
Name: 1440, dtype: float64"
33,"0    0.0
Name: 110, dtype: float64"
34,"0    0.0
Name: 247, dtype: float64"
35,"0    0.0
Name: 1011, dtype: float64"
36,"0    0.0
Name: 1532, dtype: float64"
37,"0    0.0
Name: 742, dtype: float64"
38,1.0
39,"0    0.0
Name: 39, dtype: float64"
40,1.0
41,1.0
42,"0    0.0
Name: 563, dtype: float64"
43,"0    0.0
Name: 1512, dtype: float64"
44,1.0
45,"0    0.0
Name: 1053, dtype: float64"
46,"0    0.0
Name: 1259, dtype: float64"
47,"0    0.0
Name: 1486, dtype: float64"
48,"0    0.0
Name: 648, dtype: float64"
49,"0    0.0
Name: 177, dtype: float64"
50,1.0
51,"0    0.0
Name: 697, dtype: float64"
52,"0    0.0
Name: 88, dtype: float64"
53,1.0
54,"0    0.0
Name: 1205, dtype: float64"
55,"0    0.0
Name: 672, dtype: float64"
56,"0    0.0
Name: 1077, dtype: float64"
57,1.0
58,"0    0.0
Name: 1466, dtype: float64"
59,"0    0.0
Name: 1286, dtype: float64"
60,"0    0.0
Name: 958, dtype: float64"
61,"0    0.0
Name: 132, dtype: float64"
62,1.0
63,1.0
64,"0    0.0
Name: 1364, dtype: float64"
65,"0    0.0
Name: 275, dtype: float64"
66,1.0
67,1.0
68,"0    0.0
Name: 884, dtype: float64"
69,"0    0.0
Name: 1316, dtype: float64"
70,1.0
71,"0    0.0
Name: 1389, dtype: float64"
72,"0    0.0
Name: 619, dtype: float64"
73,"0    0.0
Name: 1419, dtype: float64"
74,1.0
75,"0    0.0
Name: 382, dtype: float64"
76,"0    0.0
Name: 1129, dtype: float64"
77,1.0
78,"0    0.0
Name: 986, dtype: float64"
79,"0    0.0
Name: 513, dtype: float64"
80,"0    0.0
Name: 12, dtype: float64"
81,1.0
82,1.0
83,"0    0.0
Name: 305, dtype: float64"
84,1.0
85,"0    0.0
Name: 935, dtype: float64"
86,1.0
87,1.0
88,1.0
89,"0    0.0
Name: 537, dtype: float64"
90,"0    0.0
Name: 589, dtype: float64"
91,1.0
92,"0    0.0
Name: 769, dtype: float64"
93,1.0
94,1.0
95,"0    0.0
Name: 198, dtype: float64"
