,0
0,"0    0.0
Name: 440, dtype: float64"
1,"0    0.0
Name: 1335, dtype: float64"
2,1.0
3,"0    0.0
Name: 542, dtype: float64"
4,1.0
5,"0    0.0
Name: 1865, dtype: float64"
6,"0    0.0
Name: 1358, dtype: float64"
7,1.0
8,1.0
9,1.0
10,"0    0.0
Name: 1235, dtype: float64"
11,1.0
12,"0    0.0
Name: 1748, dtype: float64"
13,"0    0.0
Name: 270, dtype: float64"
14,1.0
15,1.0
16,"0    0.0
Name: 1728, dtype: float64"
17,"0    0.0
Name: 1919, dtype: float64"
18,"0    1.0
Name: 1702, dtype: float64"
19,1.0
20,1.0
21,"0    0.0
Name: 743, dtype: float64"
22,1.0
23,"0    0.0
Name: 296, dtype: float64"
24,1.0
25,1.0
26,"0    0.0
Name: 1959, dtype: float64"
27,1.0
28,"0    0.0
Name: 17, dtype: float64"
29,1.0
30,"0    0.0
Name: 70, dtype: float64"
31,"0    0.0
Name: 1283, dtype: float64"
32,"0    0.0
Name: 1481, dtype: float64"
33,"0    0.0
Name: 1557, dtype: float64"
34,"0    0.0
Name: 838, dtype: float64"
35,"0    0.0
Name: 182, dtype: float64"
36,1.0
37,1.0
38,"0    0.0
Name: 1794, dtype: float64"
39,1.0
40,"0    0.0
Name: 810, dtype: float64"
41,1.0
42,1.0
43,"0    0.0
Name: 1210, dtype: float64"
44,"0    0.0
Name: 1164, dtype: float64"
45,"0    0.0
Name: 1680, dtype: float64"
46,1.0
47,"0    0.0
Name: 715, dtype: float64"
48,"0    0.0
Name: 1188, dtype: float64"
49,1.0
50,"0    0.0
Name: 364, dtype: float64"
51,"0    0.0
Name: 921, dtype: float64"
52,"0    0.0
Name: 562, dtype: float64"
53,"0    1.0
Name: 1768, dtype: float64"
54,1.0
55,"0    0.0
Name: 210, dtype: float64"
56,"0    0.0
Name: 1656, dtype: float64"
57,1.0
58,1.0
59,"0    0.0
Name: 1260, dtype: float64"
60,1.0
61,1.0
62,"0    0.0
Name: 316, dtype: float64"
63,1.0
64,1.0
65,"0    0.0
Name: 240, dtype: float64"
66,1.0
67,"0    0.0
Name: 1607, dtype: float64"
68,1.0
69,1.0
70,1.0
71,1.0
72,"0    0.0
Name: 694, dtype: float64"
73,"0    0.0
Name: 2202, dtype: float64"
74,"0    0.0
Name: 1021, dtype: float64"
75,"0    0.0
Name: 1041, dtype: float64"
76,"0    0.0
Name: 1631, dtype: float64"
77,"0    0.0
Name: 42, dtype: float64"
78,"0    0.0
Name: 616, dtype: float64"
79,"0    1.0
Name: 2230, dtype: float64"
80,"0    0.0
Name: 765, dtype: float64"
81,"0    0.0
Name: 465, dtype: float64"
82,"0    0.0
Name: 1893, dtype: float64"
83,"0    0.0
Name: 1068, dtype: float64"
84,"0    0.0
Name: 515, dtype: float64"
85,1.0
86,1.0
87,1.0
88,"0    0.0
Name: 2064, dtype: float64"
89,1.0
90,"0    0.0
Name: 1451, dtype: float64"
91,"0    0.0
Name: 2137, dtype: float64"
92,1.0
93,"0    0.0
Name: 1534, dtype: float64"
94,1.0
95,"0    0.0
Name: 1511, dtype: float64"
96,"0    0.0
Name: 336, dtype: float64"
97,"0    0.0
Name: 2092, dtype: float64"
98,1.0
99,"0    0.0
Name: 2116, dtype: float64"
100,"0    0.0
Name: 1401, dtype: float64"
101,1.0
102,1.0
103,"0    0.0
Name: 125, dtype: float64"
104,1.0
105,"0    0.0
Name: 1088, dtype: float64"
106,1.0
107,1.0
108,1.0
109,"0    0.0
Name: 485, dtype: float64"
110,1.0
111,1.0
112,1.0
113,"0    0.0
Name: 1117, dtype: float64"
114,1.0
115,"0    0.0
Name: 1821, dtype: float64"
116,1.0
117,1.0
118,1.0
119,"0    0.0
Name: 420, dtype: float64"
120,"0    0.0
Name: 859, dtype: float64"
121,"0    0.0
Name: 2009, dtype: float64"
122,"0    0.0
Name: 788, dtype: float64"
123,"0    0.0
Name: 390, dtype: float64"
124,1.0
125,1.0
126,1.0
127,"0    0.0
Name: 1000, dtype: float64"
128,1.0
129,1.0
130,"0    0.0
Name: 2178, dtype: float64"
131,1.0
132,1.0
133,"0    0.0
Name: 1381, dtype: float64"
134,"0    0.0
Name: 1583, dtype: float64"
135,"0    0.0
Name: 2260, dtype: float64"
136,"0    0.0
Name: 1989, dtype: float64"
137,1.0
138,"0    0.0
Name: 900, dtype: float64"
139,"0    0.0
Name: 1842, dtype: float64"
140,1.0
141,"0    0.0
Name: 1431, dtype: float64"
142,1.0
143,1.0
144,1.0
145,1.0
146,1.0
147,1.0
148,"0    0.0
Name: 590, dtype: float64"
149,"0    0.0
Name: 946, dtype: float64"
150,"0    0.0
Name: 646, dtype: float64"
151,"0    0.0
Name: 1939, dtype: float64"
152,"0    0.0
Name: 1306, dtype: float64"
153,1.0
154,1.0
155,1.0
156,1.0
157,"0    0.0
Name: 880, dtype: float64"
158,1.0
159,1.0
160,1.0
161,"0    0.0
Name: 1142, dtype: float64"
162,"0    0.0
Name: 98, dtype: float64"
163,"0    0.0
Name: 152, dtype: float64"
164,1.0
165,1.0
166,1.0
167,1.0
168,"0    0.0
Name: 2036, dtype: float64"
169,"0    0.0
Name: 673, dtype: float64"
170,"0    0.0
Name: 2157, dtype: float64"
171,1.0
172,"0    0.0
Name: 974, dtype: float64"
173,1.0
174,1.0
