,0
0,"0    0.0
Name: 1466, dtype: float64"
1,"0    0.0
Name: 1109, dtype: float64"
2,1.0
3,"0    0.0
Name: 1060, dtype: float64"
4,"0    0.0
Name: 1387, dtype: float64"
5,1.0
6,"0    0.0
Name: 1137, dtype: float64"
7,1.0
8,"0    0.0
Name: 1263, dtype: float64"
9,"0    0.0
Name: 1330, dtype: float64"
10,"0    0.0
Name: 1003, dtype: float64"
11,"0    0.0
Name: 1308, dtype: float64"
12,1.0
13,"0    0.0
Name: 313, dtype: float64"
14,"0    0.0
Name: 10, dtype: float64"
15,"0    0.0
Name: 470, dtype: float64"
16,1.0
17,"0    0.0
Name: 337, dtype: float64"
18,1.0
19,"0    0.0
Name: 1360, dtype: float64"
20,1.0
21,"0    0.0
Name: 138, dtype: float64"
22,"0    0.0
Name: 1487, dtype: float64"
23,1.0
24,"0    0.0
Name: 418, dtype: float64"
25,"0    0.0
Name: 1209, dtype: float64"
26,"0    0.0
Name: 745, dtype: float64"
27,1.0
28,1.0
29,"0    0.0
Name: 919, dtype: float64"
30,"0    0.0
Name: 264, dtype: float64"
31,"0    0.0
Name: 286, dtype: float64"
32,"0    0.0
Name: 817, dtype: float64"
33,"0    0.0
Name: 396, dtype: float64"
34,"0    0.0
Name: 1033, dtype: float64"
35,1.0
36,1.0
37,"0    1.0
Name: 591, dtype: float64"
38,1.0
39,"0    0.0
Name: 1643, dtype: float64"
40,"0    0.0
Name: 445, dtype: float64"
41,"0    0.0
Name: 240, dtype: float64"
42,1.0
43,1.0
44,1.0
45,"0    0.0
Name: 1437, dtype: float64"
46,"0    0.0
Name: 948, dtype: float64"
47,"0    0.0
Name: 190, dtype: float64"
48,"0    0.0
Name: 540, dtype: float64"
49,"0    0.0
Name: 672, dtype: float64"
50,"0    0.0
Name: 65, dtype: float64"
51,"0    0.0
Name: 1586, dtype: float64"
52,"0    0.0
Name: 367, dtype: float64"
53,1.0
54,"0    0.0
Name: 565, dtype: float64"
55,"0    0.0
Name: 1514, dtype: float64"
56,"0    0.0
Name: 696, dtype: float64"
57,1.0
58,"0    0.0
Name: 1185, dtype: float64"
59,"0    0.0
Name: 1613, dtype: float64"
60,"0    0.0
Name: 872, dtype: float64"
61,"0    0.0
Name: 1235, dtype: float64"
62,"0    0.0
Name: 1543, dtype: float64"
63,1.0
64,"0    0.0
Name: 1666, dtype: float64"
65,1.0
66,"0    0.0
Name: 1564, dtype: float64"
67,1.0
68,"0    0.0
Name: 494, dtype: float64"
69,1.0
70,"0    0.0
Name: 766, dtype: float64"
71,1.0
72,1.0
73,"0    0.0
Name: 1158, dtype: float64"
74,1.0
75,"0    0.0
Name: 162, dtype: float64"
76,"0    0.0
Name: 896, dtype: float64"
77,"0    0.0
Name: 617, dtype: float64"
78,"0    0.0
Name: 842, dtype: float64"
79,"0    0.0
Name: 788, dtype: float64"
80,"0    0.0
Name: 36, dtype: float64"
81,"0    0.0
Name: 1284, dtype: float64"
82,1.0
83,"0    1.0
Name: 642, dtype: float64"
84,"0    1.0
Name: 117, dtype: float64"
85,1.0
86,"0    0.0
Name: 518, dtype: float64"
87,"0    0.0
Name: 725, dtype: float64"
88,"0    0.0
Name: 91, dtype: float64"
89,1.0
90,"0    0.0
Name: 977, dtype: float64"
91,"0    0.0
Name: 1407, dtype: float64"
92,1.0
93,"0    1.0
Name: 1087, dtype: float64"
94,1.0
95,1.0
96,"0    0.0
Name: 211, dtype: float64"
97,1.0
