,0
0,"0    0.0
Name: 709, dtype: float64"
1,"0    0.0
Name: 1372, dtype: float64"
2,1.0
3,1.0
4,"0    0.0
Name: 39, dtype: float64"
5,1.0
6,"0    1.0
Name: 457, dtype: float64"
7,"0    0.0
Name: 1521, dtype: float64"
8,"0    0.0
Name: 1940, dtype: float64"
9,1.0
10,1.0
11,1.0
12,"0    0.0
Name: 346, dtype: float64"
13,1.0
14,"0    0.0
Name: 1645, dtype: float64"
15,"0    0.0
Name: 63, dtype: float64"
16,1.0
17,"0    0.0
Name: 1215, dtype: float64"
18,1.0
19,"0    0.0
Name: 1446, dtype: float64"
20,"0    0.0
Name: 1718, dtype: float64"
21,"0    0.0
Name: 376, dtype: float64"
22,"0    0.0
Name: 1748, dtype: float64"
23,1.0
24,"0    0.0
Name: 1616, dtype: float64"
25,1.0
26,1.0
27,1.0
28,"0    0.0
Name: 736, dtype: float64"
29,"0    0.0
Name: 936, dtype: float64"
30,"0    0.0
Name: 612, dtype: float64"
31,1.0
32,"0    0.0
Name: 914, dtype: float64"
33,"0    0.0
Name: 119, dtype: float64"
34,"0    0.0
Name: 663, dtype: float64"
35,"0    0.0
Name: 1057, dtype: float64"
36,"0    1.0
Name: 1888, dtype: float64"
37,"0    0.0
Name: 1593, dtype: float64"
38,"0    0.0
Name: 1423, dtype: float64"
39,"0    0.0
Name: 865, dtype: float64"
40,"0    0.0
Name: 1548, dtype: float64"
41,"0    0.0
Name: 1668, dtype: float64"
42,"0    0.0
Name: 1693, dtype: float64"
43,"0    0.0
Name: 140, dtype: float64"
44,"0    0.0
Name: 1343, dtype: float64"
45,"0    0.0
Name: 1110, dtype: float64"
46,"0    0.0
Name: 1768, dtype: float64"
47,1.0
48,"0    0.0
Name: 16, dtype: float64"
49,"0    0.0
Name: 1913, dtype: float64"
50,"0    0.0
Name: 1006, dtype: float64"
51,"0    0.0
Name: 886, dtype: float64"
52,"0    0.0
Name: 478, dtype: float64"
53,1.0
54,"0    0.0
Name: 1398, dtype: float64"
55,1.0
56,"0    0.0
Name: 984, dtype: float64"
57,"0    0.0
Name: 1270, dtype: float64"
58,"0    0.0
Name: 93, dtype: float64"
59,"0    0.0
Name: 1137, dtype: float64"
60,1.0
61,1.0
62,"0    0.0
Name: 1496, dtype: float64"
63,"0    0.0
Name: 270, dtype: float64"
64,1.0
65,1.0
66,"0    0.0
Name: 216, dtype: float64"
67,"0    0.0
Name: 1473, dtype: float64"
68,"0    0.0
Name: 163, dtype: float64"
69,"0    0.0
Name: 636, dtype: float64"
70,"0    0.0
Name: 764, dtype: float64"
71,1.0
72,"0    0.0
Name: 1166, dtype: float64"
73,"0    0.0
Name: 1032, dtype: float64"
74,1.0
75,"0    0.0
Name: 298, dtype: float64"
76,"0    0.0
Name: 191, dtype: float64"
77,1.0
78,"0    0.0
Name: 961, dtype: float64"
79,"0    0.0
Name: 400, dtype: float64"
80,1.0
81,1.0
82,"0    0.0
Name: 1194, dtype: float64"
83,1.0
84,"0    0.0
Name: 1861, dtype: float64"
85,1.0
86,"0    0.0
Name: 1813, dtype: float64"
87,"0    0.0
Name: 547, dtype: float64"
88,"0    0.0
Name: 1293, dtype: float64"
89,1.0
90,"0    0.0
Name: 589, dtype: float64"
91,"0    0.0
Name: 1245, dtype: float64"
92,1.0
93,"0    0.0
Name: 1322, dtype: float64"
94,1.0
95,"0    0.0
Name: 686, dtype: float64"
96,1.0
97,1.0
98,"0    0.0
Name: 567, dtype: float64"
99,"0    0.0
Name: 427, dtype: float64"
100,1.0
101,"0    0.0
Name: 325, dtype: float64"
102,1.0
103,"0    0.0
Name: 1836, dtype: float64"
104,1.0
105,1.0
106,1.0
107,"0    0.0
Name: 523, dtype: float64"
108,1.0
109,1.0
110,"0    0.0
Name: 1569, dtype: float64"
111,"0    0.0
Name: 498, dtype: float64"
112,"0    0.0
Name: 1086, dtype: float64"
113,1.0
114,"0    0.0
Name: 792, dtype: float64"
115,"0    0.0
Name: 1788, dtype: float64"
116,1.0
117,"0    0.0
Name: 245, dtype: float64"
118,"0    1.0
Name: 837, dtype: float64"
119,1.0
120,1.0
121,"0    0.0
Name: 815, dtype: float64"
