,0
0,"0    0.0
Name: 1304, dtype: float64"
1,1.0
2,"0    0.0
Name: 1562, dtype: float64"
3,1.0
4,"0    0.0
Name: 638, dtype: float64"
5,"0    0.0
Name: 97, dtype: float64"
6,1.0
7,"0    0.0
Name: 896, dtype: float64"
8,"0    0.0
Name: 360, dtype: float64"
9,"0    0.0
Name: 1331, dtype: float64"
10,1.0
11,"0    0.0
Name: 402, dtype: float64"
12,1.0
13,1.0
14,1.0
15,"0    0.0
Name: 1887, dtype: float64"
16,"0    1.0
Name: 1612, dtype: float64"
17,1.0
18,1.0
19,"0    0.0
Name: 1970, dtype: float64"
20,"0    0.0
Name: 15, dtype: float64"
21,"0    0.0
Name: 1686, dtype: float64"
22,1.0
23,1.0
24,1.0
25,"0    0.0
Name: 42, dtype: float64"
26,"0    0.0
Name: 425, dtype: float64"
27,1.0
28,1.0
29,"0    0.0
Name: 1489, dtype: float64"
30,"0    0.0
Name: 567, dtype: float64"
31,"0    0.0
Name: 1803, dtype: float64"
32,1.0
33,"0    0.0
Name: 67, dtype: float64"
34,1.0
35,"0    0.0
Name: 998, dtype: float64"
36,1.0
37,1.0
38,"0    0.0
Name: 449, dtype: float64"
39,"0    0.0
Name: 1055, dtype: float64"
40,1.0
41,"0    0.0
Name: 968, dtype: float64"
42,"0    0.0
Name: 1025, dtype: float64"
43,1.0
44,1.0
45,"0    0.0
Name: 1097, dtype: float64"
46,"0    0.0
Name: 608, dtype: float64"
47,"0    0.0
Name: 1859, dtype: float64"
48,"0    0.0
Name: 1536, dtype: float64"
49,1.0
50,1.0
51,"0    0.0
Name: 1591, dtype: float64"
52,1.0
53,"0    0.0
Name: 2023, dtype: float64"
54,"0    0.0
Name: 126, dtype: float64"
55,1.0
56,"0    0.0
Name: 1384, dtype: float64"
57,"0    0.0
Name: 716, dtype: float64"
58,1.0
59,1.0
60,1.0
61,1.0
62,"0    0.0
Name: 1414, dtype: float64"
63,"0    0.0
Name: 1730, dtype: float64"
64,"0    0.0
Name: 2000, dtype: float64"
65,1.0
66,"0    0.0
Name: 789, dtype: float64"
67,"0    0.0
Name: 740, dtype: float64"
68,"0    1.0
Name: 688, dtype: float64"
69,1.0
70,"0    0.0
Name: 1752, dtype: float64"
71,"0    0.0
Name: 666, dtype: float64"
72,"0    0.0
Name: 380, dtype: float64"
73,"0    0.0
Name: 338, dtype: float64"
74,"0    0.0
Name: 1468, dtype: float64"
75,1.0
76,"0    0.0
Name: 941, dtype: float64"
77,"0    0.0
Name: 1077, dtype: float64"
78,1.0
79,"0    0.0
Name: 917, dtype: float64"
80,"0    0.0
Name: 182, dtype: float64"
81,"0    0.0
Name: 835, dtype: float64"
82,"0    0.0
Name: 156, dtype: float64"
83,1.0
84,"0    0.0
Name: 238, dtype: float64"
85,"0    0.0
Name: 208, dtype: float64"
86,"0    0.0
Name: 1775, dtype: float64"
87,"0    0.0
Name: 760, dtype: float64"
88,1.0
89,"0    0.0
Name: 2049, dtype: float64"
90,1.0
91,"0    0.0
Name: 1355, dtype: float64"
92,"0    0.0
Name: 547, dtype: float64"
93,1.0
94,1.0
95,"0    0.0
Name: 1634, dtype: float64"
96,"0    0.0
Name: 1943, dtype: float64"
97,"0    0.0
Name: 1656, dtype: float64"
98,1.0
99,"0    0.0
Name: 2099, dtype: float64"
100,"0    0.0
Name: 313, dtype: float64"
101,"0    0.0
Name: 1121, dtype: float64"
102,"0    0.0
Name: 1277, dtype: float64"
103,"0    1.0
Name: 1441, dtype: float64"
104,"0    0.0
Name: 472, dtype: float64"
105,"0    0.0
Name: 498, dtype: float64"
106,1.0
107,1.0
108,"0    0.0
Name: 1197, dtype: float64"
109,1.0
110,1.0
111,1.0
112,"0    0.0
Name: 520, dtype: float64"
113,"0    0.0
Name: 1708, dtype: float64"
114,1.0
115,1.0
116,1.0
117,"0    0.0
Name: 809, dtype: float64"
118,"0    0.0
Name: 1149, dtype: float64"
119,1.0
120,"0    0.0
Name: 588, dtype: float64"
121,1.0
122,"0    0.0
Name: 1916, dtype: float64"
123,"0    0.0
Name: 875, dtype: float64"
124,1.0
125,1.0
126,1.0
127,"0    0.0
Name: 1512, dtype: float64"
128,1.0
129,"0    0.0
Name: 1829, dtype: float64"
130,1.0
131,"0    0.0
Name: 2124, dtype: float64"
132,1.0
133,1.0
134,"0    0.0
Name: 1250, dtype: float64"
135,"0    0.0
Name: 2072, dtype: float64"
136,"0    0.0
Name: 262, dtype: float64"
137,"0    0.0
Name: 855, dtype: float64"
138,"0    0.0
Name: 283, dtype: float64"
139,"0    0.0
Name: 1226, dtype: float64"
140,1.0
141,"0    0.0
Name: 1175, dtype: float64"
142,1.0
