,0
0,"0    0.0
Name: 1191, dtype: float64"
1,"0    0.0
Name: 16, dtype: float64"
2,"0    0.0
Name: 669, dtype: float64"
3,1.0
4,"0    0.0
Name: 788, dtype: float64"
5,"0    0.0
Name: 1239, dtype: float64"
6,1.0
7,1.0
8,1.0
9,"0    0.0
Name: 1264, dtype: float64"
10,1.0
11,"0    0.0
Name: 690, dtype: float64"
12,1.0
13,1.0
14,1.0
15,"0    0.0
Name: 322, dtype: float64"
16,"0    0.0
Name: 603, dtype: float64"
17,1.0
18,"0    0.0
Name: 1132, dtype: float64"
19,1.0
20,"0    0.0
Name: 863, dtype: float64"
21,1.0
22,"0    0.0
Name: 500, dtype: float64"
23,"0    0.0
Name: 1082, dtype: float64"
24,"0    0.0
Name: 298, dtype: float64"
25,"0    0.0
Name: 204, dtype: float64"
26,1.0
27,"0    0.0
Name: 449, dtype: float64"
28,1.0
29,1.0
30,1.0
31,1.0
32,"0    0.0
Name: 1162, dtype: float64"
33,"0    0.0
Name: 125, dtype: float64"
34,1.0
35,"0    0.0
Name: 96, dtype: float64"
36,"0    0.0
Name: 1106, dtype: float64"
37,"0    0.0
Name: 1010, dtype: float64"
38,"0    0.0
Name: 148, dtype: float64"
39,"0    0.0
Name: 885, dtype: float64"
40,"0    1.0
Name: 837, dtype: float64"
41,1.0
42,1.0
43,1.0
44,"0    0.0
Name: 399, dtype: float64"
45,"0    0.0
Name: 225, dtype: float64"
46,"0    0.0
Name: 470, dtype: float64"
47,"0    0.0
Name: 1216, dtype: float64"
48,"0    0.0
Name: 939, dtype: float64"
49,1.0
50,"0    0.0
Name: 1340, dtype: float64"
51,"0    0.0
Name: 1033, dtype: float64"
52,1.0
53,"0    0.0
Name: 551, dtype: float64"
54,"0    0.0
Name: 429, dtype: float64"
55,"0    0.0
Name: 38, dtype: float64"
56,1.0
57,"0    0.0
Name: 716, dtype: float64"
58,"0    0.0
Name: 178, dtype: float64"
59,"0    0.0
Name: 1290, dtype: float64"
60,"0    0.0
Name: 248, dtype: float64"
61,"0    0.0
Name: 961, dtype: float64"
62,1.0
63,1.0
64,"0    0.0
Name: 521, dtype: float64"
65,"0    0.0
Name: 67, dtype: float64"
66,"0    0.0
Name: 762, dtype: float64"
67,1.0
68,"0    0.0
Name: 911, dtype: float64"
69,"0    0.0
Name: 742, dtype: float64"
70,1.0
71,1.0
72,"0    0.0
Name: 649, dtype: float64"
73,1.0
74,"0    0.0
Name: 1318, dtype: float64"
75,"0    0.0
Name: 578, dtype: float64"
76,"0    0.0
Name: 809, dtype: float64"
77,1.0
78,"0    0.0
Name: 349, dtype: float64"
79,"0    0.0
Name: 1061, dtype: float64"
80,"0    0.0
Name: 277, dtype: float64"
81,1.0
82,"0    0.0
Name: 626, dtype: float64"
83,"0    0.0
Name: 982, dtype: float64"
84,"0    0.0
Name: 371, dtype: float64"
85,1.0
86,1.0
