,0
0,"0    0.0
Name: 1110, dtype: float64"
1,"0    0.0
Name: 1378, dtype: float64"
2,"0    0.0
Name: 148, dtype: float64"
3,"0    0.0
Name: 781, dtype: float64"
4,"0    0.0
Name: 1031, dtype: float64"
5,"0    0.0
Name: 1574, dtype: float64"
6,"0    0.0
Name: 1474, dtype: float64"
7,1.0
8,"0    0.0
Name: 929, dtype: float64"
9,1.0
10,"0    0.0
Name: 959, dtype: float64"
11,"0    0.0
Name: 421, dtype: float64"
12,"0    0.0
Name: 1245, dtype: float64"
13,"0    0.0
Name: 537, dtype: float64"
14,"0    0.0
Name: 400, dtype: float64"
15,"0    0.0
Name: 272, dtype: float64"
16,1.0
17,"0    0.0
Name: 906, dtype: float64"
18,1.0
19,1.0
20,1.0
21,1.0
22,"0    0.0
Name: 244, dtype: float64"
23,"0    0.0
Name: 44, dtype: float64"
24,"0    0.0
Name: 517, dtype: float64"
25,1.0
26,"0    0.0
Name: 14, dtype: float64"
27,"0    0.0
Name: 1167, dtype: float64"
28,"0    0.0
Name: 587, dtype: float64"
29,1.0
30,"0    0.0
Name: 1546, dtype: float64"
31,"0    0.0
Name: 1496, dtype: float64"
32,1.0
33,"0    0.0
Name: 1404, dtype: float64"
34,1.0
35,"0    0.0
Name: 807, dtype: float64"
36,1.0
37,"0    0.0
Name: 494, dtype: float64"
38,"0    0.0
Name: 223, dtype: float64"
39,"0    0.0
Name: 299, dtype: float64"
40,"0    0.0
Name: 1294, dtype: float64"
41,"0    0.0
Name: 1428, dtype: float64"
42,"0    0.0
Name: 1679, dtype: float64"
43,"0    0.0
Name: 707, dtype: float64"
44,"0    0.0
Name: 471, dtype: float64"
45,"0    0.0
Name: 1323, dtype: float64"
46,"0    0.0
Name: 657, dtype: float64"
47,1.0
48,"0    0.0
Name: 1005, dtype: float64"
49,"0    0.0
Name: 1220, dtype: float64"
50,1.0
51,"0    0.0
Name: 678, dtype: float64"
52,"0    0.0
Name: 1454, dtype: float64"
53,"0    0.0
Name: 567, dtype: float64"
54,1.0
55,1.0
56,"0    1.0
Name: 854, dtype: float64"
57,"0    0.0
Name: 833, dtype: float64"
58,1.0
59,1.0
60,"0    1.0
Name: 758, dtype: float64"
61,1.0
62,"0    0.0
Name: 1651, dtype: float64"
63,"0    0.0
Name: 121, dtype: float64"
64,1.0
65,"0    0.0
Name: 1350, dtype: float64"
66,"0    0.0
Name: 612, dtype: float64"
67,"0    0.0
Name: 635, dtype: float64"
68,"0    0.0
Name: 1268, dtype: float64"
69,"0    0.0
Name: 173, dtype: float64"
70,"0    0.0
Name: 736, dtype: float64"
71,1.0
72,1.0
73,"0    0.0
Name: 1596, dtype: float64"
74,"0    1.0
Name: 200, dtype: float64"
75,1.0
76,1.0
77,"0    0.0
Name: 1057, dtype: float64"
78,"0    0.0
Name: 1518, dtype: float64"
79,1.0
80,"0    0.0
Name: 1087, dtype: float64"
81,1.0
82,"0    0.0
Name: 1623, dtype: float64"
83,"0    0.0
Name: 379, dtype: float64"
84,"0    0.0
Name: 71, dtype: float64"
85,1.0
86,1.0
87,1.0
88,"0    0.0
Name: 1139, dtype: float64"
89,"0    0.0
Name: 983, dtype: float64"
90,1.0
91,"0    0.0
Name: 1194, dtype: float64"
92,1.0
93,1.0
94,1.0
95,"0    0.0
Name: 443, dtype: float64"
96,"0    0.0
Name: 327, dtype: float64"
97,1.0
98,"0    0.0
Name: 880, dtype: float64"
99,"0    0.0
Name: 357, dtype: float64"
100,"0    0.0
Name: 93, dtype: float64"
101,1.0
102,1.0
103,1.0
104,1.0
105,1.0
106,1.0
