,0
0,"0    0.0
Name: 1187, dtype: float64"
1,1.0
2,"0    0.0
Name: 1160, dtype: float64"
3,"0    0.0
Name: 1501, dtype: float64"
4,1.0
5,"0    0.0
Name: 543, dtype: float64"
6,1.0
7,1.0
8,"0    0.0
Name: 865, dtype: float64"
9,1.0
10,"0    0.0
Name: 309, dtype: float64"
11,"0    0.0
Name: 368, dtype: float64"
12,1.0
13,"0    0.0
Name: 1471, dtype: float64"
14,"0    0.0
Name: 1400, dtype: float64"
15,"0    0.0
Name: 1372, dtype: float64"
16,1.0
17,"0    0.0
Name: 752, dtype: float64"
18,"0    0.0
Name: 1529, dtype: float64"
19,"0    0.0
Name: 1009, dtype: float64"
20,"0    0.0
Name: 1138, dtype: float64"
21,1.0
22,"0    0.0
Name: 644, dtype: float64"
23,"0    0.0
Name: 68, dtype: float64"
24,"0    0.0
Name: 95, dtype: float64"
25,1.0
26,"0    0.0
Name: 201, dtype: float64"
27,"0    0.0
Name: 1347, dtype: float64"
28,"0    0.0
Name: 123, dtype: float64"
29,1.0
30,1.0
31,"0    0.0
Name: 469, dtype: float64"
32,"0    0.0
Name: 1036, dtype: float64"
33,"0    0.0
Name: 445, dtype: float64"
34,"0    0.0
Name: 519, dtype: float64"
35,"0    0.0
Name: 839, dtype: float64"
36,"0    0.0
Name: 17, dtype: float64"
37,"0    0.0
Name: 172, dtype: float64"
38,"0    0.0
Name: 398, dtype: float64"
39,1.0
40,1.0
41,1.0
42,1.0
43,1.0
44,"0    0.0
Name: 912, dtype: float64"
45,"0    0.0
Name: 980, dtype: float64"
46,"0    0.0
Name: 252, dtype: float64"
47,"0    0.0
Name: 674, dtype: float64"
48,"0    0.0
Name: 1239, dtype: float64"
49,"0    0.0
Name: 886, dtype: float64"
50,1.0
51,1.0
52,1.0
53,1.0
54,1.0
55,"0    0.0
Name: 1430, dtype: float64"
56,1.0
57,1.0
58,"0    0.0
Name: 1061, dtype: float64"
59,"0    0.0
Name: 418, dtype: float64"
60,1.0
61,1.0
62,1.0
63,1.0
64,"0    0.0
Name: 1450, dtype: float64"
65,"0    0.0
Name: 1317, dtype: float64"
66,"0    0.0
Name: 1114, dtype: float64"
67,"0    0.0
Name: 338, dtype: float64"
68,"0    0.0
Name: 228, dtype: float64"
69,"0    0.0
Name: 1269, dtype: float64"
70,1.0
71,"0    0.0
Name: 279, dtype: float64"
72,1.0
73,1.0
74,1.0
75,"0    0.0
Name: 933, dtype: float64"
76,"0    0.0
Name: 1217, dtype: float64"
77,1.0
78,"0    0.0
Name: 587, dtype: float64"
79,1.0
80,"0    0.0
Name: 490, dtype: float64"
81,"0    0.0
Name: 38, dtype: float64"
82,"0    0.0
Name: 810, dtype: float64"
83,"0    0.0
Name: 617, dtype: float64"
84,"0    0.0
Name: 960, dtype: float64"
85,1.0
86,"0    0.0
Name: 700, dtype: float64"
87,1.0
88,1.0
89,"0    0.0
Name: 1087, dtype: float64"
90,"0    0.0
Name: 1295, dtype: float64"
91,"0    0.0
Name: 781, dtype: float64"
92,1.0
93,1.0
94,"0    0.0
Name: 729, dtype: float64"
95,1.0
96,"0    0.0
Name: 563, dtype: float64"
97,"0    0.0
Name: 148, dtype: float64"
