,0
0,"0    0.0
Name: 1625, dtype: float64"
1,1.0
2,"0    0.0
Name: 1595, dtype: float64"
3,1.0
4,"0    0.0
Name: 652, dtype: float64"
5,1.0
6,"0    0.0
Name: 1515, dtype: float64"
7,"0    0.0
Name: 1544, dtype: float64"
8,1.0
9,"0    0.0
Name: 1265, dtype: float64"
10,"0    0.0
Name: 861, dtype: float64"
11,1.0
12,"0    1.0
Name: 473, dtype: float64"
13,"0    0.0
Name: 444, dtype: float64"
14,"0    0.0
Name: 930, dtype: float64"
15,"0    0.0
Name: 1106, dtype: float64"
16,"0    0.0
Name: 291, dtype: float64"
17,"0    0.0
Name: 1198, dtype: float64"
18,1.0
19,1.0
20,"0    0.0
Name: 1086, dtype: float64"
21,1.0
22,"0    0.0
Name: 91, dtype: float64"
23,1.0
24,"0    0.0
Name: 707, dtype: float64"
25,"0    0.0
Name: 1029, dtype: float64"
26,1.0
27,"0    0.0
Name: 1392, dtype: float64"
28,1.0
29,"0    0.0
Name: 804, dtype: float64"
30,1.0
31,1.0
32,"0    0.0
Name: 602, dtype: float64"
33,"0    0.0
Name: 681, dtype: float64"
34,1.0
35,1.0
36,"0    0.0
Name: 15, dtype: float64"
37,"0    0.0
Name: 62, dtype: float64"
38,"0    0.0
Name: 558, dtype: float64"
39,"0    0.0
Name: 999, dtype: float64"
40,1.0
41,"0    0.0
Name: 779, dtype: float64"
42,"0    0.0
Name: 955, dtype: float64"
43,"0    0.0
Name: 266, dtype: float64"
44,"0    0.0
Name: 731, dtype: float64"
45,1.0
46,1.0
47,1.0
48,"0    0.0
Name: 1153, dtype: float64"
49,"0    0.0
Name: 1321, dtype: float64"
50,"0    0.0
Name: 1243, dtype: float64"
51,1.0
52,"0    0.0
Name: 529, dtype: float64"
53,"0    0.0
Name: 216, dtype: float64"
54,"0    0.0
Name: 1131, dtype: float64"
55,1.0
56,"0    0.0
Name: 1056, dtype: float64"
57,"0    0.0
Name: 1652, dtype: float64"
58,"0    0.0
Name: 366, dtype: float64"
59,1.0
60,"0    0.0
Name: 1440, dtype: float64"
61,1.0
62,1.0
63,"0    0.0
Name: 834, dtype: float64"
64,"0    0.0
Name: 502, dtype: float64"
65,"0    0.0
Name: 245, dtype: float64"
66,"0    0.0
Name: 883, dtype: float64"
67,"0    0.0
Name: 167, dtype: float64"
68,"0    0.0
Name: 143, dtype: float64"
69,1.0
70,1.0
71,1.0
72,"0    0.0
Name: 581, dtype: float64"
73,"0    1.0
Name: 628, dtype: float64"
74,"0    0.0
Name: 1222, dtype: float64"
75,"0    0.0
Name: 1486, dtype: float64"
76,1.0
77,1.0
78,"0    0.0
Name: 1460, dtype: float64"
79,"0    1.0
Name: 1176, dtype: float64"
80,"0    0.0
Name: 975, dtype: float64"
81,"0    0.0
Name: 394, dtype: float64"
82,"0    0.0
Name: 754, dtype: float64"
83,1.0
84,"0    0.0
Name: 1566, dtype: float64"
85,"0    0.0
Name: 338, dtype: float64"
86,"0    0.0
Name: 40, dtype: float64"
87,1.0
88,"0    0.0
Name: 318, dtype: float64"
89,"0    0.0
Name: 117, dtype: float64"
90,"0    0.0
Name: 903, dtype: float64"
91,1.0
92,"0    0.0
Name: 1342, dtype: float64"
93,"0    0.0
Name: 1293, dtype: float64"
94,1.0
95,1.0
96,1.0
97,"0    0.0
Name: 187, dtype: float64"
98,"0    0.0
Name: 417, dtype: float64"
99,"0    0.0
Name: 1418, dtype: float64"
100,1.0
101,"0    0.0
Name: 1366, dtype: float64"
102,1.0
