,0
0,"0    0.0
Name: 1745, dtype: float64"
1,1.0
2,1.0
3,1.0
4,"0    0.0
Name: 629, dtype: float64"
5,"0    0.0
Name: 701, dtype: float64"
6,1.0
7,1.0
8,1.0
9,1.0
10,"0    0.0
Name: 2296, dtype: float64"
11,1.0
12,"0    0.0
Name: 1226, dtype: float64"
13,1.0
14,"0    1.0
Name: 1835, dtype: float64"
15,1.0
16,1.0
17,"0    0.0
Name: 185, dtype: float64"
18,"0    0.0
Name: 241, dtype: float64"
19,1.0
20,"0    0.0
Name: 1479, dtype: float64"
21,"0    0.0
Name: 2006, dtype: float64"
22,"0    0.0
Name: 822, dtype: float64"
23,"0    0.0
Name: 1503, dtype: float64"
24,"0    0.0
Name: 1529, dtype: float64"
25,"0    0.0
Name: 2470, dtype: float64"
26,1.0
27,"0    0.0
Name: 2092, dtype: float64"
28,"0    0.0
Name: 1436, dtype: float64"
29,"0    0.0
Name: 1656, dtype: float64"
30,"0    0.0
Name: 2441, dtype: float64"
31,1.0
32,"0    0.0
Name: 751, dtype: float64"
33,1.0
34,1.0
35,"0    0.0
Name: 2417, dtype: float64"
36,"0    0.0
Name: 997, dtype: float64"
37,"0    0.0
Name: 382, dtype: float64"
38,"0    0.0
Name: 359, dtype: float64"
39,1.0
40,1.0
41,1.0
42,"0    0.0
Name: 898, dtype: float64"
43,1.0
44,"0    0.0
Name: 410, dtype: float64"
45,"0    0.0
Name: 2143, dtype: float64"
46,1.0
47,"0    0.0
Name: 870, dtype: float64"
48,"0    0.0
Name: 333, dtype: float64"
49,1.0
50,1.0
51,1.0
52,1.0
53,"0    0.0
Name: 1122, dtype: float64"
54,"0    0.0
Name: 1389, dtype: float64"
55,"0    0.0
Name: 1554, dtype: float64"
56,1.0
57,"0    1.0
Name: 580, dtype: float64"
58,1.0
59,"0    0.0
Name: 1985, dtype: float64"
60,"0    0.0
Name: 553, dtype: float64"
61,1.0
62,1.0
63,1.0
64,1.0
65,"0    0.0
Name: 89, dtype: float64"
66,1.0
67,1.0
68,"0    0.0
Name: 309, dtype: float64"
69,"0    0.0
Name: 2245, dtype: float64"
70,1.0
71,"0    0.0
Name: 2062, dtype: float64"
72,"0    0.0
Name: 1578, dtype: float64"
73,1.0
74,1.0
75,"0    0.0
Name: 1863, dtype: float64"
76,"0    0.0
Name: 264, dtype: float64"
77,1.0
78,1.0
79,1.0
80,"0    0.0
Name: 1101, dtype: float64"
81,1.0
82,"0    0.0
Name: 1599, dtype: float64"
83,1.0
84,"0    0.0
Name: 1815, dtype: float64"
85,1.0
86,1.0
87,"0    0.0
Name: 433, dtype: float64"
88,1.0
89,1.0
90,"0    0.0
Name: 116, dtype: float64"
91,1.0
92,"0    0.0
Name: 2394, dtype: float64"
93,1.0
94,1.0
95,"0    0.0
Name: 288, dtype: float64"
96,1.0
97,"0    0.0
Name: 1256, dtype: float64"
98,"0    0.0
Name: 1368, dtype: float64"
99,1.0
100,1.0
101,"0    0.0
Name: 1767, dtype: float64"
102,1.0
103,"0    0.0
Name: 1071, dtype: float64"
104,"0    0.0
Name: 160, dtype: float64"
105,"0    0.0
Name: 771, dtype: float64"
106,"0    0.0
Name: 1459, dtype: float64"
107,"0    0.0
Name: 1795, dtype: float64"
108,"0    0.0
Name: 1199, dtype: float64"
109,"0    0.0
Name: 721, dtype: float64"
110,"0    0.0
Name: 64, dtype: float64"
111,"0    0.0
Name: 1963, dtype: float64"
112,"0    0.0
Name: 1022, dtype: float64"
113,"0    0.0
Name: 1677, dtype: float64"
114,1.0
115,1.0
116,"0    0.0
Name: 480, dtype: float64"
117,"0    0.0
Name: 2273, dtype: float64"
118,"0    0.0
Name: 2167, dtype: float64"
119,"0    0.0
Name: 2346, dtype: float64"
120,1.0
121,1.0
122,"0    0.0
Name: 2192, dtype: float64"
123,"0    0.0
Name: 532, dtype: float64"
124,1.0
125,1.0
126,1.0
127,"0    1.0
Name: 2217, dtype: float64"
128,"0    0.0
Name: 503, dtype: float64"
129,1.0
130,1.0
131,"0    0.0
Name: 1050, dtype: float64"
132,"0    0.0
Name: 1150, dtype: float64"
133,1.0
134,1.0
135,"0    0.0
Name: 1342, dtype: float64"
136,1.0
137,1.0
138,"0    0.0
Name: 649, dtype: float64"
139,"0    0.0
Name: 844, dtype: float64"
140,1.0
141,"0    0.0
Name: 928, dtype: float64"
142,"0    0.0
Name: 2490, dtype: float64"
143,"0    0.0
Name: 2367, dtype: float64"
144,1.0
145,1.0
146,"0    0.0
Name: 977, dtype: float64"
147,1.0
148,"0    0.0
Name: 1409, dtype: float64"
149,1.0
150,"0    0.0
Name: 1720, dtype: float64"
151,"0    0.0
Name: 2119, dtype: float64"
152,1.0
153,1.0
154,1.0
155,"0    0.0
Name: 2032, dtype: float64"
156,1.0
157,"0    0.0
Name: 676, dtype: float64"
158,1.0
159,1.0
160,1.0
161,"0    0.0
Name: 1891, dtype: float64"
162,"0    0.0
Name: 1627, dtype: float64"
163,1.0
164,"0    0.0
Name: 35, dtype: float64"
165,"0    0.0
Name: 211, dtype: float64"
166,"0    0.0
Name: 456, dtype: float64"
167,"0    0.0
Name: 1315, dtype: float64"
168,1.0
169,1.0
170,1.0
171,"0    0.0
Name: 1285, dtype: float64"
172,"0    0.0
Name: 948, dtype: float64"
173,1.0
174,"0    0.0
Name: 15, dtype: float64"
175,"0    0.0
Name: 799, dtype: float64"
176,1.0
177,"0    0.0
Name: 1697, dtype: float64"
178,1.0
179,"0    0.0
Name: 1912, dtype: float64"
180,"0    0.0
Name: 1937, dtype: float64"
181,1.0
182,"0    0.0
Name: 602, dtype: float64"
183,1.0
184,"0    0.0
Name: 139, dtype: float64"
185,1.0
186,"0    0.0
Name: 2317, dtype: float64"
187,"0    0.0
Name: 1176, dtype: float64"
