,0
0,"0    0.0
Name: 1239, dtype: float64"
1,1.0
2,"0    0.0
Name: 1316, dtype: float64"
3,"0    0.0
Name: 955, dtype: float64"
4,"0    0.0
Name: 1174, dtype: float64"
5,"0    0.0
Name: 324, dtype: float64"
6,"0    0.0
Name: 782, dtype: float64"
7,1.0
8,"0    0.0
Name: 1103, dtype: float64"
9,1.0
10,1.0
11,"0    0.0
Name: 367, dtype: float64"
12,"0    0.0
Name: 44, dtype: float64"
13,1.0
14,"0    0.0
Name: 449, dtype: float64"
15,1.0
16,"0    0.0
Name: 604, dtype: float64"
17,"0    0.0
Name: 731, dtype: float64"
18,1.0
19,"0    0.0
Name: 657, dtype: float64"
20,1.0
21,"0    0.0
Name: 478, dtype: float64"
22,1.0
23,"0    0.0
Name: 522, dtype: float64"
24,"0    0.0
Name: 1125, dtype: float64"
25,"0    0.0
Name: 578, dtype: float64"
26,"0    0.0
Name: 396, dtype: float64"
27,1.0
28,"0    0.0
Name: 678, dtype: float64"
29,1.0
30,"0    0.0
Name: 1369, dtype: float64"
31,"0    0.0
Name: 807, dtype: float64"
32,1.0
33,1.0
34,1.0
35,"0    0.0
Name: 1035, dtype: float64"
36,"0    0.0
Name: 218, dtype: float64"
37,"0    0.0
Name: 852, dtype: float64"
38,"0    0.0
Name: 757, dtype: float64"
39,"0    0.0
Name: 705, dtype: float64"
40,1.0
41,"0    0.0
Name: 422, dtype: float64"
42,"0    0.0
Name: 149, dtype: float64"
43,1.0
44,"0    0.0
Name: 171, dtype: float64"
45,"0    0.0
Name: 1199, dtype: float64"
46,"0    0.0
Name: 1389, dtype: float64"
47,"0    0.0
Name: 345, dtype: float64"
48,"0    0.0
Name: 109, dtype: float64"
49,"0    0.0
Name: 927, dtype: float64"
50,"0    0.0
Name: 1010, dtype: float64"
51,"0    0.0
Name: 551, dtype: float64"
52,"0    0.0
Name: 1412, dtype: float64"
53,"0    0.0
Name: 1436, dtype: float64"
54,"0    0.0
Name: 1268, dtype: float64"
55,1.0
56,"0    0.0
Name: 129, dtype: float64"
57,1.0
58,"0    0.0
Name: 84, dtype: float64"
59,"0    0.0
Name: 1219, dtype: float64"
60,"0    0.0
Name: 500, dtype: float64"
61,1.0
62,1.0
63,"0    0.0
Name: 304, dtype: float64"
64,"0    0.0
Name: 247, dtype: float64"
65,"0    0.0
Name: 830, dtype: float64"
66,"0    0.0
Name: 64, dtype: float64"
67,1.0
68,1.0
69,1.0
70,1.0
71,"0    0.0
Name: 275, dtype: float64"
72,1.0
73,1.0
74,1.0
75,1.0
76,"0    0.0
Name: 631, dtype: float64"
77,"0    0.0
Name: 17, dtype: float64"
78,"0    0.0
Name: 1082, dtype: float64"
79,1.0
80,"0    0.0
Name: 903, dtype: float64"
81,1.0
82,"0    0.0
Name: 983, dtype: float64"
83,"0    0.0
Name: 878, dtype: float64"
84,"0    0.0
Name: 198, dtype: float64"
85,"0    0.0
Name: 1290, dtype: float64"
86,1.0
87,"0    0.0
Name: 1059, dtype: float64"
88,"0    0.0
Name: 1148, dtype: float64"
89,"0    0.0
Name: 1339, dtype: float64"
