,0
0,"0    0.0
Name: 713, dtype: float64"
1,"0    0.0
Name: 182, dtype: float64"
2,"0    0.0
Name: 1071, dtype: float64"
3,1.0
4,"0    0.0
Name: 786, dtype: float64"
5,1.0
6,"0    0.0
Name: 1903, dtype: float64"
7,1.0
8,1.0
9,1.0
10,1.0
11,1.0
12,1.0
13,"0    0.0
Name: 1163, dtype: float64"
14,"0    0.0
Name: 815, dtype: float64"
15,"0    0.0
Name: 260, dtype: float64"
16,"0    0.0
Name: 329, dtype: float64"
17,"0    0.0
Name: 1483, dtype: float64"
18,1.0
19,1.0
20,1.0
21,"0    0.0
Name: 1692, dtype: float64"
22,"0    0.0
Name: 1597, dtype: float64"
23,1.0
24,"0    0.0
Name: 1552, dtype: float64"
25,"0    0.0
Name: 2137, dtype: float64"
26,1.0
27,"0    0.0
Name: 1091, dtype: float64"
28,1.0
29,"0    0.0
Name: 870, dtype: float64"
30,"0    0.0
Name: 916, dtype: float64"
31,"0    0.0
Name: 2210, dtype: float64"
32,"0    0.0
Name: 131, dtype: float64"
33,1.0
34,"0    0.0
Name: 1115, dtype: float64"
35,"0    0.0
Name: 65, dtype: float64"
36,1.0
37,"0    0.0
Name: 893, dtype: float64"
38,1.0
39,"0    0.0
Name: 1953, dtype: float64"
40,1.0
41,"0    0.0
Name: 608, dtype: float64"
42,1.0
43,"0    0.0
Name: 1795, dtype: float64"
44,1.0
45,"0    0.0
Name: 2080, dtype: float64"
46,"0    0.0
Name: 211, dtype: float64"
47,1.0
48,"0    0.0
Name: 1286, dtype: float64"
49,"0    0.0
Name: 657, dtype: float64"
50,"0    0.0
Name: 108, dtype: float64"
51,"0    0.0
Name: 1625, dtype: float64"
52,1.0
53,"0    1.0
Name: 2055, dtype: float64"
54,"0    0.0
Name: 2187, dtype: float64"
55,"0    0.0
Name: 1359, dtype: float64"
56,"0    0.0
Name: 1511, dtype: float64"
57,1.0
58,1.0
59,1.0
60,"0    0.0
Name: 741, dtype: float64"
61,1.0
62,"0    0.0
Name: 1650, dtype: float64"
63,"0    1.0
Name: 532, dtype: float64"
64,1.0
65,1.0
66,"0    0.0
Name: 1311, dtype: float64"
67,"0    0.0
Name: 1981, dtype: float64"
68,"0    0.0
Name: 236, dtype: float64"
69,1.0
70,"0    0.0
Name: 941, dtype: float64"
71,1.0
72,1.0
73,"0    0.0
Name: 1745, dtype: float64"
74,1.0
75,"0    0.0
Name: 1238, dtype: float64"
76,"0    0.0
Name: 1209, dtype: float64"
77,"0    0.0
Name: 1722, dtype: float64"
78,"0    0.0
Name: 996, dtype: float64"
79,"0    0.0
Name: 2165, dtype: float64"
80,"0    0.0
Name: 1878, dtype: float64"
81,"0    0.0
Name: 2110, dtype: float64"
82,1.0
83,"0    0.0
Name: 685, dtype: float64"
84,1.0
85,1.0
86,1.0
87,"0    0.0
Name: 1048, dtype: float64"
88,1.0
89,"0    0.0
Name: 479, dtype: float64"
90,"0    0.0
Name: 12, dtype: float64"
91,1.0
92,"0    0.0
Name: 459, dtype: float64"
93,1.0
94,1.0
95,"0    0.0
Name: 1766, dtype: float64"
96,"0    1.0
Name: 1333, dtype: float64"
97,1.0
98,"0    0.0
Name: 1849, dtype: float64"
99,"0    0.0
Name: 506, dtype: float64"
100,"0    0.0
Name: 1023, dtype: float64"
101,"0    0.0
Name: 1824, dtype: float64"
102,1.0
103,"0    0.0
Name: 553, dtype: float64"
104,"0    0.0
Name: 430, dtype: float64"
105,"0    0.0
Name: 408, dtype: float64"
106,1.0
107,"0    0.0
Name: 1188, dtype: float64"
108,"0    0.0
Name: 42, dtype: float64"
109,1.0
110,"0    0.0
Name: 385, dtype: float64"
111,"0    0.0
Name: 2005, dtype: float64"
112,1.0
113,"0    0.0
Name: 300, dtype: float64"
114,"0    0.0
Name: 583, dtype: float64"
115,"0    0.0
Name: 155, dtype: float64"
116,"0    0.0
Name: 1438, dtype: float64"
117,"0    0.0
Name: 1670, dtype: float64"
118,1.0
119,"0    0.0
Name: 635, dtype: float64"
120,"0    0.0
Name: 1531, dtype: float64"
121,"0    0.0
Name: 1410, dtype: float64"
122,1.0
123,1.0
124,"0    0.0
Name: 88, dtype: float64"
125,1.0
126,"0    0.0
Name: 1265, dtype: float64"
127,"0    0.0
Name: 1572, dtype: float64"
128,1.0
129,"0    0.0
Name: 1459, dtype: float64"
130,"0    0.0
Name: 766, dtype: float64"
131,"0    0.0
Name: 1141, dtype: float64"
132,"0    0.0
Name: 966, dtype: float64"
133,1.0
134,1.0
135,"0    0.0
Name: 1388, dtype: float64"
136,"0    0.0
Name: 280, dtype: float64"
137,"0    0.0
Name: 356, dtype: float64"
138,"0    0.0
Name: 2031, dtype: float64"
139,"0    1.0
Name: 1929, dtype: float64"
140,1.0
141,"0    0.0
Name: 841, dtype: float64"
