,0
0,"0    0.0
Name: 480, dtype: float64"
1,"0    0.0
Name: 749, dtype: float64"
2,1.0
3,"0    0.0
Name: 1975, dtype: float64"
4,1.0
5,"0    0.0
Name: 1160, dtype: float64"
6,1.0
7,1.0
8,1.0
9,"0    1.0
Name: 2327, dtype: float64"
10,1.0
11,1.0
12,1.0
13,1.0
14,"0    0.0
Name: 1476, dtype: float64"
15,1.0
16,1.0
17,1.0
18,1.0
19,1.0
20,"0    0.0
Name: 1062, dtype: float64"
21,"0    0.0
Name: 307, dtype: float64"
22,"0    0.0
Name: 1927, dtype: float64"
23,"0    0.0
Name: 1033, dtype: float64"
24,1.0
25,1.0
26,1.0
27,"0    0.0
Name: 870, dtype: float64"
28,"0    0.0
Name: 429, dtype: float64"
29,"0    0.0
Name: 1498, dtype: float64"
30,"0    0.0
Name: 1525, dtype: float64"
31,1.0
32,"0    0.0
Name: 1137, dtype: float64"
33,"0    0.0
Name: 278, dtype: float64"
34,"0    0.0
Name: 622, dtype: float64"
35,1.0
36,1.0
37,"0    0.0
Name: 2228, dtype: float64"
38,"0    0.0
Name: 1310, dtype: float64"
39,"0    0.0
Name: 1003, dtype: float64"
40,1.0
41,1.0
42,1.0
43,1.0
44,1.0
45,1.0
46,"0    0.0
Name: 2149, dtype: float64"
47,"0    0.0
Name: 41, dtype: float64"
48,"0    0.0
Name: 1623, dtype: float64"
49,1.0
50,"0    0.0
Name: 70, dtype: float64"
51,"0    0.0
Name: 1647, dtype: float64"
52,"0    0.0
Name: 820, dtype: float64"
53,"0    0.0
Name: 1334, dtype: float64"
54,1.0
55,"0    0.0
Name: 219, dtype: float64"
56,"0    0.0
Name: 926, dtype: float64"
57,1.0
58,"0    0.0
Name: 1995, dtype: float64"
59,1.0
60,1.0
61,"0    0.0
Name: 406, dtype: float64"
62,"0    0.0
Name: 2099, dtype: float64"
63,"0    0.0
Name: 2201, dtype: float64"
64,"0    0.0
Name: 1902, dtype: float64"
65,1.0
66,"0    0.0
Name: 334, dtype: float64"
67,1.0
68,"0    0.0
Name: 775, dtype: float64"
69,"0    0.0
Name: 1289, dtype: float64"
70,1.0
71,1.0
72,"0    0.0
Name: 1845, dtype: float64"
73,"0    0.0
Name: 1788, dtype: float64"
74,"0    0.0
Name: 2355, dtype: float64"
75,"0    0.0
Name: 1116, dtype: float64"
76,1.0
77,"0    0.0
Name: 248, dtype: float64"
78,1.0
79,1.0
80,"0    0.0
Name: 385, dtype: float64"
81,"0    0.0
Name: 2174, dtype: float64"
82,"0    0.0
Name: 2303, dtype: float64"
83,1.0
84,1.0
85,"0    0.0
Name: 980, dtype: float64"
86,"0    1.0
Name: 651, dtype: float64"
87,"0    0.0
Name: 1714, dtype: float64"
88,1.0
89,1.0
90,"0    0.0
Name: 1595, dtype: float64"
91,1.0
92,"0    0.0
Name: 1952, dtype: float64"
93,1.0
94,"0    0.0
Name: 1818, dtype: float64"
95,"0    0.0
Name: 2050, dtype: float64"
96,1.0
97,1.0
98,"0    0.0
Name: 950, dtype: float64"
99,"0    0.0
Name: 2119, dtype: float64"
100,"0    0.0
Name: 1210, dtype: float64"
101,1.0
102,1.0
103,1.0
104,1.0
105,"0    0.0
Name: 2252, dtype: float64"
106,1.0
107,"0    1.0
Name: 1737, dtype: float64"
108,"0    0.0
Name: 1875, dtype: float64"
109,1.0
110,"0    0.0
Name: 1239, dtype: float64"
111,1.0
112,1.0
113,1.0
114,1.0
115,"0    0.0
Name: 600, dtype: float64"
116,"0    0.0
Name: 91, dtype: float64"
117,1.0
118,"0    0.0
Name: 144, dtype: float64"
119,"0    0.0
Name: 119, dtype: float64"
120,"0    0.0
Name: 458, dtype: float64"
121,1.0
122,"0    0.0
Name: 1569, dtype: float64"
123,"0    0.0
Name: 1427, dtype: float64"
124,"0    0.0
Name: 897, dtype: float64"
125,1.0
126,1.0
127,1.0
128,"0    0.0
Name: 720, dtype: float64"
129,1.0
130,1.0
131,1.0
132,1.0
133,"0    0.0
Name: 1397, dtype: float64"
134,1.0
135,"0    0.0
Name: 1694, dtype: float64"
136,"0    0.0
Name: 167, dtype: float64"
137,1.0
138,"0    0.0
Name: 672, dtype: float64"
139,"0    1.0
Name: 2021, dtype: float64"
140,"0    0.0
Name: 17, dtype: float64"
141,1.0
142,"0    0.0
Name: 1764, dtype: float64"
143,"0    0.0
Name: 579, dtype: float64"
144,1.0
145,"0    0.0
Name: 359, dtype: float64"
146,"0    0.0
Name: 1188, dtype: float64"
147,1.0
148,"0    0.0
Name: 695, dtype: float64"
149,1.0
150,1.0
151,1.0
152,1.0
153,1.0
154,"0    0.0
Name: 850, dtype: float64"
155,1.0
156,"0    0.0
Name: 1092, dtype: float64"
157,"0    0.0
Name: 191, dtype: float64"
158,"0    1.0
Name: 523, dtype: float64"
159,1.0
160,1.0
161,"0    0.0
Name: 1672, dtype: float64"
162,"0    0.0
Name: 1354, dtype: float64"
163,1.0
164,1.0
165,"0    0.0
Name: 1447, dtype: float64"
166,"0    0.0
Name: 797, dtype: float64"
167,1.0
168,"0    0.0
Name: 1261, dtype: float64"
169,1.0
170,"0    0.0
Name: 551, dtype: float64"
171,1.0
172,1.0
173,1.0
174,1.0
175,1.0
176,"0    0.0
Name: 2077, dtype: float64"
177,"0    0.0
Name: 503, dtype: float64"
178,1.0
179,"0    0.0
Name: 1546, dtype: float64"
180,"0    0.0
Name: 1374, dtype: float64"
181,"0    0.0
Name: 2274, dtype: float64"
182,1.0
