,0
0,"0    0.0
Name: 765, dtype: float64"
1,1.0
2,1.0
3,"0    0.0
Name: 1034, dtype: float64"
4,1.0
5,"0    0.0
Name: 471, dtype: float64"
6,1.0
7,"0    0.0
Name: 1441, dtype: float64"
8,"0    0.0
Name: 1301, dtype: float64"
9,"0    0.0
Name: 1420, dtype: float64"
10,"0    0.0
Name: 61, dtype: float64"
11,"0    0.0
Name: 395, dtype: float64"
12,1.0
13,"0    0.0
Name: 1397, dtype: float64"
14,"0    0.0
Name: 595, dtype: float64"
15,"0    0.0
Name: 90, dtype: float64"
16,"0    0.0
Name: 315, dtype: float64"
17,"0    0.0
Name: 196, dtype: float64"
18,1.0
19,"0    0.0
Name: 11, dtype: float64"
20,1.0
21,"0    0.0
Name: 833, dtype: float64"
22,"0    0.0
Name: 691, dtype: float64"
23,1.0
24,"0    0.0
Name: 1133, dtype: float64"
25,1.0
26,1.0
27,"0    0.0
Name: 1081, dtype: float64"
28,1.0
29,"0    0.0
Name: 448, dtype: float64"
30,"0    0.0
Name: 964, dtype: float64"
31,"0    0.0
Name: 1182, dtype: float64"
32,"0    0.0
Name: 986, dtype: float64"
33,"0    0.0
Name: 370, dtype: float64"
34,1.0
35,"0    0.0
Name: 859, dtype: float64"
36,"0    0.0
Name: 743, dtype: float64"
37,1.0
38,"0    0.0
Name: 1544, dtype: float64"
39,1.0
40,"0    0.0
Name: 1492, dtype: float64"
41,"0    0.0
Name: 714, dtype: float64"
42,"0    0.0
Name: 343, dtype: float64"
43,"0    0.0
Name: 424, dtype: float64"
44,1.0
45,1.0
46,1.0
47,"0    0.0
Name: 1245, dtype: float64"
48,"0    0.0
Name: 1273, dtype: float64"
49,"0    0.0
Name: 1009, dtype: float64"
50,1.0
51,"0    0.0
Name: 520, dtype: float64"
52,1.0
53,"0    0.0
Name: 882, dtype: float64"
54,"0    0.0
Name: 549, dtype: float64"
55,"0    0.0
Name: 1202, dtype: float64"
56,1.0
57,"0    0.0
Name: 1521, dtype: float64"
58,1.0
59,1.0
60,"0    0.0
Name: 117, dtype: float64"
61,1.0
62,"0    0.0
Name: 245, dtype: float64"
63,"0    0.0
Name: 670, dtype: float64"
64,1.0
65,"0    0.0
Name: 1105, dtype: float64"
66,1.0
67,"0    0.0
Name: 786, dtype: float64"
68,"0    0.0
Name: 615, dtype: float64"
69,"0    0.0
Name: 570, dtype: float64"
70,1.0
71,1.0
72,"0    0.0
Name: 811, dtype: float64"
73,"0    0.0
Name: 1462, dtype: float64"
74,1.0
75,"0    0.0
Name: 640, dtype: float64"
76,"0    0.0
Name: 934, dtype: float64"
77,"0    0.0
Name: 267, dtype: float64"
78,"0    0.0
Name: 908, dtype: float64"
79,"0    0.0
Name: 1349, dtype: float64"
80,"0    0.0
Name: 140, dtype: float64"
81,1.0
82,1.0
83,"0    0.0
Name: 496, dtype: float64"
84,"0    0.0
Name: 32, dtype: float64"
85,"0    0.0
Name: 1224, dtype: float64"
86,"0    0.0
Name: 223, dtype: float64"
87,"0    0.0
Name: 1371, dtype: float64"
88,"0    0.0
Name: 166, dtype: float64"
89,1.0
90,"0    0.0
Name: 1061, dtype: float64"
91,1.0
92,"0    0.0
Name: 1156, dtype: float64"
93,"0    0.0
Name: 295, dtype: float64"
94,"0    0.0
Name: 1326, dtype: float64"
95,1.0
96,1.0
