,0
0,"0    0.0
Name: 1455, dtype: float64"
1,1.0
2,"0    0.0
Name: 208, dtype: float64"
3,"0    0.0
Name: 84, dtype: float64"
4,1.0
5,"0    0.0
Name: 1178, dtype: float64"
6,1.0
7,"0    0.0
Name: 830, dtype: float64"
8,"0    0.0
Name: 775, dtype: float64"
9,"0    0.0
Name: 368, dtype: float64"
10,1.0
11,"0    0.0
Name: 1483, dtype: float64"
12,1.0
13,"0    0.0
Name: 389, dtype: float64"
14,"0    0.0
Name: 1550, dtype: float64"
15,"0    0.0
Name: 409, dtype: float64"
16,"0    0.0
Name: 883, dtype: float64"
17,"0    0.0
Name: 1261, dtype: float64"
18,"0    0.0
Name: 532, dtype: float64"
19,1.0
20,1.0
21,1.0
22,"0    0.0
Name: 1374, dtype: float64"
23,"0    0.0
Name: 114, dtype: float64"
24,"0    0.0
Name: 338, dtype: float64"
25,"0    0.0
Name: 1528, dtype: float64"
26,"0    0.0
Name: 509, dtype: float64"
27,"0    0.0
Name: 659, dtype: float64"
28,"0    0.0
Name: 184, dtype: float64"
29,"0    0.0
Name: 981, dtype: float64"
30,"0    0.0
Name: 1234, dtype: float64"
31,"0    0.0
Name: 482, dtype: float64"
32,"0    0.0
Name: 1135, dtype: float64"
33,1.0
34,1.0
35,"0    0.0
Name: 859, dtype: float64"
36,"0    0.0
Name: 584, dtype: float64"
37,1.0
38,"0    0.0
Name: 1283, dtype: float64"
39,"0    0.0
Name: 636, dtype: float64"
40,1.0
41,"0    0.0
Name: 261, dtype: float64"
42,"0    0.0
Name: 163, dtype: float64"
43,1.0
44,"0    0.0
Name: 1507, dtype: float64"
45,"0    0.0
Name: 136, dtype: float64"
46,1.0
47,1.0
48,"0    0.0
Name: 1403, dtype: float64"
49,1.0
50,1.0
51,"0    0.0
Name: 1001, dtype: float64"
52,1.0
53,"0    0.0
Name: 64, dtype: float64"
54,"0    0.0
Name: 931, dtype: float64"
55,1.0
56,"0    0.0
Name: 284, dtype: float64"
57,"0    0.0
Name: 1058, dtype: float64"
58,"0    0.0
Name: 1155, dtype: float64"
59,"0    0.0
Name: 16, dtype: float64"
60,"0    0.0
Name: 1431, dtype: float64"
61,"0    0.0
Name: 1308, dtype: float64"
62,1.0
63,1.0
64,1.0
65,"0    0.0
Name: 1330, dtype: float64"
66,1.0
67,1.0
68,1.0
69,"0    0.0
Name: 1083, dtype: float64"
70,1.0
71,"0    0.0
Name: 1352, dtype: float64"
72,"0    0.0
Name: 436, dtype: float64"
73,1.0
74,1.0
75,"0    0.0
Name: 1207, dtype: float64"
76,"0    0.0
Name: 907, dtype: float64"
77,1.0
78,1.0
79,"0    0.0
Name: 750, dtype: float64"
80,"0    0.0
Name: 1028, dtype: float64"
81,"0    0.0
Name: 951, dtype: float64"
82,"0    0.0
Name: 679, dtype: float64"
83,"0    0.0
Name: 559, dtype: float64"
84,1.0
85,1.0
86,"0    0.0
Name: 458, dtype: float64"
87,1.0
88,"0    0.0
Name: 608, dtype: float64"
89,"0    0.0
Name: 700, dtype: float64"
90,"0    0.0
Name: 309, dtype: float64"
91,"0    0.0
Name: 1113, dtype: float64"
92,"0    0.0
Name: 805, dtype: float64"
93,"0    0.0
Name: 234, dtype: float64"
94,"0    0.0
Name: 726, dtype: float64"
95,"0    0.0
Name: 39, dtype: float64"
