,0
0,"0    0.0
Name: 582, dtype: float64"
1,1.0
2,1.0
3,1.0
4,"0    0.0
Name: 748, dtype: float64"
5,"0    0.0
Name: 1233, dtype: float64"
6,"0    0.0
Name: 721, dtype: float64"
7,"0    0.0
Name: 1493, dtype: float64"
8,"0    0.0
Name: 1442, dtype: float64"
9,1.0
10,"0    0.0
Name: 77, dtype: float64"
11,1.0
12,"0    0.0
Name: 1470, dtype: float64"
13,"0    0.0
Name: 194, dtype: float64"
14,"0    0.0
Name: 939, dtype: float64"
15,1.0
16,"0    0.0
Name: 969, dtype: float64"
17,"0    0.0
Name: 533, dtype: float64"
18,1.0
19,"0    0.0
Name: 1277, dtype: float64"
20,"0    0.0
Name: 1137, dtype: float64"
21,1.0
22,"0    0.0
Name: 886, dtype: float64"
23,"0    0.0
Name: 148, dtype: float64"
24,"0    0.0
Name: 1642, dtype: float64"
25,"0    0.0
Name: 1394, dtype: float64"
26,"0    0.0
Name: 268, dtype: float64"
27,"0    0.0
Name: 512, dtype: float64"
28,"0    0.0
Name: 1592, dtype: float64"
29,"0    0.0
Name: 243, dtype: float64"
30,"0    0.0
Name: 674, dtype: float64"
31,1.0
32,1.0
33,"0    0.0
Name: 1020, dtype: float64"
34,"0    0.0
Name: 1113, dtype: float64"
35,"0    0.0
Name: 632, dtype: float64"
36,"0    0.0
Name: 1043, dtype: float64"
37,"0    0.0
Name: 1302, dtype: float64"
38,"0    0.0
Name: 462, dtype: float64"
39,1.0
40,"0    0.0
Name: 1159, dtype: float64"
41,"0    0.0
Name: 1565, dtype: float64"
42,"0    0.0
Name: 654, dtype: float64"
43,"0    0.0
Name: 372, dtype: float64"
44,1.0
45,"0    0.0
Name: 394, dtype: float64"
46,1.0
47,1.0
48,1.0
49,"0    0.0
Name: 1322, dtype: float64"
50,"0    0.0
Name: 699, dtype: float64"
51,"0    0.0
Name: 555, dtype: float64"
52,"0    0.0
Name: 19, dtype: float64"
53,"0    0.0
Name: 1346, dtype: float64"
54,"0    0.0
Name: 768, dtype: float64"
55,"0    0.0
Name: 48, dtype: float64"
56,1.0
57,1.0
58,1.0
59,"0    0.0
Name: 100, dtype: float64"
60,"0    0.0
Name: 916, dtype: float64"
61,1.0
62,"0    0.0
Name: 998, dtype: float64"
63,1.0
64,"0    0.0
Name: 1063, dtype: float64"
65,"0    0.0
Name: 1516, dtype: float64"
66,"0    0.0
Name: 125, dtype: float64"
67,"0    0.0
Name: 347, dtype: float64"
68,"0    0.0
Name: 838, dtype: float64"
69,1.0
70,"0    0.0
Name: 323, dtype: float64"
71,1.0
72,1.0
73,"0    0.0
Name: 859, dtype: float64"
74,1.0
75,1.0
76,"0    0.0
Name: 483, dtype: float64"
77,"0    0.0
Name: 1188, dtype: float64"
78,"0    0.0
Name: 1417, dtype: float64"
79,1.0
80,1.0
81,1.0
82,"0    0.0
Name: 812, dtype: float64"
83,"0    0.0
Name: 610, dtype: float64"
84,"0    0.0
Name: 1255, dtype: float64"
85,1.0
86,"0    0.0
Name: 170, dtype: float64"
87,"0    0.0
Name: 438, dtype: float64"
88,1.0
89,1.0
90,"0    0.0
Name: 1369, dtype: float64"
91,"0    0.0
Name: 1088, dtype: float64"
92,"0    0.0
Name: 1211, dtype: float64"
93,"0    0.0
Name: 214, dtype: float64"
94,"0    0.0
Name: 1613, dtype: float64"
95,"0    0.0
Name: 297, dtype: float64"
96,"0    0.0
Name: 789, dtype: float64"
97,"0    0.0
Name: 1538, dtype: float64"
98,1.0
99,"0    0.0
Name: 417, dtype: float64"
100,1.0
