,0
0,"0    0.0
Name: 1205, dtype: float64"
1,"0    0.0
Name: 1700, dtype: float64"
2,"0    0.0
Name: 1941, dtype: float64"
3,"0    1.0
Name: 1403, dtype: float64"
4,"0    0.0
Name: 1163, dtype: float64"
5,1.0
6,1.0
7,1.0
8,"0    0.0
Name: 1477, dtype: float64"
9,1.0
10,1.0
11,1.0
12,"0    0.0
Name: 510, dtype: float64"
13,1.0
14,"0    0.0
Name: 1888, dtype: float64"
15,1.0
16,"0    0.0
Name: 590, dtype: float64"
17,"0    0.0
Name: 1815, dtype: float64"
18,1.0
19,"0    0.0
Name: 1140, dtype: float64"
20,"0    0.0
Name: 1618, dtype: float64"
21,"0    0.0
Name: 895, dtype: float64"
22,1.0
23,1.0
24,"0    0.0
Name: 798, dtype: float64"
25,1.0
26,"0    0.0
Name: 670, dtype: float64"
27,1.0
28,"0    0.0
Name: 1093, dtype: float64"
29,"0    0.0
Name: 1574, dtype: float64"
30,"0    0.0
Name: 219, dtype: float64"
31,1.0
32,"0    0.0
Name: 843, dtype: float64"
33,1.0
34,"0    0.0
Name: 85, dtype: float64"
35,1.0
36,1.0
37,"0    0.0
Name: 1861, dtype: float64"
38,1.0
39,"0    0.0
Name: 431, dtype: float64"
40,1.0
41,"0    1.0
Name: 242, dtype: float64"
42,"0    0.0
Name: 746, dtype: float64"
43,"0    0.0
Name: 1183, dtype: float64"
44,"0    0.0
Name: 821, dtype: float64"
45,"0    0.0
Name: 2037, dtype: float64"
46,1.0
47,1.0
48,"0    0.0
Name: 539, dtype: float64"
49,"0    0.0
Name: 1965, dtype: float64"
50,1.0
51,1.0
52,"0    0.0
Name: 1451, dtype: float64"
53,1.0
54,"0    0.0
Name: 1329, dtype: float64"
55,1.0
56,"0    0.0
Name: 1838, dtype: float64"
57,"0    0.0
Name: 2014, dtype: float64"
58,"0    0.0
Name: 11, dtype: float64"
59,1.0
60,1.0
61,"0    0.0
Name: 163, dtype: float64"
62,1.0
63,"0    0.0
Name: 1597, dtype: float64"
64,"0    0.0
Name: 1912, dtype: float64"
65,1.0
66,"0    0.0
Name: 457, dtype: float64"
67,1.0
68,1.0
69,1.0
70,1.0
71,"0    0.0
Name: 1531, dtype: float64"
72,"0    0.0
Name: 1430, dtype: float64"
73,"0    0.0
Name: 1043, dtype: float64"
74,"0    1.0
Name: 918, dtype: float64"
75,1.0
76,1.0
77,"0    0.0
Name: 1377, dtype: float64"
78,"0    0.0
Name: 1748, dtype: float64"
79,"0    0.0
Name: 1254, dtype: float64"
80,"0    0.0
Name: 868, dtype: float64"
81,1.0
82,"0    0.0
Name: 1275, dtype: float64"
83,"0    0.0
Name: 192, dtype: float64"
84,"0    0.0
Name: 992, dtype: float64"
85,"0    0.0
Name: 340, dtype: float64"
86,"0    0.0
Name: 1227, dtype: float64"
87,"0    1.0
Name: 362, dtype: float64"
88,"0    0.0
Name: 263, dtype: float64"
89,"0    0.0
Name: 1795, dtype: float64"
90,1.0
91,1.0
92,1.0
93,"0    0.0
Name: 946, dtype: float64"
94,"0    0.0
Name: 695, dtype: float64"
95,"0    0.0
Name: 1770, dtype: float64"
96,"0    0.0
Name: 610, dtype: float64"
97,"0    0.0
Name: 111, dtype: float64"
98,1.0
99,1.0
100,"0    0.0
Name: 1015, dtype: float64"
101,"0    0.0
Name: 1301, dtype: float64"
102,"0    1.0
Name: 290, dtype: float64"
103,"0    0.0
Name: 1068, dtype: float64"
104,1.0
105,"0    0.0
Name: 487, dtype: float64"
106,"0    0.0
Name: 41, dtype: float64"
107,"0    0.0
Name: 966, dtype: float64"
108,"0    0.0
Name: 775, dtype: float64"
109,"0    0.0
Name: 64, dtype: float64"
110,1.0
111,"0    0.0
Name: 1720, dtype: float64"
112,"0    0.0
Name: 1552, dtype: float64"
113,1.0
114,"0    0.0
Name: 722, dtype: float64"
115,1.0
116,"0    0.0
Name: 1644, dtype: float64"
117,1.0
118,"0    0.0
Name: 566, dtype: float64"
119,"0    0.0
Name: 640, dtype: float64"
120,"0    0.0
Name: 1672, dtype: float64"
121,"0    0.0
Name: 1504, dtype: float64"
122,1.0
123,"0    0.0
Name: 1987, dtype: float64"
124,"0    0.0
Name: 319, dtype: float64"
125,"0    0.0
Name: 1353, dtype: float64"
126,"0    0.0
Name: 410, dtype: float64"
127,"0    0.0
Name: 136, dtype: float64"
128,"0    0.0
Name: 383, dtype: float64"
129,1.0
130,"0    0.0
Name: 1114, dtype: float64"
