,0
0,"0    0.0
Name: 1501, dtype: float64"
1,1.0
2,"0    0.0
Name: 652, dtype: float64"
3,1.0
4,1.0
5,"0    1.0
Name: 1822, dtype: float64"
6,1.0
7,"0    0.0
Name: 2189, dtype: float64"
8,1.0
9,"0    0.0
Name: 73, dtype: float64"
10,1.0
11,"0    0.0
Name: 1782, dtype: float64"
12,1.0
13,"0    0.0
Name: 1897, dtype: float64"
14,"0    0.0
Name: 2061, dtype: float64"
15,"0    0.0
Name: 403, dtype: float64"
16,"0    0.0
Name: 1474, dtype: float64"
17,"0    0.0
Name: 969, dtype: float64"
18,"0    0.0
Name: 508, dtype: float64"
19,1.0
20,1.0
21,1.0
22,"0    0.0
Name: 1943, dtype: float64"
23,1.0
24,"0    0.0
Name: 809, dtype: float64"
25,1.0
26,1.0
27,1.0
28,1.0
29,1.0
30,"0    0.0
Name: 532, dtype: float64"
31,1.0
32,1.0
33,1.0
34,1.0
35,"0    0.0
Name: 1036, dtype: float64"
36,"0    0.0
Name: 2293, dtype: float64"
37,"0    0.0
Name: 1377, dtype: float64"
38,"0    0.0
Name: 1610, dtype: float64"
39,"0    0.0
Name: 1555, dtype: float64"
40,"0    0.0
Name: 1447, dtype: float64"
41,1.0
42,1.0
43,"0    0.0
Name: 306, dtype: float64"
44,1.0
45,1.0
46,1.0
47,"0    0.0
Name: 452, dtype: float64"
48,"0    0.0
Name: 356, dtype: float64"
49,"0    0.0
Name: 2169, dtype: float64"
50,1.0
51,1.0
52,"0    0.0
Name: 675, dtype: float64"
53,"0    0.0
Name: 838, dtype: float64"
54,1.0
55,"0    0.0
Name: 1348, dtype: float64"
56,"0    0.0
Name: 866, dtype: float64"
57,"0    0.0
Name: 1527, dtype: float64"
58,1.0
59,1.0
60,"0    0.0
Name: 1319, dtype: float64"
61,1.0
62,1.0
63,1.0
64,"0    0.0
Name: 1696, dtype: float64"
65,1.0
66,"0    0.0
Name: 1291, dtype: float64"
67,1.0
68,1.0
69,"0    0.0
Name: 2016, dtype: float64"
70,1.0
71,"0    0.0
Name: 191, dtype: float64"
72,1.0
73,"0    0.0
Name: 945, dtype: float64"
74,1.0
75,"0    0.0
Name: 480, dtype: float64"
76,1.0
77,"0    0.0
Name: 609, dtype: float64"
78,"0    0.0
Name: 755, dtype: float64"
79,"0    0.0
Name: 629, dtype: float64"
80,1.0
81,"0    0.0
Name: 1848, dtype: float64"
82,1.0
83,"0    0.0
Name: 1157, dtype: float64"
84,1.0
85,"0    0.0
Name: 994, dtype: float64"
86,1.0
87,1.0
88,1.0
89,1.0
90,"0    0.0
Name: 1427, dtype: float64"
91,1.0
92,"0    0.0
Name: 1064, dtype: float64"
93,"0    0.0
Name: 2239, dtype: float64"
94,1.0
95,1.0
96,1.0
97,1.0
98,"0    0.0
Name: 334, dtype: float64"
99,"0    0.0
Name: 2214, dtype: float64"
100,1.0
101,"0    0.0
Name: 559, dtype: float64"
102,"0    0.0
Name: 19, dtype: float64"
103,"0    0.0
Name: 702, dtype: float64"
104,1.0
105,1.0
106,1.0
107,1.0
108,"0    0.0
Name: 1015, dtype: float64"
109,"0    0.0
Name: 2267, dtype: float64"
110,"0    0.0
Name: 1922, dtype: float64"
111,1.0
112,"0    0.0
Name: 432, dtype: float64"
113,"0    1.0
Name: 1187, dtype: float64"
114,1.0
115,1.0
116,"0    0.0
Name: 1972, dtype: float64"
117,"0    0.0
Name: 1406, dtype: float64"
118,"0    0.0
Name: 1762, dtype: float64"
119,1.0
120,1.0
121,"0    0.0
Name: 1638, dtype: float64"
122,"0    0.0
Name: 211, dtype: float64"
123,"0    0.0
Name: 285, dtype: float64"
124,1.0
125,1.0
126,"0    0.0
Name: 779, dtype: float64"
127,1.0
128,"0    0.0
Name: 1720, dtype: float64"
129,"0    0.0
Name: 99, dtype: float64"
130,"0    0.0
Name: 1210, dtype: float64"
131,1.0
132,"0    0.0
Name: 1668, dtype: float64"
133,1.0
134,"0    0.0
Name: 232, dtype: float64"
135,"0    0.0
Name: 149, dtype: float64"
136,"0    0.0
Name: 2088, dtype: float64"
137,1.0
138,"0    0.0
Name: 1262, dtype: float64"
139,1.0
140,"0    0.0
Name: 1742, dtype: float64"
141,1.0
142,1.0
143,"0    0.0
Name: 169, dtype: float64"
144,"0    0.0
Name: 2038, dtype: float64"
145,"0    0.0
Name: 2117, dtype: float64"
146,"0    0.0
Name: 1581, dtype: float64"
147,1.0
148,"0    0.0
Name: 1129, dtype: float64"
149,"0    0.0
Name: 894, dtype: float64"
150,"0    0.0
Name: 2145, dtype: float64"
151,1.0
152,1.0
153,1.0
154,"0    0.0
Name: 1109, dtype: float64"
155,"0    0.0
Name: 917, dtype: float64"
156,"0    0.0
Name: 1872, dtype: float64"
157,"0    1.0
Name: 46, dtype: float64"
158,"0    0.0
Name: 725, dtype: float64"
159,1.0
160,"0    0.0
Name: 1802, dtype: float64"
161,1.0
162,1.0
163,1.0
164,1.0
165,"0    0.0
Name: 119, dtype: float64"
166,"0    0.0
Name: 262, dtype: float64"
167,"0    0.0
Name: 377, dtype: float64"
168,"0    0.0
Name: 1993, dtype: float64"
169,"0    0.0
Name: 584, dtype: float64"
170,1.0
171,1.0
172,1.0
173,1.0
174,1.0
175,1.0
176,1.0
177,1.0
178,"0    0.0
Name: 1088, dtype: float64"
179,"0    0.0
Name: 1237, dtype: float64"
