,0
0,"0    0.0
Name: 655, dtype: float64"
1,"0    0.0
Name: 67, dtype: float64"
2,"0    0.0
Name: 549, dtype: float64"
3,1.0
4,1.0
5,"0    0.0
Name: 870, dtype: float64"
6,1.0
7,"0    0.0
Name: 521, dtype: float64"
8,"0    0.0
Name: 634, dtype: float64"
9,"0    0.0
Name: 1273, dtype: float64"
10,"0    0.0
Name: 1445, dtype: float64"
11,1.0
12,"0    0.0
Name: 1100, dtype: float64"
13,1.0
14,1.0
15,"0    0.0
Name: 12, dtype: float64"
16,"0    0.0
Name: 113, dtype: float64"
17,1.0
18,"0    0.0
Name: 470, dtype: float64"
19,1.0
20,"0    0.0
Name: 397, dtype: float64"
21,1.0
22,"0    0.0
Name: 1473, dtype: float64"
23,"0    0.0
Name: 608, dtype: float64"
24,1.0
25,"0    0.0
Name: 260, dtype: float64"
26,"0    0.0
Name: 1493, dtype: float64"
27,"0    0.0
Name: 1376, dtype: float64"
28,1.0
29,"0    1.0
Name: 333, dtype: float64"
30,1.0
31,1.0
32,"0    0.0
Name: 999, dtype: float64"
33,1.0
34,1.0
35,"0    0.0
Name: 142, dtype: float64"
36,"0    1.0
Name: 849, dtype: float64"
37,"0    0.0
Name: 951, dtype: float64"
38,"0    0.0
Name: 377, dtype: float64"
39,"0    0.0
Name: 896, dtype: float64"
40,"0    0.0
Name: 1128, dtype: float64"
41,1.0
42,"0    0.0
Name: 38, dtype: float64"
43,"0    0.0
Name: 925, dtype: float64"
44,"0    0.0
Name: 679, dtype: float64"
45,"0    0.0
Name: 305, dtype: float64"
46,"0    0.0
Name: 238, dtype: float64"
47,1.0
48,1.0
49,"0    0.0
Name: 1177, dtype: float64"
50,1.0
51,"0    0.0
Name: 1202, dtype: float64"
52,"0    0.0
Name: 355, dtype: float64"
53,"0    0.0
Name: 1050, dtype: float64"
54,"0    0.0
Name: 1355, dtype: float64"
55,"0    0.0
Name: 1230, dtype: float64"
56,1.0
57,1.0
58,"0    0.0
Name: 828, dtype: float64"
59,"0    0.0
Name: 214, dtype: float64"
60,"0    0.0
Name: 1080, dtype: float64"
61,"0    0.0
Name: 192, dtype: float64"
62,"0    0.0
Name: 497, dtype: float64"
63,1.0
64,"0    0.0
Name: 1149, dtype: float64"
65,"0    0.0
Name: 1251, dtype: float64"
66,"0    0.0
Name: 1327, dtype: float64"
67,"0    0.0
Name: 1425, dtype: float64"
68,"0    0.0
Name: 776, dtype: float64"
69,"0    0.0
Name: 727, dtype: float64"
70,"0    0.0
Name: 805, dtype: float64"
71,"0    0.0
Name: 1399, dtype: float64"
72,1.0
73,"0    0.0
Name: 750, dtype: float64"
74,"0    0.0
Name: 1020, dtype: float64"
75,"0    0.0
Name: 977, dtype: float64"
76,1.0
77,"0    0.0
Name: 425, dtype: float64"
78,1.0
79,"0    0.0
Name: 449, dtype: float64"
80,1.0
81,"0    0.0
Name: 168, dtype: float64"
82,"0    1.0
Name: 1297, dtype: float64"
83,1.0
84,"0    0.0
Name: 703, dtype: float64"
85,"0    0.0
Name: 579, dtype: float64"
86,"0    0.0
Name: 91, dtype: float64"
87,1.0
88,"0    0.0
Name: 282, dtype: float64"
89,1.0
90,1.0
91,1.0
92,1.0
93,1.0
