,0
0,"0    0.0
Name: 984, dtype: float64"
1,"0    0.0
Name: 119, dtype: float64"
2,1.0
3,1.0
4,1.0
5,1.0
6,"0    0.0
Name: 826, dtype: float64"
7,"0    0.0
Name: 416, dtype: float64"
8,"0    0.0
Name: 1183, dtype: float64"
9,"0    0.0
Name: 243, dtype: float64"
10,"0    0.0
Name: 771, dtype: float64"
11,1.0
12,1.0
13,1.0
14,"0    0.0
Name: 797, dtype: float64"
15,1.0
16,"0    0.0
Name: 652, dtype: float64"
17,1.0
18,"0    0.0
Name: 324, dtype: float64"
19,1.0
20,"0    0.0
Name: 1105, dtype: float64"
21,1.0
22,"0    0.0
Name: 144, dtype: float64"
23,"0    0.0
Name: 441, dtype: float64"
24,"0    0.0
Name: 462, dtype: float64"
25,1.0
26,"0    0.0
Name: 1203, dtype: float64"
27,"0    0.0
Name: 1153, dtype: float64"
28,1.0
29,1.0
30,1.0
31,"0    0.0
Name: 722, dtype: float64"
32,"0    0.0
Name: 1006, dtype: float64"
33,1.0
34,1.0
35,"0    0.0
Name: 1232, dtype: float64"
36,"0    0.0
Name: 345, dtype: float64"
37,"0    0.0
Name: 555, dtype: float64"
38,1.0
39,1.0
40,"0    0.0
Name: 190, dtype: float64"
41,"0    0.0
Name: 19, dtype: float64"
42,1.0
43,1.0
44,"0    0.0
Name: 164, dtype: float64"
45,"0    0.0
Name: 392, dtype: float64"
46,"0    0.0
Name: 935, dtype: float64"
47,"0    0.0
Name: 583, dtype: float64"
48,"0    0.0
Name: 301, dtype: float64"
49,"0    0.0
Name: 1055, dtype: float64"
50,"0    0.0
Name: 1254, dtype: float64"
51,1.0
52,1.0
53,1.0
54,"0    0.0
Name: 885, dtype: float64"
55,"0    0.0
Name: 698, dtype: float64"
56,1.0
57,"0    0.0
Name: 369, dtype: float64"
58,1.0
59,1.0
60,1.0
61,1.0
62,1.0
63,"0    0.0
Name: 530, dtype: float64"
64,"0    0.0
Name: 855, dtype: float64"
65,"0    0.0
Name: 627, dtype: float64"
66,1.0
67,"0    0.0
Name: 1083, dtype: float64"
68,"0    0.0
Name: 94, dtype: float64"
69,"0    0.0
Name: 45, dtype: float64"
70,"0    0.0
Name: 218, dtype: float64"
71,"0    0.0
Name: 506, dtype: float64"
72,"0    0.0
Name: 482, dtype: float64"
73,"0    0.0
Name: 672, dtype: float64"
74,"0    0.0
Name: 65, dtype: float64"
75,"0    0.0
Name: 749, dtype: float64"
76,"0    0.0
Name: 1130, dtype: float64"
77,"0    0.0
Name: 604, dtype: float64"
78,"0    0.0
Name: 905, dtype: float64"
79,"0    0.0
Name: 1034, dtype: float64"
80,1.0
81,1.0
82,1.0
83,"0    0.0
Name: 272, dtype: float64"
84,"0    0.0
Name: 961, dtype: float64"
