,0
0,"0    0.0
Name: 1437, dtype: float64"
1,1.0
2,"0    0.0
Name: 1199, dtype: float64"
3,"0    0.0
Name: 2089, dtype: float64"
4,1.0
5,"0    0.0
Name: 693, dtype: float64"
6,1.0
7,"0    0.0
Name: 2210, dtype: float64"
8,"0    0.0
Name: 870, dtype: float64"
9,"0    0.0
Name: 1390, dtype: float64"
10,1.0
11,"0    0.0
Name: 150, dtype: float64"
12,1.0
13,"0    0.0
Name: 2518, dtype: float64"
14,"0    0.0
Name: 1663, dtype: float64"
15,"0    0.0
Name: 1634, dtype: float64"
16,"0    0.0
Name: 1993, dtype: float64"
17,"0    0.0
Name: 717, dtype: float64"
18,1.0
19,"0    0.0
Name: 2288, dtype: float64"
20,"0    0.0
Name: 453, dtype: float64"
21,1.0
22,"0    0.0
Name: 1011, dtype: float64"
23,1.0
24,"0    0.0
Name: 2036, dtype: float64"
25,"0    0.0
Name: 579, dtype: float64"
26,"0    0.0
Name: 2394, dtype: float64"
27,"0    0.0
Name: 2260, dtype: float64"
28,"0    0.0
Name: 2491, dtype: float64"
29,"0    0.0
Name: 2538, dtype: float64"
30,"0    0.0
Name: 2167, dtype: float64"
31,"0    0.0
Name: 2368, dtype: float64"
32,1.0
33,1.0
34,1.0
35,"0    0.0
Name: 2448, dtype: float64"
36,"0    0.0
Name: 1269, dtype: float64"
37,1.0
38,1.0
39,"0    0.0
Name: 275, dtype: float64"
40,1.0
41,1.0
42,1.0
43,"0    0.0
Name: 553, dtype: float64"
44,"0    0.0
Name: 172, dtype: float64"
45,1.0
46,"0    0.0
Name: 1178, dtype: float64"
47,1.0
48,1.0
49,1.0
50,"0    0.0
Name: 1097, dtype: float64"
51,"0    0.0
Name: 651, dtype: float64"
52,1.0
53,"0    0.0
Name: 2143, dtype: float64"
54,"0    0.0
Name: 1032, dtype: float64"
55,"0    0.0
Name: 528, dtype: float64"
56,"0    0.0
Name: 1340, dtype: float64"
57,"0    0.0
Name: 1460, dtype: float64"
58,"0    0.0
Name: 1364, dtype: float64"
59,1.0
60,1.0
61,"0    0.0
Name: 1535, dtype: float64"
62,1.0
63,1.0
64,1.0
65,1.0
66,1.0
67,"0    0.0
Name: 1900, dtype: float64"
68,1.0
69,"0    0.0
Name: 1782, dtype: float64"
70,"0    0.0
Name: 738, dtype: float64"
71,"0    0.0
Name: 1412, dtype: float64"
72,1.0
73,1.0
74,1.0
75,"0    0.0
Name: 792, dtype: float64"
76,"0    0.0
Name: 2344, dtype: float64"
77,"0    0.0
Name: 952, dtype: float64"
78,"0    0.0
Name: 475, dtype: float64"
79,"0    0.0
Name: 1481, dtype: float64"
80,"0    0.0
Name: 2316, dtype: float64"
81,1.0
82,"0    0.0
Name: 1855, dtype: float64"
83,"0    0.0
Name: 386, dtype: float64"
84,"0    0.0
Name: 1247, dtype: float64"
85,1.0
86,"0    0.0
Name: 433, dtype: float64"
87,1.0
88,"0    0.0
Name: 1291, dtype: float64"
89,1.0
90,1.0
91,"0    0.0
Name: 1719, dtype: float64"
92,1.0
93,"0    0.0
Name: 127, dtype: float64"
94,"0    0.0
Name: 2237, dtype: float64"
95,"0    0.0
Name: 2468, dtype: float64"
96,"0    0.0
Name: 44, dtype: float64"
97,1.0
98,"0    0.0
Name: 1556, dtype: float64"
99,"0    0.0
Name: 71, dtype: float64"
100,"0    0.0
Name: 2060, dtype: float64"
101,"0    0.0
Name: 1155, dtype: float64"
102,1.0
103,1.0
104,"0    0.0
Name: 1925, dtype: float64"
105,"0    0.0
Name: 922, dtype: float64"
106,"0    0.0
Name: 1739, dtype: float64"
107,1.0
108,1.0
109,"0    0.0
Name: 224, dtype: float64"
110,"0    0.0
Name: 1611, dtype: float64"
111,1.0
112,"0    0.0
Name: 982, dtype: float64"
113,"0    0.0
Name: 2014, dtype: float64"
114,"0    0.0
Name: 1759, dtype: float64"
115,"0    0.0
Name: 1222, dtype: float64"
116,"0    0.0
Name: 14, dtype: float64"
117,"0    0.0
Name: 329, dtype: float64"
118,"0    0.0
Name: 1877, dtype: float64"
119,"0    0.0
Name: 672, dtype: float64"
120,"0    0.0
Name: 1807, dtype: float64"
121,1.0
122,"0    0.0
Name: 1691, dtype: float64"
123,1.0
124,"0    0.0
Name: 1510, dtype: float64"
125,1.0
126,"0    0.0
Name: 1126, dtype: float64"
127,"0    0.0
Name: 1970, dtype: float64"
128,1.0
129,1.0
130,"0    0.0
Name: 250, dtype: float64"
131,1.0
132,"0    0.0
Name: 768, dtype: float64"
133,"0    0.0
Name: 2188, dtype: float64"
134,"0    0.0
Name: 840, dtype: float64"
135,"0    0.0
Name: 1948, dtype: float64"
136,"0    0.0
Name: 2113, dtype: float64"
137,1.0
138,"0    0.0
Name: 1054, dtype: float64"
139,"0    0.0
Name: 2418, dtype: float64"
140,"0    0.0
Name: 194, dtype: float64"
141,"0    0.0
Name: 98, dtype: float64"
142,"0    0.0
Name: 899, dtype: float64"
143,"0    0.0
Name: 630, dtype: float64"
144,1.0
145,"0    0.0
Name: 410, dtype: float64"
146,"0    0.0
Name: 815, dtype: float64"
147,"0    0.0
Name: 609, dtype: float64"
148,1.0
149,1.0
150,1.0
151,"0    0.0
Name: 1581, dtype: float64"
152,"0    0.0
Name: 1312, dtype: float64"
153,1.0
154,1.0
155,"0    0.0
Name: 1075, dtype: float64"
156,"0    0.0
Name: 500, dtype: float64"
157,1.0
158,"0    0.0
Name: 304, dtype: float64"
159,"0    0.0
Name: 1834, dtype: float64"
160,"0    0.0
Name: 356, dtype: float64"
