,0
0,"0    0.0
Name: 1641, dtype: float64"
1,"0    0.0
Name: 1849, dtype: float64"
2,"0    0.0
Name: 632, dtype: float64"
3,1.0
4,1.0
5,"0    0.0
Name: 1086, dtype: float64"
6,"0    0.0
Name: 976, dtype: float64"
7,"0    0.0
Name: 678, dtype: float64"
8,1.0
9,1.0
10,1.0
11,"0    0.0
Name: 1462, dtype: float64"
12,1.0
13,1.0
14,1.0
15,1.0
16,"0    0.0
Name: 605, dtype: float64"
17,1.0
18,"0    0.0
Name: 1433, dtype: float64"
19,"0    0.0
Name: 338, dtype: float64"
20,"0    0.0
Name: 113, dtype: float64"
21,1.0
22,1.0
23,1.0
24,"0    0.0
Name: 1211, dtype: float64"
25,"0    0.0
Name: 1263, dtype: float64"
26,1.0
27,1.0
28,"0    0.0
Name: 1899, dtype: float64"
29,"0    0.0
Name: 1111, dtype: float64"
30,"0    0.0
Name: 1167, dtype: float64"
31,"0    0.0
Name: 133, dtype: float64"
32,1.0
33,"0    0.0
Name: 1030, dtype: float64"
34,1.0
35,1.0
36,"0    0.0
Name: 1409, dtype: float64"
37,1.0
38,"0    0.0
Name: 1671, dtype: float64"
39,"0    0.0
Name: 1381, dtype: float64"
40,"0    0.0
Name: 874, dtype: float64"
41,"0    0.0
Name: 657, dtype: float64"
42,"0    0.0
Name: 1592, dtype: float64"
43,1.0
44,"0    0.0
Name: 1137, dtype: float64"
45,1.0
46,"0    0.0
Name: 1947, dtype: float64"
47,1.0
48,1.0
49,"0    0.0
Name: 902, dtype: float64"
50,"0    0.0
Name: 1515, dtype: float64"
51,1.0
52,"0    0.0
Name: 806, dtype: float64"
53,1.0
54,1.0
55,"0    0.0
Name: 1284, dtype: float64"
56,"0    0.0
Name: 478, dtype: float64"
57,1.0
58,"0    0.0
Name: 1563, dtype: float64"
59,"0    0.0
Name: 1722, dtype: float64"
60,1.0
61,1.0
62,1.0
63,"0    0.0
Name: 954, dtype: float64"
64,"0    0.0
Name: 1189, dtype: float64"
65,1.0
66,"0    0.0
Name: 505, dtype: float64"
67,"0    0.0
Name: 433, dtype: float64"
68,1.0
69,1.0
70,"0    0.0
Name: 1873, dtype: float64"
71,1.0
72,"0    0.0
Name: 562, dtype: float64"
73,"0    0.0
Name: 698, dtype: float64"
74,"0    0.0
Name: 1824, dtype: float64"
75,"0    0.0
Name: 1797, dtype: float64"
76,1.0
77,"0    0.0
Name: 723, dtype: float64"
78,"0    0.0
Name: 1742, dtype: float64"
79,"0    0.0
Name: 236, dtype: float64"
80,"0    0.0
Name: 532, dtype: float64"
81,1.0
82,"0    0.0
Name: 413, dtype: float64"
83,1.0
84,"0    0.0
Name: 776, dtype: float64"
85,"0    0.0
Name: 42, dtype: float64"
86,"0    0.0
Name: 854, dtype: float64"
87,"0    0.0
Name: 1616, dtype: float64"
88,1.0
89,"0    0.0
Name: 163, dtype: float64"
90,"0    0.0
Name: 92, dtype: float64"
91,"0    0.0
Name: 266, dtype: float64"
92,1.0
93,"0    1.0
Name: 751, dtype: float64"
94,"0    0.0
Name: 1312, dtype: float64"
95,"0    0.0
Name: 1990, dtype: float64"
96,1.0
97,1.0
98,"0    0.0
Name: 1335, dtype: float64"
99,"0    0.0
Name: 1771, dtype: float64"
100,"0    0.0
Name: 1491, dtype: float64"
101,1.0
102,1.0
103,"0    0.0
Name: 1356, dtype: float64"
104,1.0
105,1.0
106,"0    0.0
Name: 584, dtype: float64"
107,"0    0.0
Name: 1240, dtype: float64"
108,"0    0.0
Name: 213, dtype: float64"
109,"0    0.0
Name: 1537, dtype: float64"
110,"0    0.0
Name: 295, dtype: float64"
111,"0    0.0
Name: 1922, dtype: float64"
112,"0    0.0
Name: 454, dtype: float64"
113,"0    0.0
Name: 1057, dtype: float64"
114,"0    0.0
Name: 315, dtype: float64"
115,1.0
116,"0    0.0
Name: 184, dtype: float64"
117,1.0
118,"0    0.0
Name: 931, dtype: float64"
119,"0    0.0
Name: 827, dtype: float64"
120,1.0
121,1.0
122,1.0
123,1.0
124,"0    0.0
Name: 68, dtype: float64"
125,"0    0.0
Name: 1696, dtype: float64"
126,"0    0.0
Name: 1967, dtype: float64"
127,"0    0.0
Name: 392, dtype: float64"
128,"0    0.0
Name: 367, dtype: float64"
129,"0    0.0
Name: 17, dtype: float64"
130,"0    0.0
Name: 1005, dtype: float64"
131,1.0
132,1.0
