,0
0,"0    0.0
Name: 303, dtype: float64"
1,"0    0.0
Name: 10, dtype: float64"
2,"0    0.0
Name: 277, dtype: float64"
3,1.0
4,"0    0.0
Name: 326, dtype: float64"
5,1.0
6,"0    0.0
Name: 1093, dtype: float64"
7,"0    0.0
Name: 433, dtype: float64"
8,1.0
9,"0    0.0
Name: 103, dtype: float64"
10,"0    0.0
Name: 791, dtype: float64"
11,1.0
12,1.0
13,"0    0.0
Name: 154, dtype: float64"
14,1.0
15,"0    0.0
Name: 251, dtype: float64"
16,1.0
17,1.0
18,1.0
19,1.0
20,1.0
21,"0    0.0
Name: 61, dtype: float64"
22,"0    0.0
Name: 589, dtype: float64"
23,"0    0.0
Name: 1238, dtype: float64"
24,"0    0.0
Name: 533, dtype: float64"
25,"0    0.0
Name: 126, dtype: float64"
26,"0    0.0
Name: 609, dtype: float64"
27,"0    0.0
Name: 1146, dtype: float64"
28,1.0
29,"0    0.0
Name: 205, dtype: float64"
30,"0    0.0
Name: 1260, dtype: float64"
31,"0    0.0
Name: 639, dtype: float64"
32,"0    0.0
Name: 969, dtype: float64"
33,"0    0.0
Name: 1310, dtype: float64"
34,"0    0.0
Name: 1333, dtype: float64"
35,1.0
36,"0    0.0
Name: 1290, dtype: float64"
37,"0    0.0
Name: 175, dtype: float64"
38,"0    0.0
Name: 942, dtype: float64"
39,"0    0.0
Name: 1355, dtype: float64"
40,1.0
41,"0    0.0
Name: 33, dtype: float64"
42,"0    1.0
Name: 463, dtype: float64"
43,"0    0.0
Name: 1069, dtype: float64"
44,"0    0.0
Name: 1400, dtype: float64"
45,1.0
46,1.0
47,"0    0.0
Name: 1195, dtype: float64"
48,"0    0.0
Name: 484, dtype: float64"
49,1.0
50,"0    0.0
Name: 1016, dtype: float64"
51,1.0
52,"0    0.0
Name: 1218, dtype: float64"
53,"0    0.0
Name: 845, dtype: float64"
54,"0    0.0
Name: 81, dtype: float64"
55,"0    0.0
Name: 384, dtype: float64"
56,1.0
57,"0    0.0
Name: 686, dtype: float64"
58,1.0
59,1.0
60,"0    0.0
Name: 411, dtype: float64"
61,"0    0.0
Name: 917, dtype: float64"
62,"0    0.0
Name: 1377, dtype: float64"
63,"0    0.0
Name: 559, dtype: float64"
64,"0    0.0
Name: 1044, dtype: float64"
65,"0    0.0
Name: 230, dtype: float64"
66,"0    0.0
Name: 1122, dtype: float64"
67,"0    0.0
Name: 766, dtype: float64"
68,1.0
69,1.0
70,"0    0.0
Name: 744, dtype: float64"
71,"0    0.0
Name: 994, dtype: float64"
72,"0    0.0
Name: 505, dtype: float64"
73,1.0
74,"0    0.0
Name: 821, dtype: float64"
75,1.0
76,1.0
77,1.0
78,"0    0.0
Name: 1175, dtype: float64"
79,1.0
80,"0    0.0
Name: 666, dtype: float64"
81,1.0
82,"0    0.0
Name: 356, dtype: float64"
83,"0    0.0
Name: 1420, dtype: float64"
84,1.0
85,"0    1.0
Name: 888, dtype: float64"
86,1.0
87,"0    0.0
Name: 868, dtype: float64"
88,1.0
89,1.0
90,"0    0.0
Name: 716, dtype: float64"
91,1.0
92,1.0
93,1.0
