,0
0,"0    0.0
Name: 787, dtype: float64"
1,1.0
2,"0    0.0
Name: 240, dtype: float64"
3,1.0
4,1.0
5,"0    0.0
Name: 1118, dtype: float64"
6,1.0
7,"0    0.0
Name: 2343, dtype: float64"
8,1.0
9,1.0
10,"0    0.0
Name: 1046, dtype: float64"
11,"0    0.0
Name: 58, dtype: float64"
12,"0    0.0
Name: 1306, dtype: float64"
13,"0    0.0
Name: 882, dtype: float64"
14,"0    0.0
Name: 1328, dtype: float64"
15,"0    0.0
Name: 2213, dtype: float64"
16,1.0
17,"0    0.0
Name: 88, dtype: float64"
18,"0    0.0
Name: 2084, dtype: float64"
19,1.0
20,"0    0.0
Name: 1880, dtype: float64"
21,"0    0.0
Name: 1524, dtype: float64"
22,1.0
23,"0    0.0
Name: 169, dtype: float64"
24,1.0
25,"0    0.0
Name: 1144, dtype: float64"
26,"0    0.0
Name: 1988, dtype: float64"
27,"0    0.0
Name: 115, dtype: float64"
28,1.0
29,"0    0.0
Name: 195, dtype: float64"
30,1.0
31,"0    0.0
Name: 260, dtype: float64"
32,"0    0.0
Name: 807, dtype: float64"
33,"0    0.0
Name: 2186, dtype: float64"
34,"0    0.0
Name: 1382, dtype: float64"
35,"0    0.0
Name: 1459, dtype: float64"
36,"0    0.0
Name: 2242, dtype: float64"
37,"0    0.0
Name: 924, dtype: float64"
38,"0    0.0
Name: 455, dtype: float64"
39,1.0
40,"0    0.0
Name: 1546, dtype: float64"
41,1.0
42,1.0
43,"0    0.0
Name: 1358, dtype: float64"
44,"0    0.0
Name: 1933, dtype: float64"
45,"0    0.0
Name: 1281, dtype: float64"
46,"0    0.0
Name: 2543, dtype: float64"
47,1.0
48,"0    0.0
Name: 540, dtype: float64"
49,"0    0.0
Name: 2369, dtype: float64"
50,"0    0.0
Name: 1434, dtype: float64"
51,1.0
52,"0    0.0
Name: 1200, dtype: float64"
53,"0    0.0
Name: 560, dtype: float64"
54,1.0
55,"0    0.0
Name: 837, dtype: float64"
56,1.0
57,"0    0.0
Name: 633, dtype: float64"
58,1.0
59,"0    0.0
Name: 1590, dtype: float64"
60,1.0
61,1.0
62,"0    0.0
Name: 290, dtype: float64"
63,1.0
64,"0    0.0
Name: 2496, dtype: float64"
65,1.0
66,"0    0.0
Name: 1023, dtype: float64"
67,"0    1.0
Name: 2392, dtype: float64"
68,1.0
69,"0    0.0
Name: 2443, dtype: float64"
70,1.0
71,1.0
72,"0    0.0
Name: 37, dtype: float64"
73,"0    0.0
Name: 903, dtype: float64"
74,1.0
75,1.0
76,1.0
77,1.0
78,"0    0.0
Name: 2063, dtype: float64"
79,1.0
80,"0    0.0
Name: 2158, dtype: float64"
81,1.0
82,1.0
83,1.0
84,"0    0.0
Name: 2317, dtype: float64"
85,1.0
86,"0    0.0
Name: 511, dtype: float64"
87,"0    0.0
Name: 2009, dtype: float64"
88,"0    1.0
Name: 713, dtype: float64"
89,1.0
90,"0    0.0
Name: 1851, dtype: float64"
91,"0    0.0
Name: 143, dtype: float64"
92,"0    0.0
Name: 1773, dtype: float64"
93,1.0
94,1.0
95,"0    0.0
Name: 336, dtype: float64"
96,"0    0.0
Name: 2134, dtype: float64"
97,"0    0.0
Name: 608, dtype: float64"
