,0
0,"0    0.0
Name: 430, dtype: float64"
1,"0    0.0
Name: 1234, dtype: float64"
2,1.0
3,1.0
4,"0    1.0
Name: 883, dtype: float64"
5,"0    0.0
Name: 1934, dtype: float64"
6,1.0
7,1.0
8,"0    0.0
Name: 1214, dtype: float64"
9,"0    0.0
Name: 1754, dtype: float64"
10,"0    0.0
Name: 776, dtype: float64"
11,1.0
12,"0    0.0
Name: 1879, dtype: float64"
13,"0    0.0
Name: 1118, dtype: float64"
14,1.0
15,"0    0.0
Name: 156, dtype: float64"
16,"0    0.0
Name: 1335, dtype: float64"
17,"0    0.0
Name: 967, dtype: float64"
18,1.0
19,"0    0.0
Name: 804, dtype: float64"
20,"0    0.0
Name: 938, dtype: float64"
21,1.0
22,"0    0.0
Name: 1457, dtype: float64"
23,"0    0.0
Name: 722, dtype: float64"
24,1.0
25,"0    0.0
Name: 531, dtype: float64"
26,"0    0.0
Name: 1781, dtype: float64"
27,"0    0.0
Name: 231, dtype: float64"
28,1.0
29,1.0
30,"0    0.0
Name: 1189, dtype: float64"
31,1.0
32,"0    1.0
Name: 1980, dtype: float64"
33,"0    0.0
Name: 89, dtype: float64"
34,1.0
35,1.0
36,"0    0.0
Name: 1959, dtype: float64"
37,1.0
38,"0    1.0
Name: 629, dtype: float64"
39,"0    0.0
Name: 510, dtype: float64"
40,"0    0.0
Name: 586, dtype: float64"
41,"0    1.0
Name: 1859, dtype: float64"
42,"0    0.0
Name: 483, dtype: float64"
43,1.0
44,1.0
45,"0    0.0
Name: 210, dtype: float64"
46,"0    0.0
Name: 607, dtype: float64"
47,1.0
48,1.0
49,"0    0.0
Name: 1482, dtype: float64"
50,"0    0.0
Name: 556, dtype: float64"
51,"0    0.0
Name: 1096, dtype: float64"
52,1.0
53,1.0
54,1.0
55,"0    0.0
Name: 111, dtype: float64"
56,1.0
57,"0    0.0
Name: 1358, dtype: float64"
58,1.0
59,1.0
60,1.0
61,1.0
62,"0    0.0
Name: 1140, dtype: float64"
63,1.0
64,"0    0.0
Name: 1504, dtype: float64"
65,1.0
66,"0    0.0
Name: 1626, dtype: float64"
67,"0    0.0
Name: 649, dtype: float64"
68,"0    0.0
Name: 1017, dtype: float64"
69,"0    0.0
Name: 1311, dtype: float64"
70,1.0
71,"0    0.0
Name: 1381, dtype: float64"
72,"0    0.0
Name: 1550, dtype: float64"
73,"0    0.0
Name: 282, dtype: float64"
74,"0    0.0
Name: 853, dtype: float64"
75,1.0
76,1.0
77,"0    0.0
Name: 337, dtype: float64"
78,1.0
79,"0    0.0
Name: 1832, dtype: float64"
80,1.0
81,"0    0.0
Name: 382, dtype: float64"
82,"0    1.0
Name: 454, dtype: float64"
83,1.0
84,1.0
85,1.0
86,1.0
87,"0    0.0
Name: 37, dtype: float64"
88,1.0
89,1.0
90,1.0
91,1.0
92,"0    0.0
Name: 752, dtype: float64"
93,"0    0.0
Name: 1651, dtype: float64"
94,1.0
95,"0    0.0
Name: 403, dtype: float64"
96,1.0
97,1.0
98,1.0
99,"0    0.0
Name: 697, dtype: float64"
100,"0    0.0
Name: 991, dtype: float64"
101,"0    0.0
Name: 1263, dtype: float64"
102,"0    0.0
Name: 1702, dtype: float64"
103,"0    0.0
Name: 2005, dtype: float64"
104,1.0
105,1.0
106,"0    0.0
Name: 1679, dtype: float64"
107,"0    0.0
Name: 1068, dtype: float64"
108,"0    0.0
Name: 1042, dtype: float64"
109,1.0
110,1.0
111,"0    0.0
Name: 1431, dtype: float64"
112,"0    0.0
Name: 311, dtype: float64"
113,"0    0.0
Name: 1572, dtype: float64"
114,"0    0.0
Name: 1724, dtype: float64"
115,"0    0.0
Name: 134, dtype: float64"
116,1.0
117,1.0
118,1.0
119,"0    0.0
Name: 1904, dtype: float64"
120,1.0
121,"0    0.0
Name: 669, dtype: float64"
122,1.0
123,"0    0.0
Name: 255, dtype: float64"
124,1.0
125,"0    0.0
Name: 1404, dtype: float64"
126,1.0
127,1.0
128,"0    0.0
Name: 1526, dtype: float64"
129,1.0
130,"0    0.0
Name: 1161, dtype: float64"
131,1.0
132,1.0
133,"0    0.0
Name: 358, dtype: float64"
134,"0    0.0
Name: 910, dtype: float64"
135,1.0
136,1.0
137,"0    0.0
Name: 61, dtype: float64"
138,"0    0.0
Name: 16, dtype: float64"
139,"0    0.0
Name: 1809, dtype: float64"
140,"0    0.0
Name: 1283, dtype: float64"
141,"0    0.0
Name: 825, dtype: float64"
142,1.0
143,1.0
144,1.0
145,"0    0.0
Name: 186, dtype: float64"
146,"0    0.0
Name: 1598, dtype: float64"
