,0
0,"0    0.0
Name: 334, dtype: float64"
1,"0    0.0
Name: 40, dtype: float64"
2,"0    0.0
Name: 807, dtype: float64"
3,"0    0.0
Name: 548, dtype: float64"
4,"0    0.0
Name: 474, dtype: float64"
5,"0    0.0
Name: 496, dtype: float64"
6,"0    0.0
Name: 520, dtype: float64"
7,"0    0.0
Name: 575, dtype: float64"
8,"0    0.0
Name: 780, dtype: float64"
9,1.0
10,1.0
11,1.0
12,"0    0.0
Name: 856, dtype: float64"
13,"0    0.0
Name: 1010, dtype: float64"
14,1.0
15,1.0
16,"0    0.0
Name: 963, dtype: float64"
17,1.0
18,1.0
19,"0    0.0
Name: 17, dtype: float64"
20,1.0
21,"0    0.0
Name: 282, dtype: float64"
22,"0    0.0
Name: 304, dtype: float64"
23,"0    0.0
Name: 430, dtype: float64"
24,"0    0.0
Name: 1147, dtype: float64"
25,"0    0.0
Name: 454, dtype: float64"
26,"0    0.0
Name: 734, dtype: float64"
27,"0    0.0
Name: 829, dtype: float64"
28,"0    0.0
Name: 655, dtype: float64"
29,"0    0.0
Name: 1090, dtype: float64"
30,"0    0.0
Name: 356, dtype: float64"
31,1.0
32,1.0
33,"0    0.0
Name: 711, dtype: float64"
34,1.0
35,"0    0.0
Name: 408, dtype: float64"
36,"0    0.0
Name: 983, dtype: float64"
37,1.0
38,"0    0.0
Name: 1120, dtype: float64"
39,1.0
40,1.0
41,1.0
42,"0    0.0
Name: 86, dtype: float64"
43,1.0
44,1.0
45,"0    0.0
Name: 627, dtype: float64"
46,"0    0.0
Name: 883, dtype: float64"
47,"0    0.0
Name: 685, dtype: float64"
48,1.0
49,"0    0.0
Name: 64, dtype: float64"
50,1.0
51,"0    0.0
Name: 598, dtype: float64"
52,1.0
53,1.0
54,1.0
55,"0    0.0
Name: 385, dtype: float64"
56,"0    0.0
Name: 1034, dtype: float64"
57,"0    0.0
Name: 1168, dtype: float64"
58,"0    0.0
Name: 1060, dtype: float64"
59,"0    0.0
Name: 223, dtype: float64"
60,1.0
61,"0    0.0
Name: 252, dtype: float64"
62,"0    0.0
Name: 142, dtype: float64"
63,"0    0.0
Name: 1190, dtype: float64"
64,"0    0.0
Name: 934, dtype: float64"
65,"0    0.0
Name: 199, dtype: float64"
66,"0    0.0
Name: 755, dtype: float64"
67,1.0
68,1.0
69,"0    0.0
Name: 171, dtype: float64"
70,1.0
71,1.0
72,"0    0.0
Name: 115, dtype: float64"
73,"0    0.0
Name: 904, dtype: float64"
74,1.0
75,1.0
