,0
0,"0    0.0
Name: 443, dtype: float64"
1,1.0
2,"0    0.0
Name: 18, dtype: float64"
3,1.0
4,"0    0.0
Name: 651, dtype: float64"
5,"0    0.0
Name: 891, dtype: float64"
6,"0    0.0
Name: 1676, dtype: float64"
7,1.0
8,"0    0.0
Name: 803, dtype: float64"
9,"0    0.0
Name: 1652, dtype: float64"
10,"0    0.0
Name: 1455, dtype: float64"
11,1.0
12,"0    1.0
Name: 1136, dtype: float64"
13,1.0
14,1.0
15,"0    0.0
Name: 39, dtype: float64"
16,1.0
17,"0    0.0
Name: 939, dtype: float64"
18,"0    0.0
Name: 193, dtype: float64"
19,"0    0.0
Name: 246, dtype: float64"
20,"0    0.0
Name: 1086, dtype: float64"
21,1.0
22,1.0
23,"0    0.0
Name: 918, dtype: float64"
24,"0    0.0
Name: 1597, dtype: float64"
25,"0    0.0
Name: 1500, dtype: float64"
26,"0    0.0
Name: 1704, dtype: float64"
27,1.0
28,"0    0.0
Name: 825, dtype: float64"
29,1.0
30,1.0
31,1.0
32,"0    0.0
Name: 602, dtype: float64"
33,"0    0.0
Name: 173, dtype: float64"
34,"0    0.0
Name: 1369, dtype: float64"
35,"0    0.0
Name: 702, dtype: float64"
36,1.0
37,1.0
38,"0    0.0
Name: 1165, dtype: float64"
39,"0    0.0
Name: 674, dtype: float64"
40,"0    0.0
Name: 1433, dtype: float64"
41,"0    0.0
Name: 423, dtype: float64"
42,"0    0.0
Name: 775, dtype: float64"
43,1.0
44,1.0
45,1.0
46,1.0
47,1.0
48,"0    0.0
Name: 114, dtype: float64"
49,"0    0.0
Name: 630, dtype: float64"
50,1.0
51,"0    0.0
Name: 144, dtype: float64"
52,1.0
53,"0    0.0
Name: 297, dtype: float64"
54,"0    0.0
Name: 960, dtype: float64"
55,"0    0.0
Name: 554, dtype: float64"
56,"0    0.0
Name: 1572, dtype: float64"
57,"0    0.0
Name: 1522, dtype: float64"
58,"0    0.0
Name: 1341, dtype: float64"
59,"0    0.0
Name: 1301, dtype: float64"
60,"0    0.0
Name: 1552, dtype: float64"
61,"0    0.0
Name: 61, dtype: float64"
62,"0    0.0
Name: 1258, dtype: float64"
63,"0    0.0
Name: 344, dtype: float64"
64,"0    0.0
Name: 84, dtype: float64"
65,"0    0.0
Name: 1216, dtype: float64"
66,1.0
67,"0    0.0
Name: 271, dtype: float64"
68,"0    0.0
Name: 323, dtype: float64"
69,"0    0.0
Name: 467, dtype: float64"
70,"0    0.0
Name: 531, dtype: float64"
71,1.0
72,1.0
73,"0    0.0
Name: 221, dtype: float64"
74,1.0
75,"0    0.0
Name: 1015, dtype: float64"
76,"0    0.0
Name: 578, dtype: float64"
77,"0    0.0
Name: 1477, dtype: float64"
78,"0    0.0
Name: 1624, dtype: float64"
79,"0    0.0
Name: 1108, dtype: float64"
80,1.0
81,"0    0.0
Name: 370, dtype: float64"
82,1.0
83,"0    0.0
Name: 1036, dtype: float64"
84,"0    0.0
Name: 727, dtype: float64"
85,"0    0.0
Name: 1321, dtype: float64"
86,1.0
87,1.0
88,"0    0.0
Name: 490, dtype: float64"
89,"0    0.0
Name: 986, dtype: float64"
90,"0    0.0
Name: 870, dtype: float64"
91,"0    0.0
Name: 396, dtype: float64"
92,"0    0.0
Name: 1195, dtype: float64"
93,"0    0.0
Name: 850, dtype: float64"
94,"0    0.0
Name: 511, dtype: float64"
95,"0    0.0
Name: 1279, dtype: float64"
96,1.0
97,1.0
98,1.0
99,"0    0.0
Name: 1060, dtype: float64"
100,"0    0.0
Name: 1413, dtype: float64"
101,"0    0.0
Name: 751, dtype: float64"
102,1.0
103,1.0
104,"0    0.0
Name: 1389, dtype: float64"
105,1.0
106,"0    0.0
Name: 1237, dtype: float64"
