,0
0,"0    0.0
Name: 1072, dtype: float64"
1,1.0
2,"0    0.0
Name: 787, dtype: float64"
3,"0    0.0
Name: 1758, dtype: float64"
4,"0    0.0
Name: 682, dtype: float64"
5,1.0
6,"0    0.0
Name: 702, dtype: float64"
7,1.0
8,"0    0.0
Name: 723, dtype: float64"
9,1.0
10,1.0
11,1.0
12,"0    0.0
Name: 139, dtype: float64"
13,"0    0.0
Name: 898, dtype: float64"
14,"0    0.0
Name: 1359, dtype: float64"
15,1.0
16,"0    0.0
Name: 1832, dtype: float64"
17,"0    0.0
Name: 1464, dtype: float64"
18,"0    0.0
Name: 12, dtype: float64"
19,"0    0.0
Name: 163, dtype: float64"
20,1.0
21,"0    0.0
Name: 1860, dtype: float64"
22,"0    0.0
Name: 1545, dtype: float64"
23,1.0
24,"0    0.0
Name: 1736, dtype: float64"
25,"0    0.0
Name: 267, dtype: float64"
26,"0    0.0
Name: 240, dtype: float64"
27,"0    0.0
Name: 1671, dtype: float64"
28,1.0
29,1.0
30,"0    0.0
Name: 974, dtype: float64"
31,"0    0.0
Name: 1004, dtype: float64"
32,1.0
33,"0    0.0
Name: 1263, dtype: float64"
34,"0    0.0
Name: 1410, dtype: float64"
35,"0    0.0
Name: 420, dtype: float64"
36,"0    0.0
Name: 1027, dtype: float64"
37,1.0
38,1.0
39,"0    0.0
Name: 1219, dtype: float64"
40,1.0
41,"0    0.0
Name: 1285, dtype: float64"
42,"0    0.0
Name: 1778, dtype: float64"
43,1.0
44,"0    0.0
Name: 110, dtype: float64"
45,"0    0.0
Name: 1946, dtype: float64"
46,"0    0.0
Name: 1330, dtype: float64"
47,"0    0.0
Name: 522, dtype: float64"
48,"0    0.0
Name: 765, dtype: float64"
49,1.0
50,"0    0.0
Name: 1651, dtype: float64"
51,"0    0.0
Name: 444, dtype: float64"
52,"0    0.0
Name: 1241, dtype: float64"
53,1.0
54,"0    0.0
Name: 1308, dtype: float64"
55,"0    0.0
Name: 807, dtype: float64"
56,"0    0.0
Name: 42, dtype: float64"
57,"0    0.0
Name: 397, dtype: float64"
58,1.0
59,"0    0.0
Name: 90, dtype: float64"
60,1.0
61,"0    0.0
Name: 1199, dtype: float64"
62,"0    0.0
Name: 369, dtype: float64"
63,"0    1.0
Name: 192, dtype: float64"
64,1.0
65,"0    0.0
Name: 745, dtype: float64"
66,1.0
67,"0    0.0
Name: 627, dtype: float64"
68,1.0
69,1.0
70,"0    0.0
Name: 1119, dtype: float64"
71,"0    0.0
Name: 324, dtype: float64"
72,"0    0.0
Name: 1691, dtype: float64"
73,1.0
74,1.0
75,"0    0.0
Name: 1097, dtype: float64"
76,"0    0.0
Name: 65, dtype: float64"
77,1.0
78,1.0
79,"0    0.0
Name: 295, dtype: float64"
80,1.0
81,"0    0.0
Name: 1170, dtype: float64"
82,"0    0.0
Name: 1149, dtype: float64"
83,"0    0.0
Name: 949, dtype: float64"
84,1.0
85,1.0
86,"0    0.0
Name: 1050, dtype: float64"
87,"0    0.0
Name: 216, dtype: float64"
88,"0    0.0
Name: 494, dtype: float64"
89,1.0
90,"0    0.0
Name: 1388, dtype: float64"
91,1.0
92,"0    0.0
Name: 1889, dtype: float64"
93,"0    0.0
Name: 347, dtype: float64"
94,1.0
95,"0    0.0
Name: 924, dtype: float64"
96,"0    0.0
Name: 1713, dtype: float64"
97,1.0
98,"0    0.0
Name: 598, dtype: float64"
99,"0    0.0
Name: 1516, dtype: float64"
100,"0    0.0
Name: 1490, dtype: float64"
101,"0    0.0
Name: 1570, dtype: float64"
102,"0    0.0
Name: 1440, dtype: float64"
103,"0    0.0
Name: 855, dtype: float64"
104,1.0
105,1.0
106,"0    0.0
Name: 466, dtype: float64"
107,"0    0.0
Name: 652, dtype: float64"
108,1.0
109,"0    0.0
Name: 545, dtype: float64"
110,"0    0.0
Name: 573, dtype: float64"
111,"0    0.0
Name: 829, dtype: float64"
112,"0    0.0
Name: 1596, dtype: float64"
113,"0    0.0
Name: 1971, dtype: float64"
114,"0    0.0
Name: 1808, dtype: float64"
115,1.0
116,"0    0.0
Name: 1622, dtype: float64"
117,1.0
118,1.0
119,1.0
120,"0    0.0
Name: 1916, dtype: float64"
121,"0    0.0
Name: 878, dtype: float64"
