,0
0,"0    0.0
Name: 134, dtype: float64"
1,"0    0.0
Name: 180, dtype: float64"
2,1.0
3,"0    0.0
Name: 688, dtype: float64"
4,"0    0.0
Name: 556, dtype: float64"
5,1.0
6,1.0
7,"0    0.0
Name: 663, dtype: float64"
8,"0    0.0
Name: 62, dtype: float64"
9,"0    0.0
Name: 988, dtype: float64"
10,1.0
11,"0    0.0
Name: 1256, dtype: float64"
12,"0    0.0
Name: 882, dtype: float64"
13,"0    0.0
Name: 937, dtype: float64"
14,"0    0.0
Name: 958, dtype: float64"
15,1.0
16,1.0
17,"0    0.0
Name: 456, dtype: float64"
18,1.0
19,"0    0.0
Name: 583, dtype: float64"
20,"0    0.0
Name: 712, dtype: float64"
21,1.0
22,1.0
23,"0    0.0
Name: 111, dtype: float64"
24,1.0
25,"0    0.0
Name: 337, dtype: float64"
26,"0    0.0
Name: 382, dtype: float64"
27,"0    0.0
Name: 613, dtype: float64"
28,"0    0.0
Name: 762, dtype: float64"
29,1.0
30,"0    0.0
Name: 1120, dtype: float64"
31,1.0
32,"0    0.0
Name: 506, dtype: float64"
33,"0    0.0
Name: 1229, dtype: float64"
34,1.0
35,1.0
36,1.0
37,"0    0.0
Name: 358, dtype: float64"
38,1.0
39,1.0
40,"0    0.0
Name: 272, dtype: float64"
41,"0    0.0
Name: 316, dtype: float64"
42,1.0
43,"0    0.0
Name: 481, dtype: float64"
44,"0    1.0
Name: 636, dtype: float64"
45,1.0
46,1.0
47,1.0
48,"0    0.0
Name: 206, dtype: float64"
49,"0    0.0
Name: 1146, dtype: float64"
50,"0    0.0
Name: 1330, dtype: float64"
51,"0    0.0
Name: 531, dtype: float64"
52,"0    0.0
Name: 813, dtype: float64"
53,"0    0.0
Name: 155, dtype: float64"
54,"0    0.0
Name: 1301, dtype: float64"
55,"0    0.0
Name: 228, dtype: float64"
56,"0    0.0
Name: 1354, dtype: float64"
57,"0    0.0
Name: 294, dtype: float64"
58,"0    1.0
Name: 434, dtype: float64"
59,"0    0.0
Name: 911, dtype: float64"
60,"0    0.0
Name: 1174, dtype: float64"
61,"0    0.0
Name: 1014, dtype: float64"
62,1.0
63,1.0
64,1.0
65,1.0
66,"0    0.0
Name: 1199, dtype: float64"
67,"0    0.0
Name: 1276, dtype: float64"
68,"0    0.0
Name: 84, dtype: float64"
69,1.0
70,"0    0.0
Name: 735, dtype: float64"
71,"0    0.0
Name: 839, dtype: float64"
72,"0    0.0
Name: 1094, dtype: float64"
73,1.0
74,"0    0.0
Name: 249, dtype: float64"
75,1.0
76,"0    0.0
Name: 787, dtype: float64"
77,"0    0.0
Name: 1041, dtype: float64"
78,1.0
79,1.0
80,"0    0.0
Name: 407, dtype: float64"
81,"0    0.0
Name: 18, dtype: float64"
82,"0    0.0
Name: 1066, dtype: float64"
83,"0    0.0
Name: 42, dtype: float64"
84,"0    0.0
Name: 862, dtype: float64"
85,1.0
