,0
0,"0    0.0
Name: 799, dtype: float64"
1,"0    0.0
Name: 323, dtype: float64"
2,1.0
3,1.0
4,1.0
5,"0    0.0
Name: 1145, dtype: float64"
6,"0    0.0
Name: 1543, dtype: float64"
7,"0    0.0
Name: 530, dtype: float64"
8,"0    0.0
Name: 415, dtype: float64"
9,1.0
10,"0    0.0
Name: 1573, dtype: float64"
11,"0    0.0
Name: 17, dtype: float64"
12,1.0
13,"0    0.0
Name: 714, dtype: float64"
14,"0    0.0
Name: 372, dtype: float64"
15,1.0
16,"0    0.0
Name: 1850, dtype: float64"
17,"0    0.0
Name: 576, dtype: float64"
18,"0    0.0
Name: 1199, dtype: float64"
19,"0    0.0
Name: 871, dtype: float64"
20,"0    0.0
Name: 1042, dtype: float64"
21,1.0
22,"0    0.0
Name: 71, dtype: float64"
23,"0    0.0
Name: 1020, dtype: float64"
24,"0    0.0
Name: 1419, dtype: float64"
25,1.0
26,1.0
27,"0    0.0
Name: 1118, dtype: float64"
28,"0    0.0
Name: 1496, dtype: float64"
29,"0    1.0
Name: 1000, dtype: float64"
30,"0    0.0
Name: 1249, dtype: float64"
31,1.0
32,"0    0.0
Name: 1797, dtype: float64"
33,1.0
34,1.0
35,"0    0.0
Name: 1369, dtype: float64"
36,"0    0.0
Name: 1597, dtype: float64"
37,1.0
38,"0    0.0
Name: 739, dtype: float64"
39,1.0
40,"0    0.0
Name: 829, dtype: float64"
41,"0    0.0
Name: 979, dtype: float64"
42,"0    1.0
Name: 1293, dtype: float64"
43,"0    0.0
Name: 509, dtype: float64"
44,"0    0.0
Name: 621, dtype: float64"
45,"0    0.0
Name: 143, dtype: float64"
46,"0    0.0
Name: 1393, dtype: float64"
47,1.0
48,"0    0.0
Name: 1319, dtype: float64"
49,1.0
50,1.0
51,"0    0.0
Name: 1271, dtype: float64"
52,"0    0.0
Name: 550, dtype: float64"
53,1.0
54,"0    0.0
Name: 94, dtype: float64"
55,"0    0.0
Name: 439, dtype: float64"
56,"0    0.0
Name: 247, dtype: float64"
57,"0    1.0
Name: 1444, dtype: float64"
58,1.0
59,1.0
60,1.0
61,"0    0.0
Name: 1654, dtype: float64"
62,1.0
63,"0    0.0
Name: 218, dtype: float64"
64,"0    0.0
Name: 1626, dtype: float64"
65,1.0
66,1.0
67,"0    0.0
Name: 195, dtype: float64"
68,"0    0.0
Name: 1771, dtype: float64"
69,"0    0.0
Name: 1222, dtype: float64"
70,1.0
71,"0    0.0
Name: 929, dtype: float64"
72,"0    0.0
Name: 670, dtype: float64"
73,"0    0.0
Name: 849, dtype: float64"
74,"0    1.0
Name: 1466, dtype: float64"
75,1.0
76,1.0
77,"0    0.0
Name: 1173, dtype: float64"
78,"0    0.0
Name: 115, dtype: float64"
79,1.0
80,"0    0.0
Name: 648, dtype: float64"
81,"0    0.0
Name: 274, dtype: float64"
82,1.0
83,"0    0.0
Name: 1344, dtype: float64"
84,1.0
85,"0    0.0
Name: 900, dtype: float64"
86,"0    0.0
Name: 43, dtype: float64"
87,1.0
88,"0    0.0
Name: 952, dtype: float64"
89,1.0
90,"0    0.0
Name: 392, dtype: float64"
91,"0    0.0
Name: 1676, dtype: float64"
92,"0    0.0
Name: 1090, dtype: float64"
93,1.0
94,1.0
95,"0    0.0
Name: 346, dtype: float64"
96,"0    0.0
Name: 298, dtype: float64"
97,"0    0.0
Name: 172, dtype: float64"
98,"0    0.0
Name: 459, dtype: float64"
99,"0    0.0
Name: 1700, dtype: float64"
100,1.0
101,1.0
102,"0    0.0
Name: 1066, dtype: float64"
103,"0    0.0
Name: 1826, dtype: float64"
104,1.0
105,"0    0.0
Name: 769, dtype: float64"
106,1.0
107,1.0
108,"0    0.0
Name: 692, dtype: float64"
109,1.0
110,1.0
111,"0    0.0
Name: 1748, dtype: float64"
112,1.0
113,"0    0.0
Name: 1520, dtype: float64"
114,1.0
115,"0    0.0
Name: 1726, dtype: float64"
116,"0    0.0
Name: 600, dtype: float64"
117,1.0
118,1.0
119,1.0
120,"0    0.0
Name: 489, dtype: float64"
