,0
0,"0    0.0
Name: 671, dtype: float64"
1,"0    0.0
Name: 699, dtype: float64"
2,"0    0.0
Name: 1161, dtype: float64"
3,"0    0.0
Name: 851, dtype: float64"
4,1.0
5,"0    0.0
Name: 39, dtype: float64"
6,"0    0.0
Name: 68, dtype: float64"
7,"0    0.0
Name: 278, dtype: float64"
8,1.0
9,"0    0.0
Name: 1107, dtype: float64"
10,1.0
11,"0    0.0
Name: 384, dtype: float64"
12,"0    0.0
Name: 1183, dtype: float64"
13,"0    0.0
Name: 1227, dtype: float64"
14,1.0
15,1.0
16,"0    0.0
Name: 933, dtype: float64"
17,"0    0.0
Name: 194, dtype: float64"
18,1.0
19,1.0
20,1.0
21,1.0
22,"0    0.0
Name: 363, dtype: float64"
23,"0    0.0
Name: 249, dtype: float64"
24,"0    0.0
Name: 306, dtype: float64"
25,1.0
26,"0    0.0
Name: 878, dtype: float64"
27,"0    0.0
Name: 1257, dtype: float64"
28,"0    0.0
Name: 780, dtype: float64"
29,"0    0.0
Name: 805, dtype: float64"
30,"0    0.0
Name: 906, dtype: float64"
31,"0    0.0
Name: 727, dtype: float64"
32,"0    0.0
Name: 642, dtype: float64"
33,"0    0.0
Name: 985, dtype: float64"
34,"0    0.0
Name: 336, dtype: float64"
35,1.0
36,"0    0.0
Name: 119, dtype: float64"
37,"0    0.0
Name: 755, dtype: float64"
38,"0    0.0
Name: 146, dtype: float64"
39,1.0
40,"0    0.0
Name: 491, dtype: float64"
41,"0    0.0
Name: 519, dtype: float64"
42,1.0
43,"0    0.0
Name: 409, dtype: float64"
44,"0    0.0
Name: 10, dtype: float64"
45,"0    0.0
Name: 617, dtype: float64"
46,"0    0.0
Name: 549, dtype: float64"
47,"0    0.0
Name: 439, dtype: float64"
48,"0    0.0
Name: 91, dtype: float64"
49,"0    0.0
Name: 955, dtype: float64"
50,1.0
51,1.0
52,1.0
53,"0    0.0
Name: 1033, dtype: float64"
54,1.0
55,1.0
56,"0    0.0
Name: 1083, dtype: float64"
57,"0    0.0
Name: 1008, dtype: float64"
58,1.0
59,"0    0.0
Name: 597, dtype: float64"
60,1.0
61,"0    0.0
Name: 219, dtype: float64"
62,"0    0.0
Name: 1203, dtype: float64"
63,"0    0.0
Name: 827, dtype: float64"
64,1.0
65,"0    0.0
Name: 464, dtype: float64"
66,"0    1.0
Name: 576, dtype: float64"
67,"0    0.0
Name: 168, dtype: float64"
68,1.0
69,1.0
70,"0    0.0
Name: 1282, dtype: float64"
71,1.0
72,1.0
73,"0    0.0
Name: 1063, dtype: float64"
74,"0    0.0
Name: 1135, dtype: float64"
75,1.0
76,1.0
77,1.0
