,0
0,"0    0.0
Name: 1801, dtype: float64"
1,"0    0.0
Name: 1415, dtype: float64"
2,"0    0.0
Name: 1301, dtype: float64"
3,1.0
4,1.0
5,"0    0.0
Name: 116, dtype: float64"
6,"0    0.0
Name: 258, dtype: float64"
7,"0    0.0
Name: 184, dtype: float64"
8,"0    0.0
Name: 977, dtype: float64"
9,"0    0.0
Name: 311, dtype: float64"
10,"0    0.0
Name: 1217, dtype: float64"
11,"0    0.0
Name: 548, dtype: float64"
12,1.0
13,"0    0.0
Name: 1875, dtype: float64"
14,1.0
15,"0    1.0
Name: 646, dtype: float64"
16,1.0
17,"0    0.0
Name: 1900, dtype: float64"
18,"0    0.0
Name: 1030, dtype: float64"
19,"0    0.0
Name: 477, dtype: float64"
20,"0    0.0
Name: 1134, dtype: float64"
21,1.0
22,1.0
23,"0    0.0
Name: 164, dtype: float64"
24,1.0
25,"0    0.0
Name: 403, dtype: float64"
26,"0    1.0
Name: 573, dtype: float64"
27,1.0
28,"0    0.0
Name: 1438, dtype: float64"
29,"0    0.0
Name: 1543, dtype: float64"
30,"0    0.0
Name: 929, dtype: float64"
31,"0    0.0
Name: 790, dtype: float64"
32,1.0
33,"0    0.0
Name: 715, dtype: float64"
34,"0    0.0
Name: 1076, dtype: float64"
35,"0    0.0
Name: 1177, dtype: float64"
36,"0    0.0
Name: 767, dtype: float64"
37,1.0
38,1.0
39,"0    0.0
Name: 1993, dtype: float64"
40,1.0
41,"0    0.0
Name: 500, dtype: float64"
42,"0    0.0
Name: 621, dtype: float64"
43,"0    0.0
Name: 424, dtype: float64"
44,"0    0.0
Name: 666, dtype: float64"
45,"0    0.0
Name: 228, dtype: float64"
46,1.0
47,1.0
48,"0    0.0
Name: 842, dtype: float64"
49,"0    0.0
Name: 1573, dtype: float64"
50,1.0
51,"0    0.0
Name: 1771, dtype: float64"
52,"0    0.0
Name: 1197, dtype: float64"
53,1.0
54,1.0
55,1.0
56,"0    0.0
Name: 63, dtype: float64"
57,"0    0.0
Name: 521, dtype: float64"
58,"0    0.0
Name: 816, dtype: float64"
59,"0    0.0
Name: 1691, dtype: float64"
60,"0    0.0
Name: 1669, dtype: float64"
61,"0    0.0
Name: 1602, dtype: float64"
62,"0    0.0
Name: 287, dtype: float64"
63,"0    0.0
Name: 1923, dtype: float64"
64,"0    0.0
Name: 886, dtype: float64"
65,1.0
66,"0    0.0
Name: 1622, dtype: float64"
67,"0    0.0
Name: 1371, dtype: float64"
68,"0    0.0
Name: 381, dtype: float64"
69,"0    0.0
Name: 1969, dtype: float64"
70,"0    0.0
Name: 1829, dtype: float64"
71,1.0
72,1.0
73,1.0
74,1.0
75,1.0
76,"0    0.0
Name: 1743, dtype: float64"
77,1.0
78,1.0
79,1.0
80,1.0
81,1.0
82,1.0
83,"0    0.0
Name: 864, dtype: float64"
84,"0    0.0
Name: 1649, dtype: float64"
85,"0    0.0
Name: 87, dtype: float64"
86,"0    0.0
Name: 1714, dtype: float64"
87,"0    0.0
Name: 354, dtype: float64"
88,"0    0.0
Name: 1463, dtype: float64"
89,"0    0.0
Name: 13, dtype: float64"
90,"0    0.0
Name: 333, dtype: float64"
91,"0    0.0
Name: 1274, dtype: float64"
92,"0    0.0
Name: 597, dtype: float64"
93,"0    0.0
Name: 909, dtype: float64"
94,"0    0.0
Name: 1326, dtype: float64"
95,"0    0.0
Name: 1947, dtype: float64"
96,"0    0.0
Name: 38, dtype: float64"
97,"0    0.0
Name: 1391, dtype: float64"
98,"0    0.0
Name: 692, dtype: float64"
99,1.0
100,1.0
101,"0    0.0
Name: 1106, dtype: float64"
102,1.0
103,"0    0.0
Name: 1154, dtype: float64"
104,"0    0.0
Name: 136, dtype: float64"
105,"0    0.0
Name: 1852, dtype: float64"
106,"0    0.0
Name: 1053, dtype: float64"
107,"0    0.0
Name: 453, dtype: float64"
108,"0    0.0
Name: 2014, dtype: float64"
109,1.0
110,1.0
111,1.0
112,"0    0.0
Name: 1488, dtype: float64"
113,"0    0.0
Name: 2041, dtype: float64"
114,"0    0.0
Name: 741, dtype: float64"
115,"0    0.0
Name: 1247, dtype: float64"
116,1.0
117,1.0
118,"0    0.0
Name: 952, dtype: float64"
119,"0    0.0
Name: 1007, dtype: float64"
120,1.0
121,"0    0.0
Name: 207, dtype: float64"
122,1.0
123,1.0
124,"0    0.0
Name: 1516, dtype: float64"
125,1.0
126,1.0
127,"0    1.0
Name: 1351, dtype: float64"
128,1.0
129,1.0
