,0
0,"0    0.0
Name: 343, dtype: float64"
1,1.0
2,"0    0.0
Name: 1131, dtype: float64"
3,1.0
4,1.0
5,"0    0.0
Name: 1424, dtype: float64"
6,"0    0.0
Name: 158, dtype: float64"
7,"0    0.0
Name: 396, dtype: float64"
8,1.0
9,"0    0.0
Name: 1076, dtype: float64"
10,"0    0.0
Name: 286, dtype: float64"
11,1.0
12,"0    0.0
Name: 1300, dtype: float64"
13,"0    0.0
Name: 445, dtype: float64"
14,1.0
15,"0    0.0
Name: 2054, dtype: float64"
16,"0    0.0
Name: 999, dtype: float64"
17,1.0
18,"0    0.0
Name: 570, dtype: float64"
19,1.0
20,1.0
21,"0    0.0
Name: 1789, dtype: float64"
22,"0    0.0
Name: 1157, dtype: float64"
23,"0    0.0
Name: 1592, dtype: float64"
24,1.0
25,"0    0.0
Name: 37, dtype: float64"
26,1.0
27,"0    0.0
Name: 927, dtype: float64"
28,"0    0.0
Name: 1809, dtype: float64"
29,1.0
30,"0    0.0
Name: 1954, dtype: float64"
31,1.0
32,1.0
33,"0    0.0
Name: 898, dtype: float64"
34,1.0
35,1.0
36,"0    0.0
Name: 1545, dtype: float64"
37,"0    0.0
Name: 313, dtype: float64"
38,1.0
39,"0    0.0
Name: 1399, dtype: float64"
40,1.0
41,"0    0.0
Name: 1737, dtype: float64"
42,1.0
43,"0    0.0
Name: 643, dtype: float64"
44,"0    0.0
Name: 1372, dtype: float64"
45,"0    0.0
Name: 1276, dtype: float64"
46,1.0
47,"0    0.0
Name: 734, dtype: float64"
48,1.0
49,"0    0.0
Name: 1617, dtype: float64"
50,1.0
51,1.0
52,"0    0.0
Name: 2158, dtype: float64"
53,1.0
54,"0    0.0
Name: 669, dtype: float64"
55,1.0
56,1.0
57,"0    0.0
Name: 778, dtype: float64"
58,"0    0.0
Name: 419, dtype: float64"
59,"0    0.0
Name: 1323, dtype: float64"
60,1.0
61,"0    0.0
Name: 1474, dtype: float64"
62,"0    0.0
Name: 491, dtype: float64"
63,"0    0.0
Name: 1027, dtype: float64"
64,1.0
65,"0    0.0
Name: 799, dtype: float64"
66,"0    0.0
Name: 2075, dtype: float64"
67,1.0
68,1.0
69,"0    0.0
Name: 1102, dtype: float64"
70,1.0
71,"0    0.0
Name: 615, dtype: float64"
72,"0    0.0
Name: 1905, dtype: float64"
73,"0    0.0
Name: 1832, dtype: float64"
74,1.0
75,"0    0.0
Name: 116, dtype: float64"
76,1.0
77,"0    0.0
Name: 851, dtype: float64"
78,1.0
79,"0    0.0
Name: 756, dtype: float64"
80,"0    0.0
Name: 1639, dtype: float64"
81,"0    0.0
Name: 465, dtype: float64"
82,"0    0.0
Name: 514, dtype: float64"
83,"0    0.0
Name: 952, dtype: float64"
84,1.0
85,1.0
86,"0    0.0
Name: 691, dtype: float64"
87,1.0
88,"0    0.0
Name: 1763, dtype: float64"
89,1.0
90,"0    0.0
Name: 2004, dtype: float64"
91,"0    0.0
Name: 1351, dtype: float64"
92,"0    0.0
Name: 1664, dtype: float64"
93,1.0
94,1.0
95,"0    0.0
Name: 1694, dtype: float64"
96,"0    0.0
Name: 1567, dtype: float64"
97,"0    0.0
Name: 1862, dtype: float64"
98,"0    0.0
Name: 1928, dtype: float64"
99,"0    0.0
Name: 972, dtype: float64"
100,"0    0.0
Name: 876, dtype: float64"
101,"0    0.0
Name: 712, dtype: float64"
102,1.0
103,1.0
104,1.0
105,"0    1.0
Name: 1978, dtype: float64"
106,1.0
107,1.0
108,"0    0.0
Name: 540, dtype: float64"
109,"0    0.0
Name: 1180, dtype: float64"
110,"0    0.0
Name: 2131, dtype: float64"
111,1.0
112,"0    0.0
Name: 257, dtype: float64"
113,1.0
114,"0    0.0
Name: 1451, dtype: float64"
115,"0    0.0
Name: 2102, dtype: float64"
116,1.0
117,"0    0.0
Name: 187, dtype: float64"
118,"0    0.0
Name: 1497, dtype: float64"
119,"0    0.0
Name: 1255, dtype: float64"
120,1.0
121,1.0
122,"0    0.0
Name: 12, dtype: float64"
123,"0    0.0
Name: 1054, dtype: float64"
124,"0    0.0
Name: 590, dtype: float64"
125,"0    0.0
Name: 136, dtype: float64"
126,1.0
127,"0    0.0
Name: 207, dtype: float64"
128,"0    0.0
Name: 1714, dtype: float64"
129,1.0
130,1.0
131,"0    0.0
Name: 65, dtype: float64"
132,"0    0.0
Name: 1885, dtype: float64"
133,1.0
134,"0    0.0
Name: 2032, dtype: float64"
135,"0    0.0
Name: 88, dtype: float64"
136,1.0
137,"0    0.0
Name: 829, dtype: float64"
138,"0    0.0
Name: 1207, dtype: float64"
139,1.0
140,1.0
141,"0    0.0
Name: 1520, dtype: float64"
142,"0    0.0
Name: 366, dtype: float64"
143,1.0
144,"0    0.0
Name: 1231, dtype: float64"
145,"0    0.0
Name: 233, dtype: float64"
