,0
0,"0    0.0
Name: 66, dtype: float64"
1,1.0
2,"0    0.0
Name: 1006, dtype: float64"
3,"0    0.0
Name: 139, dtype: float64"
4,"0    0.0
Name: 516, dtype: float64"
5,1.0
6,"0    0.0
Name: 495, dtype: float64"
7,1.0
8,"0    0.0
Name: 837, dtype: float64"
9,1.0
10,"0    0.0
Name: 251, dtype: float64"
11,"0    0.0
Name: 857, dtype: float64"
12,"0    0.0
Name: 342, dtype: float64"
13,1.0
14,"0    0.0
Name: 908, dtype: float64"
15,"0    0.0
Name: 318, dtype: float64"
16,"0    0.0
Name: 733, dtype: float64"
17,"0    0.0
Name: 468, dtype: float64"
18,"0    0.0
Name: 787, dtype: float64"
19,"0    0.0
Name: 45, dtype: float64"
20,"0    0.0
Name: 1054, dtype: float64"
21,1.0
22,"0    0.0
Name: 203, dtype: float64"
23,1.0
24,"0    0.0
Name: 159, dtype: float64"
25,"0    0.0
Name: 1074, dtype: float64"
26,"0    0.0
Name: 1103, dtype: float64"
27,1.0
28,1.0
29,1.0
30,"0    0.0
Name: 582, dtype: float64"
31,1.0
32,"0    0.0
Name: 441, dtype: float64"
33,"0    0.0
Name: 539, dtype: float64"
34,"0    0.0
Name: 416, dtype: float64"
35,1.0
36,"0    0.0
Name: 293, dtype: float64"
37,"0    0.0
Name: 713, dtype: float64"
38,"0    0.0
Name: 981, dtype: float64"
39,"0    0.0
Name: 664, dtype: float64"
40,"0    0.0
Name: 635, dtype: float64"
41,"0    0.0
Name: 16, dtype: float64"
42,"0    0.0
Name: 807, dtype: float64"
43,1.0
44,"0    0.0
Name: 688, dtype: float64"
45,1.0
46,1.0
47,"0    0.0
Name: 562, dtype: float64"
48,"0    0.0
Name: 763, dtype: float64"
49,"0    0.0
Name: 114, dtype: float64"
50,1.0
51,"0    0.0
Name: 882, dtype: float64"
52,"0    0.0
Name: 606, dtype: float64"
53,"0    0.0
Name: 957, dtype: float64"
54,"0    0.0
Name: 396, dtype: float64"
55,1.0
56,1.0
57,1.0
58,"0    0.0
Name: 226, dtype: float64"
59,"0    0.0
Name: 91, dtype: float64"
60,"0    0.0
Name: 179, dtype: float64"
61,"0    0.0
Name: 271, dtype: float64"
62,"0    0.0
Name: 937, dtype: float64"
63,"0    0.0
Name: 1032, dtype: float64"
64,1.0
65,"0    0.0
Name: 366, dtype: float64"
66,1.0
