,0
0,"0    0.0
Name: 504, dtype: float64"
1,1.0
2,"0    0.0
Name: 661, dtype: float64"
3,1.0
4,"0    0.0
Name: 1006, dtype: float64"
5,1.0
6,"0    0.0
Name: 32, dtype: float64"
7,1.0
8,1.0
9,"0    0.0
Name: 1049, dtype: float64"
10,"0    0.0
Name: 557, dtype: float64"
11,"0    0.0
Name: 1206, dtype: float64"
12,1.0
13,1.0
14,1.0
15,"0    0.0
Name: 409, dtype: float64"
16,"0    0.0
Name: 288, dtype: float64"
17,1.0
18,"0    0.0
Name: 612, dtype: float64"
19,1.0
20,"0    0.0
Name: 239, dtype: float64"
21,1.0
22,"0    0.0
Name: 938, dtype: float64"
23,"0    0.0
Name: 1177, dtype: float64"
24,"0    1.0
Name: 779, dtype: float64"
25,"0    0.0
Name: 734, dtype: float64"
26,"0    0.0
Name: 83, dtype: float64"
27,"0    0.0
Name: 986, dtype: float64"
28,1.0
29,"0    0.0
Name: 708, dtype: float64"
30,1.0
31,1.0
32,"0    0.0
Name: 12, dtype: float64"
33,"0    0.0
Name: 58, dtype: float64"
34,"0    0.0
Name: 160, dtype: float64"
35,1.0
36,"0    0.0
Name: 839, dtype: float64"
37,"0    0.0
Name: 757, dtype: float64"
38,1.0
39,"0    0.0
Name: 453, dtype: float64"
40,"0    0.0
Name: 314, dtype: float64"
41,"0    0.0
Name: 809, dtype: float64"
42,1.0
43,"0    0.0
Name: 1078, dtype: float64"
44,"0    0.0
Name: 383, dtype: float64"
45,1.0
46,"0    0.0
Name: 363, dtype: float64"
47,"0    0.0
Name: 889, dtype: float64"
48,"0    0.0
Name: 1230, dtype: float64"
49,1.0
50,"0    0.0
Name: 916, dtype: float64"
51,"0    0.0
Name: 209, dtype: float64"
52,"0    0.0
Name: 532, dtype: float64"
53,"0    0.0
Name: 474, dtype: float64"
54,"0    0.0
Name: 681, dtype: float64"
55,"0    0.0
Name: 135, dtype: float64"
56,"0    0.0
Name: 264, dtype: float64"
57,"0    0.0
Name: 180, dtype: float64"
58,"0    0.0
Name: 1027, dtype: float64"
59,1.0
60,"0    0.0
Name: 583, dtype: float64"
61,1.0
62,1.0
63,"0    0.0
Name: 1099, dtype: float64"
64,"0    0.0
Name: 1148, dtype: float64"
65,"0    0.0
Name: 107, dtype: float64"
66,"0    0.0
Name: 966, dtype: float64"
67,"0    0.0
Name: 342, dtype: float64"
68,"0    0.0
Name: 430, dtype: float64"
69,1.0
70,1.0
71,1.0
72,"0    0.0
Name: 867, dtype: float64"
73,1.0
74,1.0
75,1.0
76,"0    0.0
Name: 638, dtype: float64"
77,1.0
78,1.0
79,"0    0.0
Name: 1128, dtype: float64"
