,0
0,"0    0.0
Name: 2072, dtype: float64"
1,"0    0.0
Name: 731, dtype: float64"
2,"0    0.0
Name: 891, dtype: float64"
3,"0    0.0
Name: 1638, dtype: float64"
4,1.0
5,"0    0.0
Name: 560, dtype: float64"
6,"0    0.0
Name: 707, dtype: float64"
7,1.0
8,"0    0.0
Name: 192, dtype: float64"
9,1.0
10,"0    0.0
Name: 2094, dtype: float64"
11,1.0
12,"0    0.0
Name: 1280, dtype: float64"
13,"0    0.0
Name: 648, dtype: float64"
14,1.0
15,"0    0.0
Name: 1404, dtype: float64"
16,"0    0.0
Name: 1906, dtype: float64"
17,"0    0.0
Name: 2381, dtype: float64"
18,"0    0.0
Name: 511, dtype: float64"
19,1.0
20,"0    0.0
Name: 800, dtype: float64"
21,"0    0.0
Name: 1085, dtype: float64"
22,1.0
23,"0    0.0
Name: 1042, dtype: float64"
24,"0    0.0
Name: 1331, dtype: float64"
25,"0    0.0
Name: 2306, dtype: float64"
26,"0    0.0
Name: 1461, dtype: float64"
27,"0    0.0
Name: 40, dtype: float64"
28,"0    0.0
Name: 263, dtype: float64"
29,1.0
30,"0    0.0
Name: 1232, dtype: float64"
31,"0    0.0
Name: 917, dtype: float64"
32,"0    0.0
Name: 311, dtype: float64"
33,"0    0.0
Name: 381, dtype: float64"
34,"0    0.0
Name: 2122, dtype: float64"
35,1.0
36,1.0
37,1.0
38,"0    0.0
Name: 2357, dtype: float64"
39,1.0
40,"0    0.0
Name: 2047, dtype: float64"
41,1.0
42,"0    0.0
Name: 235, dtype: float64"
43,1.0
44,1.0
45,"0    0.0
Name: 1687, dtype: float64"
46,1.0
47,1.0
48,1.0
49,"0    0.0
Name: 2202, dtype: float64"
50,"0    0.0
Name: 1303, dtype: float64"
51,1.0
52,1.0
53,1.0
54,"0    0.0
Name: 1992, dtype: float64"
55,"0    0.0
Name: 2461, dtype: float64"
56,1.0
57,"0    0.0
Name: 1022, dtype: float64"
58,1.0
59,"0    0.0
Name: 1836, dtype: float64"
60,"0    0.0
Name: 169, dtype: float64"
61,1.0
62,"0    0.0
Name: 1962, dtype: float64"
63,"0    0.0
Name: 1183, dtype: float64"
64,1.0
65,1.0
66,1.0
67,"0    0.0
Name: 1160, dtype: float64"
68,"0    0.0
Name: 778, dtype: float64"
69,"0    0.0
Name: 969, dtype: float64"
70,"0    0.0
Name: 2277, dtype: float64"
71,"0    0.0
Name: 581, dtype: float64"
72,"0    0.0
Name: 1254, dtype: float64"
73,"0    0.0
Name: 533, dtype: float64"
74,1.0
75,"0    0.0
Name: 144, dtype: float64"
76,"0    0.0
Name: 334, dtype: float64"
77,"0    0.0
Name: 19, dtype: float64"
78,1.0
79,1.0
80,1.0
81,1.0
82,1.0
83,1.0
84,1.0
85,1.0
86,1.0
87,1.0
88,1.0
89,1.0
90,1.0
91,"0    0.0
Name: 1886, dtype: float64"
92,1.0
93,"0    0.0
Name: 752, dtype: float64"
94,"0    0.0
Name: 1379, dtype: float64"
95,"0    0.0
Name: 1356, dtype: float64"
96,1.0
97,1.0
98,"0    0.0
Name: 1936, dtype: float64"
99,1.0
100,"0    0.0
Name: 2250, dtype: float64"
101,1.0
102,1.0
103,1.0
104,1.0
105,1.0
106,1.0
107,1.0
108,1.0
109,1.0
110,1.0
111,"0    0.0
Name: 2329, dtype: float64"
112,"0    0.0
Name: 678, dtype: float64"
113,1.0
114,"0    0.0
Name: 999, dtype: float64"
115,1.0
116,"0    0.0
Name: 1537, dtype: float64"
117,"0    0.0
Name: 213, dtype: float64"
118,1.0
119,1.0
120,"0    0.0
Name: 1612, dtype: float64"
121,"0    0.0
Name: 628, dtype: float64"
122,"0    0.0
Name: 2230, dtype: float64"
123,"0    0.0
Name: 433, dtype: float64"
124,"0    0.0
Name: 487, dtype: float64"
125,"0    0.0
Name: 120, dtype: float64"
126,"0    0.0
Name: 1707, dtype: float64"
127,"0    0.0
Name: 287, dtype: float64"
128,"0    0.0
Name: 1859, dtype: float64"
129,"0    0.0
Name: 1660, dtype: float64"
130,1.0
131,1.0
132,"0    0.0
Name: 1587, dtype: float64"
133,1.0
134,1.0
135,"0    0.0
Name: 95, dtype: float64"
136,1.0
137,1.0
138,"0    0.0
Name: 1109, dtype: float64"
139,1.0
140,"0    0.0
Name: 2018, dtype: float64"
141,"0    0.0
Name: 1138, dtype: float64"
142,"0    1.0
Name: 406, dtype: float64"
143,1.0
