,0
0,"0    0.0
Name: 247, dtype: float64"
1,1.0
2,1.0
3,1.0
4,"0    0.0
Name: 484, dtype: float64"
5,"0    0.0
Name: 572, dtype: float64"
6,"0    0.0
Name: 1262, dtype: float64"
7,1.0
8,"0    0.0
Name: 1578, dtype: float64"
9,"0    0.0
Name: 932, dtype: float64"
10,1.0
11,1.0
12,"0    0.0
Name: 1159, dtype: float64"
13,"0    0.0
Name: 655, dtype: float64"
14,"0    0.0
Name: 126, dtype: float64"
15,1.0
16,1.0
17,1.0
18,"0    0.0
Name: 1033, dtype: float64"
19,"0    0.0
Name: 58, dtype: float64"
20,"0    0.0
Name: 382, dtype: float64"
21,"0    0.0
Name: 784, dtype: float64"
22,"0    0.0
Name: 838, dtype: float64"
23,1.0
24,1.0
25,"0    0.0
Name: 149, dtype: float64"
26,"0    0.0
Name: 733, dtype: float64"
27,1.0
28,"0    0.0
Name: 1510, dtype: float64"
29,"0    0.0
Name: 506, dtype: float64"
30,"0    0.0
Name: 106, dtype: float64"
31,1.0
32,"0    0.0
Name: 884, dtype: float64"
33,1.0
34,1.0
35,"0    0.0
Name: 35, dtype: float64"
36,"0    0.0
Name: 1362, dtype: float64"
37,"0    0.0
Name: 1441, dtype: float64"
38,"0    0.0
Name: 1530, dtype: float64"
39,1.0
40,"0    0.0
Name: 277, dtype: float64"
41,"0    0.0
Name: 676, dtype: float64"
42,"0    0.0
Name: 1387, dtype: float64"
43,"0    0.0
Name: 171, dtype: float64"
44,"0    0.0
Name: 459, dtype: float64"
45,"0    0.0
Name: 1185, dtype: float64"
46,"0    0.0
Name: 1056, dtype: float64"
47,"0    0.0
Name: 527, dtype: float64"
48,1.0
49,"0    0.0
Name: 1132, dtype: float64"
50,"0    0.0
Name: 1463, dtype: float64"
51,"0    0.0
Name: 1213, dtype: float64"
52,1.0
53,"0    1.0
Name: 360, dtype: float64"
54,1.0
55,1.0
56,"0    0.0
Name: 83, dtype: float64"
57,"0    0.0
Name: 1005, dtype: float64"
58,1.0
59,"0    0.0
Name: 1550, dtype: float64"
60,"0    0.0
Name: 809, dtype: float64"
61,1.0
62,"0    0.0
Name: 1417, dtype: float64"
63,"0    0.0
Name: 1077, dtype: float64"
64,"0    0.0
Name: 410, dtype: float64"
65,1.0
66,1.0
67,"0    0.0
Name: 984, dtype: float64"
68,1.0
69,"0    0.0
Name: 434, dtype: float64"
70,"0    0.0
Name: 703, dtype: float64"
71,1.0
72,"0    0.0
Name: 625, dtype: float64"
73,1.0
74,"0    0.0
Name: 1305, dtype: float64"
75,"0    0.0
Name: 1483, dtype: float64"
76,"0    0.0
Name: 954, dtype: float64"
77,"0    0.0
Name: 304, dtype: float64"
78,"0    0.0
Name: 1107, dtype: float64"
79,1.0
80,"0    0.0
Name: 1282, dtype: float64"
81,1.0
82,1.0
83,"0    0.0
Name: 15, dtype: float64"
84,1.0
85,"0    0.0
Name: 549, dtype: float64"
86,"0    0.0
Name: 761, dtype: float64"
87,"0    0.0
Name: 597, dtype: float64"
88,"0    0.0
Name: 331, dtype: float64"
89,"0    0.0
Name: 1334, dtype: float64"
90,"0    0.0
Name: 222, dtype: float64"
91,"0    0.0
Name: 194, dtype: float64"
92,1.0
93,"0    0.0
Name: 858, dtype: float64"
94,1.0
95,"0    0.0
Name: 909, dtype: float64"
96,"0    0.0
Name: 1236, dtype: float64"
