,0
0,"0    0.0
Name: 2020, dtype: float64"
1,"0    1.0
Name: 1565, dtype: float64"
2,1.0
3,1.0
4,"0    0.0
Name: 1371, dtype: float64"
5,1.0
6,"0    0.0
Name: 1771, dtype: float64"
7,1.0
8,"0    0.0
Name: 583, dtype: float64"
9,"0    0.0
Name: 1258, dtype: float64"
10,1.0
11,1.0
12,"0    0.0
Name: 278, dtype: float64"
13,1.0
14,"0    0.0
Name: 1640, dtype: float64"
15,1.0
16,"0    0.0
Name: 1721, dtype: float64"
17,"0    0.0
Name: 1215, dtype: float64"
18,1.0
19,"0    0.0
Name: 561, dtype: float64"
20,1.0
21,"0    0.0
Name: 957, dtype: float64"
22,1.0
23,"0    0.0
Name: 94, dtype: float64"
24,"0    0.0
Name: 801, dtype: float64"
25,"0    0.0
Name: 605, dtype: float64"
26,1.0
27,"0    0.0
Name: 1133, dtype: float64"
28,"0    0.0
Name: 1398, dtype: float64"
29,"0    0.0
Name: 148, dtype: float64"
30,"0    0.0
Name: 1592, dtype: float64"
31,"0    0.0
Name: 652, dtype: float64"
32,"0    0.0
Name: 1876, dtype: float64"
33,"0    0.0
Name: 909, dtype: float64"
34,"0    0.0
Name: 381, dtype: float64"
35,"0    0.0
Name: 1162, dtype: float64"
36,"0    0.0
Name: 2070, dtype: float64"
37,1.0
38,"0    0.0
Name: 1424, dtype: float64"
39,1.0
40,"0    0.0
Name: 176, dtype: float64"
41,1.0
42,"0    0.0
Name: 781, dtype: float64"
43,1.0
44,"0    0.0
Name: 2043, dtype: float64"
45,"0    0.0
Name: 425, dtype: float64"
46,1.0
47,1.0
48,1.0
49,"0    0.0
Name: 1452, dtype: float64"
50,"0    0.0
Name: 1108, dtype: float64"
51,"0    0.0
Name: 934, dtype: float64"
52,"0    0.0
Name: 986, dtype: float64"
53,"0    0.0
Name: 534, dtype: float64"
54,1.0
55,1.0
56,1.0
57,1.0
58,"0    0.0
Name: 19, dtype: float64"
59,1.0
60,"0    0.0
Name: 1996, dtype: float64"
61,1.0
62,1.0
63,"0    0.0
Name: 1006, dtype: float64"
64,"0    0.0
Name: 1925, dtype: float64"
65,1.0
66,"0    0.0
Name: 1313, dtype: float64"
67,"0    0.0
Name: 884, dtype: float64"
68,"0    0.0
Name: 733, dtype: float64"
69,1.0
70,"0    0.0
Name: 1693, dtype: float64"
71,"0    0.0
Name: 1473, dtype: float64"
72,"0    0.0
Name: 1746, dtype: float64"
73,"0    0.0
Name: 854, dtype: float64"
74,"0    0.0
Name: 451, dtype: float64"
75,"0    0.0
Name: 1237, dtype: float64"
76,"0    0.0
Name: 1824, dtype: float64"
77,"0    0.0
Name: 329, dtype: float64"
78,"0    0.0
Name: 627, dtype: float64"
79,1.0
80,"0    0.0
Name: 1495, dtype: float64"
81,"0    0.0
Name: 1971, dtype: float64"
82,"0    0.0
Name: 704, dtype: float64"
83,1.0
84,"0    0.0
Name: 1663, dtype: float64"
85,1.0
86,"0    0.0
Name: 228, dtype: float64"
87,"0    0.0
Name: 1951, dtype: float64"
88,"0    1.0
Name: 1083, dtype: float64"
89,"0    0.0
Name: 1283, dtype: float64"
90,"0    0.0
Name: 1343, dtype: float64"
91,"0    0.0
Name: 681, dtype: float64"
92,1.0
93,1.0
94,1.0
95,"0    0.0
Name: 757, dtype: float64"
96,"0    0.0
Name: 1545, dtype: float64"
97,1.0
98,"0    0.0
Name: 1034, dtype: float64"
99,1.0
100,"0    0.0
Name: 353, dtype: float64"
101,"0    0.0
Name: 199, dtype: float64"
102,"0    0.0
Name: 505, dtype: float64"
103,"0    0.0
Name: 66, dtype: float64"
104,"0    0.0
Name: 405, dtype: float64"
105,1.0
106,"0    0.0
Name: 43, dtype: float64"
107,"0    0.0
Name: 1616, dtype: float64"
108,1.0
109,"0    0.0
Name: 1796, dtype: float64"
110,"0    0.0
Name: 830, dtype: float64"
111,1.0
112,"0    0.0
Name: 1896, dtype: float64"
113,"0    0.0
Name: 305, dtype: float64"
114,"0    0.0
Name: 1062, dtype: float64"
115,"0    0.0
Name: 258, dtype: float64"
116,1.0
117,"0    0.0
Name: 1523, dtype: float64"
118,"0    0.0
Name: 1854, dtype: float64"
119,"0    0.0
Name: 477, dtype: float64"
120,"0    0.0
Name: 1188, dtype: float64"
121,1.0
122,"0    0.0
Name: 124, dtype: float64"
123,1.0
