,0
0,"0    0.0
Name: 2131, dtype: float64"
1,"0    0.0
Name: 1510, dtype: float64"
2,1.0
3,"0    0.0
Name: 1943, dtype: float64"
4,"0    0.0
Name: 137, dtype: float64"
5,"0    0.0
Name: 2297, dtype: float64"
6,"0    0.0
Name: 632, dtype: float64"
7,"0    0.0
Name: 1259, dtype: float64"
8,"0    0.0
Name: 383, dtype: float64"
9,"0    0.0
Name: 859, dtype: float64"
10,1.0
11,1.0
12,"0    0.0
Name: 244, dtype: float64"
13,1.0
14,1.0
15,1.0
16,"0    0.0
Name: 114, dtype: float64"
17,1.0
18,"0    0.0
Name: 998, dtype: float64"
19,"0    0.0
Name: 1636, dtype: float64"
20,1.0
21,"0    0.0
Name: 1969, dtype: float64"
22,"0    0.0
Name: 17, dtype: float64"
23,"0    0.0
Name: 1994, dtype: float64"
24,"0    0.0
Name: 1919, dtype: float64"
25,"0    0.0
Name: 1458, dtype: float64"
26,"0    0.0
Name: 340, dtype: float64"
27,1.0
28,1.0
29,1.0
30,1.0
31,1.0
32,1.0
33,1.0
34,"0    0.0
Name: 928, dtype: float64"
35,"0    0.0
Name: 529, dtype: float64"
36,"0    0.0
Name: 1151, dtype: float64"
37,1.0
38,"0    0.0
Name: 2179, dtype: float64"
39,1.0
40,1.0
41,1.0
42,1.0
43,"0    0.0
Name: 186, dtype: float64"
44,1.0
45,1.0
46,1.0
47,"0    0.0
Name: 554, dtype: float64"
48,"0    0.0
Name: 1283, dtype: float64"
49,"0    0.0
Name: 1765, dtype: float64"
50,"0    0.0
Name: 1713, dtype: float64"
51,"0    0.0
Name: 2155, dtype: float64"
52,"0    0.0
Name: 2245, dtype: float64"
53,1.0
54,1.0
55,1.0
56,1.0
57,1.0
58,"0    0.0
Name: 163, dtype: float64"
59,"0    0.0
Name: 1229, dtype: float64"
60,"0    0.0
Name: 67, dtype: float64"
61,1.0
62,"0    0.0
Name: 1435, dtype: float64"
63,1.0
64,"0    0.0
Name: 1204, dtype: float64"
65,1.0
66,1.0
67,"0    0.0
Name: 1895, dtype: float64"
68,"0    0.0
Name: 411, dtype: float64"
69,"0    0.0
Name: 2269, dtype: float64"
70,"0    0.0
Name: 2023, dtype: float64"
71,"0    0.0
Name: 92, dtype: float64"
72,"0    0.0
Name: 1844, dtype: float64"
73,1.0
74,1.0
75,"0    0.0
Name: 1559, dtype: float64"
76,1.0
77,1.0
78,"0    0.0
Name: 1103, dtype: float64"
79,"0    0.0
Name: 1793, dtype: float64"
80,"0    0.0
Name: 1048, dtype: float64"
81,1.0
82,1.0
83,"0    0.0
Name: 1124, dtype: float64"
84,"0    0.0
Name: 1028, dtype: float64"
85,"0    0.0
Name: 1870, dtype: float64"
86,1.0
87,"0    0.0
Name: 216, dtype: float64"
88,"0    0.0
Name: 287, dtype: float64"
89,1.0
90,1.0
91,"0    0.0
Name: 2205, dtype: float64"
92,"0    0.0
Name: 1076, dtype: float64"
93,1.0
94,1.0
95,1.0
96,1.0
97,1.0
98,1.0
99,1.0
100,1.0
101,"0    0.0
Name: 707, dtype: float64"
102,"0    0.0
Name: 902, dtype: float64"
103,"0    0.0
Name: 755, dtype: float64"
104,"0    0.0
Name: 1685, dtype: float64"
105,"0    0.0
Name: 1819, dtype: float64"
106,1.0
107,1.0
108,1.0
109,1.0
110,1.0
111,1.0
112,"0    0.0
Name: 2225, dtype: float64"
113,"0    0.0
Name: 1177, dtype: float64"
114,1.0
115,1.0
116,1.0
117,"0    0.0
Name: 1656, dtype: float64"
118,"0    0.0
Name: 1376, dtype: float64"
119,1.0
120,"0    0.0
Name: 949, dtype: float64"
121,1.0
122,1.0
123,"0    0.0
Name: 1607, dtype: float64"
124,1.0
125,"0    0.0
Name: 310, dtype: float64"
126,1.0
127,"0    0.0
Name: 484, dtype: float64"
128,"0    1.0
Name: 1481, dtype: float64"
129,"0    0.0
Name: 584, dtype: float64"
130,1.0
131,"0    0.0
Name: 1579, dtype: float64"
132,"0    0.0
Name: 433, dtype: float64"
133,"0    0.0
Name: 781, dtype: float64"
134,"0    0.0
Name: 1355, dtype: float64"
135,1.0
136,"0    0.0
Name: 42, dtype: float64"
137,"0    0.0
Name: 2051, dtype: float64"
138,1.0
139,"0    0.0
Name: 1405, dtype: float64"
140,1.0
141,1.0
142,1.0
143,1.0
144,"0    0.0
Name: 975, dtype: float64"
145,"0    0.0
Name: 837, dtype: float64"
146,"0    0.0
Name: 360, dtype: float64"
147,"0    0.0
Name: 810, dtype: float64"
148,"0    0.0
Name: 734, dtype: float64"
149,"0    0.0
Name: 605, dtype: float64"
150,1.0
151,"0    0.0
Name: 659, dtype: float64"
152,"0    0.0
Name: 1532, dtype: float64"
153,"0    0.0
Name: 463, dtype: float64"
154,1.0
155,"0    0.0
Name: 1308, dtype: float64"
156,"0    0.0
Name: 685, dtype: float64"
157,1.0
158,"0    0.0
Name: 264, dtype: float64"
159,"0    0.0
Name: 2105, dtype: float64"
160,"0    1.0
Name: 1739, dtype: float64"
161,"0    0.0
Name: 1332, dtype: float64"
162,"0    0.0
Name: 880, dtype: float64"
163,"0    0.0
Name: 505, dtype: float64"
164,1.0
165,"0    0.0
Name: 2077, dtype: float64"
166,1.0
