,0
0,"0    0.0
Name: 136, dtype: float64"
1,"0    0.0
Name: 1514, dtype: float64"
2,1.0
3,1.0
4,"0    0.0
Name: 214, dtype: float64"
5,"0    0.0
Name: 1471, dtype: float64"
6,"0    0.0
Name: 2318, dtype: float64"
7,1.0
8,"0    0.0
Name: 722, dtype: float64"
9,"0    0.0
Name: 472, dtype: float64"
10,"0    0.0
Name: 2119, dtype: float64"
11,1.0
12,1.0
13,"0    0.0
Name: 622, dtype: float64"
14,"0    0.0
Name: 1166, dtype: float64"
15,"0    0.0
Name: 1650, dtype: float64"
16,"0    0.0
Name: 1823, dtype: float64"
17,"0    0.0
Name: 1971, dtype: float64"
18,1.0
19,1.0
20,1.0
21,"0    0.0
Name: 2018, dtype: float64"
22,"0    0.0
Name: 40, dtype: float64"
23,1.0
24,"0    0.0
Name: 672, dtype: float64"
25,1.0
26,"0    0.0
Name: 778, dtype: float64"
27,1.0
28,"0    0.0
Name: 1561, dtype: float64"
29,1.0
30,"0    0.0
Name: 2243, dtype: float64"
31,"0    0.0
Name: 1091, dtype: float64"
32,"0    0.0
Name: 2493, dtype: float64"
33,"0    0.0
Name: 1116, dtype: float64"
34,1.0
35,"0    0.0
Name: 290, dtype: float64"
36,1.0
37,1.0
38,1.0
39,"0    0.0
Name: 2091, dtype: float64"
40,"0    0.0
Name: 443, dtype: float64"
41,"0    0.0
Name: 1754, dtype: float64"
42,"0    0.0
Name: 1420, dtype: float64"
43,1.0
44,1.0
45,"0    0.0
Name: 1217, dtype: float64"
46,"0    0.0
Name: 1540, dtype: float64"
47,1.0
48,"0    0.0
Name: 414, dtype: float64"
49,"0    0.0
Name: 1035, dtype: float64"
50,"0    0.0
Name: 1393, dtype: float64"
51,"0    0.0
Name: 1137, dtype: float64"
52,"0    0.0
Name: 66, dtype: float64"
53,1.0
54,1.0
55,"0    0.0
Name: 1493, dtype: float64"
56,"0    0.0
Name: 1013, dtype: float64"
57,"0    0.0
Name: 1446, dtype: float64"
58,1.0
59,"0    0.0
Name: 642, dtype: float64"
60,1.0
61,"0    0.0
Name: 2042, dtype: float64"
62,"0    0.0
Name: 1266, dtype: float64"
63,1.0
64,"0    0.0
Name: 1241, dtype: float64"
65,1.0
66,"0    0.0
Name: 827, dtype: float64"
67,"0    0.0
Name: 2402, dtype: float64"
68,1.0
69,1.0
70,1.0
71,"0    1.0
Name: 1894, dtype: float64"
72,1.0
73,"0    0.0
Name: 1062, dtype: float64"
74,"0    0.0
Name: 1311, dtype: float64"
75,"0    0.0
Name: 386, dtype: float64"
76,1.0
77,1.0
78,"0    0.0
Name: 1995, dtype: float64"
79,1.0
80,"0    0.0
Name: 2361, dtype: float64"
81,1.0
82,"0    1.0
Name: 750, dtype: float64"
83,1.0
84,"0    0.0
Name: 2472, dtype: float64"
85,"0    0.0
Name: 267, dtype: float64"
86,1.0
87,1.0
88,"0    0.0
Name: 2191, dtype: float64"
89,1.0
90,"0    0.0
Name: 549, dtype: float64"
91,"0    0.0
Name: 572, dtype: float64"
92,1.0
93,"0    0.0
Name: 2292, dtype: float64"
94,"0    0.0
Name: 163, dtype: float64"
95,1.0
96,"0    0.0
Name: 1942, dtype: float64"
97,1.0
98,"0    0.0
Name: 806, dtype: float64"
99,"0    0.0
Name: 2169, dtype: float64"
100,1.0
101,"0    0.0
Name: 2341, dtype: float64"
102,1.0
103,"0    0.0
Name: 17, dtype: float64"
104,"0    0.0
Name: 93, dtype: float64"
105,"0    0.0
Name: 957, dtype: float64"
106,1.0
107,1.0
108,1.0
109,"0    0.0
Name: 1874, dtype: float64"
110,1.0
111,"0    0.0
Name: 855, dtype: float64"
112,"0    0.0
Name: 1363, dtype: float64"
113,"0    0.0
Name: 696, dtype: float64"
114,"0    0.0
Name: 1850, dtype: float64"
115,"0    0.0
Name: 1337, dtype: float64"
116,"0    0.0
Name: 1724, dtype: float64"
117,1.0
118,"0    0.0
Name: 1581, dtype: float64"
119,1.0
120,1.0
121,"0    0.0
Name: 1602, dtype: float64"
122,"0    0.0
Name: 2449, dtype: float64"
123,"0    0.0
Name: 1680, dtype: float64"
124,1.0
125,"0    0.0
Name: 2221, dtype: float64"
126,"0    0.0
Name: 2264, dtype: float64"
127,"0    0.0
Name: 2381, dtype: float64"
128,"0    0.0
Name: 2423, dtype: float64"
129,"0    0.0
Name: 114, dtype: float64"
130,1.0
131,"0    0.0
Name: 1286, dtype: float64"
132,1.0
133,"0    0.0
Name: 597, dtype: float64"
134,1.0
135,1.0
136,1.0
137,1.0
138,"0    0.0
Name: 319, dtype: float64"
139,"0    0.0
Name: 913, dtype: float64"
140,1.0
141,1.0
142,"0    0.0
Name: 362, dtype: float64"
143,"0    0.0
Name: 1920, dtype: float64"
144,1.0
145,1.0
146,"0    1.0
Name: 500, dtype: float64"
147,1.0
148,"0    0.0
Name: 1701, dtype: float64"
149,1.0
150,"0    0.0
Name: 190, dtype: float64"
151,"0    0.0
Name: 934, dtype: float64"
152,"0    0.0
Name: 1777, dtype: float64"
153,"0    0.0
Name: 2148, dtype: float64"
154,"0    0.0
Name: 237, dtype: float64"
155,"0    0.0
Name: 1630, dtype: float64"
156,"0    0.0
Name: 2067, dtype: float64"
157,"0    0.0
Name: 984, dtype: float64"
158,1.0
159,"0    0.0
Name: 1193, dtype: float64"
160,1.0
161,1.0
162,1.0
163,1.0
164,1.0
165,"0    0.0
Name: 885, dtype: float64"
166,"0    0.0
Name: 1799, dtype: float64"
167,"0    0.0
Name: 527, dtype: float64"
168,"0    0.0
Name: 339, dtype: float64"
169,1.0
