,0
0,"0    0.0
Name: 314, dtype: float64"
1,"0    0.0
Name: 458, dtype: float64"
2,"0    0.0
Name: 1397, dtype: float64"
3,"0    0.0
Name: 1034, dtype: float64"
4,1.0
5,"0    0.0
Name: 538, dtype: float64"
6,"0    0.0
Name: 171, dtype: float64"
7,"0    0.0
Name: 117, dtype: float64"
8,1.0
9,1.0
10,"0    0.0
Name: 359, dtype: float64"
11,1.0
12,"0    0.0
Name: 1472, dtype: float64"
13,1.0
14,"0    0.0
Name: 1520, dtype: float64"
15,"0    0.0
Name: 768, dtype: float64"
16,"0    0.0
Name: 293, dtype: float64"
17,"0    0.0
Name: 1184, dtype: float64"
18,"0    0.0
Name: 820, dtype: float64"
19,1.0
20,"0    0.0
Name: 608, dtype: float64"
21,1.0
22,1.0
23,1.0
24,1.0
25,1.0
26,1.0
27,"0    0.0
Name: 1444, dtype: float64"
28,1.0
29,1.0
30,1.0
31,"0    0.0
Name: 1163, dtype: float64"
32,"0    0.0
Name: 1643, dtype: float64"
33,1.0
34,"0    0.0
Name: 1500, dtype: float64"
35,1.0
36,"0    0.0
Name: 790, dtype: float64"
37,"0    0.0
Name: 1356, dtype: float64"
38,"0    0.0
Name: 1308, dtype: float64"
39,1.0
40,"0    0.0
Name: 68, dtype: float64"
41,1.0
42,"0    0.0
Name: 481, dtype: float64"
43,"0    0.0
Name: 1577, dtype: float64"
44,"0    0.0
Name: 684, dtype: float64"
45,"0    0.0
Name: 436, dtype: float64"
46,"0    0.0
Name: 635, dtype: float64"
47,1.0
48,"0    0.0
Name: 845, dtype: float64"
49,1.0
50,1.0
51,"0    0.0
Name: 712, dtype: float64"
52,"0    0.0
Name: 1237, dtype: float64"
53,"0    0.0
Name: 1013, dtype: float64"
54,"0    0.0
Name: 1060, dtype: float64"
55,"0    0.0
Name: 264, dtype: float64"
56,1.0
57,"0    0.0
Name: 385, dtype: float64"
58,"0    0.0
Name: 659, dtype: float64"
59,"0    0.0
Name: 337, dtype: float64"
60,"0    0.0
Name: 511, dtype: float64"
61,"0    0.0
Name: 1106, dtype: float64"
62,"0    0.0
Name: 242, dtype: float64"
63,1.0
64,1.0
65,1.0
66,1.0
67,"0    0.0
Name: 41, dtype: float64"
68,1.0
69,1.0
70,"0    0.0
Name: 1377, dtype: float64"
71,1.0
72,"0    0.0
Name: 1279, dtype: float64"
73,1.0
74,"0    0.0
Name: 1620, dtype: float64"
75,"0    0.0
Name: 412, dtype: float64"
76,"0    0.0
Name: 903, dtype: float64"
77,1.0
78,1.0
79,"0    0.0
Name: 142, dtype: float64"
80,"0    0.0
Name: 191, dtype: float64"
81,1.0
82,"0    0.0
Name: 741, dtype: float64"
83,"0    0.0
Name: 19, dtype: float64"
84,"0    0.0
Name: 1598, dtype: float64"
85,1.0
86,"0    0.0
Name: 1331, dtype: float64"
87,1.0
88,1.0
89,"0    0.0
Name: 212, dtype: float64"
90,"0    0.0
Name: 1257, dtype: float64"
91,"0    0.0
Name: 1424, dtype: float64"
92,"0    0.0
Name: 1083, dtype: float64"
93,1.0
94,"0    0.0
Name: 987, dtype: float64"
95,"0    0.0
Name: 958, dtype: float64"
96,1.0
97,1.0
98,1.0
99,"0    0.0
Name: 875, dtype: float64"
100,1.0
101,"0    0.0
Name: 588, dtype: float64"
102,1.0
103,"0    0.0
Name: 1135, dtype: float64"
104,"0    0.0
Name: 931, dtype: float64"
105,"0    0.0
Name: 568, dtype: float64"
106,"0    0.0
Name: 1548, dtype: float64"
107,1.0
108,"0    0.0
Name: 1208, dtype: float64"
109,1.0
110,"0    0.0
Name: 97, dtype: float64"
