,0
0,"0    0.0
Name: 1043, dtype: float64"
1,"0    0.0
Name: 1527, dtype: float64"
2,"0    0.0
Name: 1214, dtype: float64"
3,"0    0.0
Name: 748, dtype: float64"
4,1.0
5,"0    0.0
Name: 98, dtype: float64"
6,"0    0.0
Name: 1745, dtype: float64"
7,"0    0.0
Name: 1816, dtype: float64"
8,"0    0.0
Name: 1066, dtype: float64"
9,"0    0.0
Name: 1265, dtype: float64"
10,1.0
11,"0    0.0
Name: 1188, dtype: float64"
12,"0    0.0
Name: 1332, dtype: float64"
13,1.0
14,"0    0.0
Name: 1438, dtype: float64"
15,1.0
16,"0    0.0
Name: 1554, dtype: float64"
17,"0    0.0
Name: 495, dtype: float64"
18,"0    0.0
Name: 392, dtype: float64"
19,1.0
20,1.0
21,1.0
22,"0    0.0
Name: 1168, dtype: float64"
23,1.0
24,"0    0.0
Name: 627, dtype: float64"
25,"0    0.0
Name: 1361, dtype: float64"
26,1.0
27,"0    0.0
Name: 416, dtype: float64"
28,1.0
29,1.0
30,"0    0.0
Name: 315, dtype: float64"
31,1.0
32,"0    0.0
Name: 1019, dtype: float64"
33,1.0
34,"0    0.0
Name: 702, dtype: float64"
35,1.0
36,"0    0.0
Name: 967, dtype: float64"
37,"0    0.0
Name: 819, dtype: float64"
38,"0    0.0
Name: 1468, dtype: float64"
39,"0    0.0
Name: 1094, dtype: float64"
40,"0    0.0
Name: 220, dtype: float64"
41,1.0
42,"0    0.0
Name: 168, dtype: float64"
43,"0    0.0
Name: 142, dtype: float64"
44,"0    0.0
Name: 1647, dtype: float64"
45,"0    0.0
Name: 292, dtype: float64"
46,"0    0.0
Name: 574, dtype: float64"
47,"0    0.0
Name: 597, dtype: float64"
48,"0    0.0
Name: 68, dtype: float64"
49,"0    0.0
Name: 270, dtype: float64"
50,"0    0.0
Name: 773, dtype: float64"
51,"0    0.0
Name: 1148, dtype: float64"
52,"0    0.0
Name: 1843, dtype: float64"
53,1.0
54,1.0
55,"0    0.0
Name: 16, dtype: float64"
56,1.0
57,"0    0.0
Name: 469, dtype: float64"
58,"0    0.0
Name: 1715, dtype: float64"
59,1.0
60,1.0
61,1.0
62,1.0
63,1.0
64,1.0
65,"0    0.0
Name: 866, dtype: float64"
66,1.0
67,"0    0.0
Name: 1311, dtype: float64"
68,1.0
69,"0    0.0
Name: 198, dtype: float64"
70,"0    0.0
Name: 1408, dtype: float64"
71,1.0
72,"0    0.0
Name: 1497, dtype: float64"
73,"0    0.0
Name: 922, dtype: float64"
74,"0    0.0
Name: 677, dtype: float64"
75,"0    0.0
Name: 546, dtype: float64"
76,"0    0.0
Name: 1289, dtype: float64"
77,1.0
78,"0    0.0
Name: 726, dtype: float64"
79,1.0
80,1.0
81,1.0
82,"0    0.0
Name: 362, dtype: float64"
83,1.0
84,"0    0.0
Name: 1602, dtype: float64"
85,1.0
86,"0    0.0
Name: 250, dtype: float64"
87,"0    0.0
Name: 798, dtype: float64"
88,"0    0.0
Name: 989, dtype: float64"
89,1.0
90,"0    0.0
Name: 340, dtype: float64"
91,"0    0.0
Name: 1668, dtype: float64"
92,"0    0.0
Name: 894, dtype: float64"
93,"0    0.0
Name: 1581, dtype: float64"
94,1.0
95,"0    0.0
Name: 1894, dtype: float64"
96,1.0
97,"0    0.0
Name: 1118, dtype: float64"
98,"0    0.0
Name: 1622, dtype: float64"
99,"0    0.0
Name: 517, dtype: float64"
100,1.0
101,"0    0.0
Name: 656, dtype: float64"
102,"0    0.0
Name: 1864, dtype: float64"
103,"0    0.0
Name: 443, dtype: float64"
104,"0    0.0
Name: 45, dtype: float64"
105,1.0
106,"0    0.0
Name: 1918, dtype: float64"
107,1.0
108,"0    0.0
Name: 1383, dtype: float64"
109,1.0
110,1.0
111,1.0
112,1.0
113,"0    0.0
Name: 1767, dtype: float64"
114,"0    0.0
Name: 840, dtype: float64"
115,"0    0.0
Name: 1790, dtype: float64"
116,"0    0.0
Name: 946, dtype: float64"
117,"0    0.0
Name: 118, dtype: float64"
118,1.0
119,"0    0.0
Name: 1235, dtype: float64"
120,"0    0.0
Name: 1695, dtype: float64"
