,0
0,"0    0.0
Name: 1401, dtype: float64"
1,"0    0.0
Name: 1323, dtype: float64"
2,"0    0.0
Name: 821, dtype: float64"
3,1.0
4,1.0
5,1.0
6,"0    0.0
Name: 1272, dtype: float64"
7,1.0
8,"0    0.0
Name: 1376, dtype: float64"
9,1.0
10,"0    0.0
Name: 1576, dtype: float64"
11,1.0
12,1.0
13,1.0
14,1.0
15,1.0
16,"0    0.0
Name: 1129, dtype: float64"
17,1.0
18,"0    0.0
Name: 652, dtype: float64"
19,1.0
20,1.0
21,"0    0.0
Name: 846, dtype: float64"
22,"0    0.0
Name: 764, dtype: float64"
23,"0    0.0
Name: 1007, dtype: float64"
24,"0    0.0
Name: 1176, dtype: float64"
25,"0    0.0
Name: 1755, dtype: float64"
26,1.0
27,"0    0.0
Name: 1032, dtype: float64"
28,1.0
29,"0    0.0
Name: 1078, dtype: float64"
30,"0    0.0
Name: 1599, dtype: float64"
31,1.0
32,1.0
33,"0    0.0
Name: 1294, dtype: float64"
34,"0    0.0
Name: 167, dtype: float64"
35,"0    0.0
Name: 1676, dtype: float64"
36,1.0
37,1.0
38,1.0
39,"0    0.0
Name: 571, dtype: float64"
40,"0    0.0
Name: 425, dtype: float64"
41,"0    0.0
Name: 70, dtype: float64"
42,1.0
43,1.0
44,"0    0.0
Name: 927, dtype: float64"
45,"0    1.0
Name: 374, dtype: float64"
46,"0    0.0
Name: 221, dtype: float64"
47,"0    0.0
Name: 478, dtype: float64"
48,"0    0.0
Name: 1454, dtype: float64"
49,1.0
50,"0    0.0
Name: 623, dtype: float64"
51,1.0
52,"0    0.0
Name: 875, dtype: float64"
53,1.0
54,"0    0.0
Name: 794, dtype: float64"
55,"0    0.0
Name: 1101, dtype: float64"
56,1.0
57,"0    0.0
Name: 1527, dtype: float64"
58,1.0
59,1.0
60,1.0
61,1.0
62,"0    0.0
Name: 193, dtype: float64"
63,"0    1.0
Name: 319, dtype: float64"
64,"0    0.0
Name: 897, dtype: float64"
65,"0    0.0
Name: 678, dtype: float64"
66,"0    0.0
Name: 1501, dtype: float64"
67,"0    0.0
Name: 40, dtype: float64"
68,"0    0.0
Name: 1056, dtype: float64"
69,"0    0.0
Name: 1555, dtype: float64"
70,"0    0.0
Name: 1625, dtype: float64"
71,"0    0.0
Name: 957, dtype: float64"
72,"0    0.0
Name: 1699, dtype: float64"
73,"0    0.0
Name: 346, dtype: float64"
74,"0    0.0
Name: 735, dtype: float64"
75,"0    0.0
Name: 1196, dtype: float64"
76,1.0
77,"0    0.0
Name: 1779, dtype: float64"
78,1.0
79,1.0
80,1.0
81,"0    0.0
Name: 1225, dtype: float64"
82,"0    0.0
Name: 1480, dtype: float64"
83,1.0
84,"0    0.0
Name: 593, dtype: float64"
85,"0    0.0
Name: 1346, dtype: float64"
86,1.0
87,1.0
88,"0    0.0
Name: 1426, dtype: float64"
89,1.0
90,1.0
91,1.0
92,"0    0.0
Name: 115, dtype: float64"
93,"0    0.0
Name: 706, dtype: float64"
94,"0    0.0
Name: 1651, dtype: float64"
95,"0    0.0
Name: 980, dtype: float64"
96,"0    0.0
Name: 1725, dtype: float64"
97,"0    0.0
Name: 549, dtype: float64"
98,1.0
99,1.0
100,"0    0.0
Name: 395, dtype: float64"
101,1.0
102,1.0
103,"0    0.0
Name: 270, dtype: float64"
104,"0    0.0
Name: 453, dtype: float64"
105,"0    0.0
Name: 93, dtype: float64"
106,"0    0.0
Name: 14, dtype: float64"
107,"0    0.0
Name: 498, dtype: float64"
108,"0    0.0
Name: 142, dtype: float64"
109,"0    0.0
Name: 299, dtype: float64"
110,1.0
111,"0    0.0
Name: 244, dtype: float64"
112,"0    0.0
Name: 522, dtype: float64"
113,"0    0.0
Name: 1246, dtype: float64"
114,"0    1.0
Name: 1152, dtype: float64"
