,0
0,"0    0.0
Name: 1268, dtype: float64"
1,"0    0.0
Name: 810, dtype: float64"
2,1.0
3,1.0
4,1.0
5,1.0
6,1.0
7,"0    0.0
Name: 208, dtype: float64"
8,"0    0.0
Name: 557, dtype: float64"
9,1.0
10,1.0
11,"0    0.0
Name: 678, dtype: float64"
12,1.0
13,"0    0.0
Name: 790, dtype: float64"
14,1.0
15,1.0
16,1.0
17,"0    0.0
Name: 118, dtype: float64"
18,"0    0.0
Name: 580, dtype: float64"
19,1.0
20,"0    0.0
Name: 379, dtype: float64"
21,"0    0.0
Name: 1293, dtype: float64"
22,"0    0.0
Name: 1196, dtype: float64"
23,1.0
24,1.0
25,1.0
26,"0    0.0
Name: 634, dtype: float64"
27,"0    0.0
Name: 1382, dtype: float64"
28,"0    0.0
Name: 431, dtype: float64"
29,"0    0.0
Name: 705, dtype: float64"
30,"0    0.0
Name: 862, dtype: float64"
31,"0    0.0
Name: 1111, dtype: float64"
32,1.0
33,"0    0.0
Name: 160, dtype: float64"
34,1.0
35,1.0
36,"0    0.0
Name: 1221, dtype: float64"
37,"0    0.0
Name: 530, dtype: float64"
38,"0    0.0
Name: 349, dtype: float64"
39,1.0
40,"0    0.0
Name: 267, dtype: float64"
41,"0    0.0
Name: 655, dtype: float64"
42,"0    0.0
Name: 908, dtype: float64"
43,"0    0.0
Name: 484, dtype: float64"
44,"0    0.0
Name: 182, dtype: float64"
45,"0    0.0
Name: 837, dtype: float64"
46,"0    0.0
Name: 1040, dtype: float64"
47,"0    0.0
Name: 1359, dtype: float64"
48,"0    0.0
Name: 1168, dtype: float64"
49,1.0
50,"0    0.0
Name: 508, dtype: float64"
51,"0    0.0
Name: 404, dtype: float64"
52,1.0
53,1.0
54,"0    0.0
Name: 1089, dtype: float64"
55,1.0
56,"0    0.0
Name: 1138, dtype: float64"
57,"0    0.0
Name: 238, dtype: float64"
58,"0    0.0
Name: 295, dtype: float64"
59,"0    0.0
Name: 932, dtype: float64"
60,"0    0.0
Name: 16, dtype: float64"
61,"0    0.0
Name: 1334, dtype: float64"
62,1.0
63,"0    0.0
Name: 67, dtype: float64"
64,1.0
65,1.0
66,1.0
67,"0    0.0
Name: 959, dtype: float64"
68,"0    0.0
Name: 1405, dtype: float64"
69,"0    0.0
Name: 1314, dtype: float64"
70,"0    0.0
Name: 46, dtype: float64"
71,1.0
72,1.0
73,"0    0.0
Name: 606, dtype: float64"
74,1.0
75,1.0
76,"0    0.0
Name: 988, dtype: float64"
77,1.0
78,1.0
79,"0    0.0
Name: 319, dtype: float64"
80,"0    0.0
Name: 884, dtype: float64"
81,"0    0.0
Name: 1066, dtype: float64"
82,1.0
83,"0    0.0
Name: 139, dtype: float64"
84,1.0
85,"0    0.0
Name: 1013, dtype: float64"
86,"0    0.0
Name: 456, dtype: float64"
87,"0    0.0
Name: 1247, dtype: float64"
88,"0    0.0
Name: 760, dtype: float64"
89,1.0
90,"0    0.0
Name: 733, dtype: float64"
91,"0    0.0
Name: 94, dtype: float64"
