,0
0,"0    0.0
Name: 1275, dtype: float64"
1,1.0
2,"0    0.0
Name: 1020, dtype: float64"
3,1.0
4,1.0
5,1.0
6,1.0
7,1.0
8,"0    0.0
Name: 95, dtype: float64"
9,"0    0.0
Name: 213, dtype: float64"
10,"0    0.0
Name: 1384, dtype: float64"
11,1.0
12,"0    0.0
Name: 1678, dtype: float64"
13,"0    0.0
Name: 42, dtype: float64"
14,"0    0.0
Name: 1619, dtype: float64"
15,"0    0.0
Name: 411, dtype: float64"
16,1.0
17,"0    0.0
Name: 188, dtype: float64"
18,"0    0.0
Name: 532, dtype: float64"
19,1.0
20,"0    0.0
Name: 834, dtype: float64"
21,1.0
22,"0    0.0
Name: 864, dtype: float64"
23,"0    0.0
Name: 998, dtype: float64"
24,"0    0.0
Name: 682, dtype: float64"
25,1.0
26,1.0
27,1.0
28,"0    0.0
Name: 601, dtype: float64"
29,"0    0.0
Name: 72, dtype: float64"
30,"0    0.0
Name: 1250, dtype: float64"
31,1.0
32,"0    0.0
Name: 1330, dtype: float64"
33,"0    0.0
Name: 142, dtype: float64"
34,"0    0.0
Name: 16, dtype: float64"
35,"0    0.0
Name: 1566, dtype: float64"
36,"0    0.0
Name: 1724, dtype: float64"
37,1.0
38,"0    1.0
Name: 554, dtype: float64"
39,1.0
40,"0    0.0
Name: 391, dtype: float64"
41,"0    0.0
Name: 738, dtype: float64"
42,"0    0.0
Name: 631, dtype: float64"
43,1.0
44,"0    0.0
Name: 1771, dtype: float64"
45,"0    1.0
Name: 507, dtype: float64"
46,"0    0.0
Name: 363, dtype: float64"
47,"0    0.0
Name: 1043, dtype: float64"
48,"0    0.0
Name: 1800, dtype: float64"
49,"0    0.0
Name: 115, dtype: float64"
50,"0    0.0
Name: 891, dtype: float64"
51,1.0
52,"0    0.0
Name: 168, dtype: float64"
53,"0    0.0
Name: 1127, dtype: float64"
54,1.0
55,"0    0.0
Name: 306, dtype: float64"
56,"0    0.0
Name: 1302, dtype: float64"
57,"0    0.0
Name: 921, dtype: float64"
58,1.0
59,1.0
60,1.0
61,1.0
62,"0    0.0
Name: 1203, dtype: float64"
63,1.0
64,"0    0.0
Name: 1226, dtype: float64"
65,"0    0.0
Name: 458, dtype: float64"
66,1.0
67,"0    0.0
Name: 1540, dtype: float64"
68,"0    0.0
Name: 335, dtype: float64"
69,1.0
70,1.0
71,"0    0.0
Name: 946, dtype: float64"
72,1.0
73,"0    0.0
Name: 1701, dtype: float64"
74,1.0
75,1.0
76,"0    0.0
Name: 1354, dtype: float64"
77,"0    0.0
Name: 1492, dtype: float64"
78,1.0
79,"0    1.0
Name: 1069, dtype: float64"
80,"0    0.0
Name: 578, dtype: float64"
81,"0    0.0
Name: 1099, dtype: float64"
82,"0    0.0
Name: 653, dtype: float64"
83,1.0
84,"0    0.0
Name: 265, dtype: float64"
85,"0    0.0
Name: 1153, dtype: float64"
86,1.0
87,"0    0.0
Name: 1596, dtype: float64"
88,"0    0.0
Name: 242, dtype: float64"
89,"0    0.0
Name: 1748, dtype: float64"
90,"0    0.0
Name: 976, dtype: float64"
91,1.0
92,"0    0.0
Name: 790, dtype: float64"
93,1.0
94,1.0
95,1.0
96,"0    0.0
Name: 431, dtype: float64"
97,1.0
98,1.0
99,1.0
100,"0    0.0
Name: 709, dtype: float64"
101,"0    0.0
Name: 1518, dtype: float64"
102,"0    0.0
Name: 1178, dtype: float64"
103,"0    0.0
Name: 813, dtype: float64"
104,"0    0.0
Name: 286, dtype: float64"
105,"0    0.0
Name: 1648, dtype: float64"
106,"0    0.0
Name: 766, dtype: float64"
107,"0    0.0
Name: 1464, dtype: float64"
108,"0    0.0
Name: 1413, dtype: float64"
109,"0    0.0
Name: 1442, dtype: float64"
110,1.0
111,1.0
112,"0    0.0
Name: 482, dtype: float64"
113,1.0
114,1.0
