,0
0,"0    0.0
Name: 204, dtype: float64"
1,"0    0.0
Name: 1763, dtype: float64"
2,1.0
3,"0    0.0
Name: 1592, dtype: float64"
4,1.0
5,1.0
6,1.0
7,1.0
8,1.0
9,1.0
10,"0    0.0
Name: 1412, dtype: float64"
11,"0    0.0
Name: 287, dtype: float64"
12,1.0
13,1.0
14,1.0
15,1.0
16,1.0
17,"0    0.0
Name: 688, dtype: float64"
18,"0    0.0
Name: 343, dtype: float64"
19,1.0
20,"0    0.0
Name: 1913, dtype: float64"
21,1.0
22,"0    0.0
Name: 1119, dtype: float64"
23,"0    0.0
Name: 2273, dtype: float64"
24,"0    0.0
Name: 1072, dtype: float64"
25,"0    0.0
Name: 478, dtype: float64"
26,"0    0.0
Name: 591, dtype: float64"
27,1.0
28,"0    1.0
Name: 2051, dtype: float64"
29,"0    0.0
Name: 999, dtype: float64"
30,"0    0.0
Name: 420, dtype: float64"
31,1.0
32,"0    0.0
Name: 1713, dtype: float64"
33,1.0
34,1.0
35,"0    0.0
Name: 391, dtype: float64"
36,"0    0.0
Name: 1029, dtype: float64"
37,1.0
38,"0    0.0
Name: 1693, dtype: float64"
39,"0    0.0
Name: 562, dtype: float64"
40,"0    0.0
Name: 1382, dtype: float64"
41,1.0
42,"0    0.0
Name: 637, dtype: float64"
43,1.0
44,"0    0.0
Name: 714, dtype: float64"
45,1.0
46,"0    0.0
Name: 1177, dtype: float64"
47,1.0
48,1.0
49,"0    0.0
Name: 117, dtype: float64"
50,1.0
51,"0    0.0
Name: 1203, dtype: float64"
52,"0    0.0
Name: 2143, dtype: float64"
53,1.0
54,"0    0.0
Name: 2223, dtype: float64"
55,"0    0.0
Name: 2001, dtype: float64"
56,"0    0.0
Name: 616, dtype: float64"
57,"0    0.0
Name: 2024, dtype: float64"
58,1.0
59,1.0
60,"0    0.0
Name: 1535, dtype: float64"
61,1.0
62,1.0
63,"0    0.0
Name: 2427, dtype: float64"
64,1.0
65,"0    0.0
Name: 2300, dtype: float64"
66,"0    0.0
Name: 2244, dtype: float64"
67,1.0
68,1.0
69,1.0
70,"0    0.0
Name: 1640, dtype: float64"
71,"0    0.0
Name: 904, dtype: float64"
72,"0    0.0
Name: 1487, dtype: float64"
73,1.0
74,"0    0.0
Name: 448, dtype: float64"
75,1.0
76,1.0
77,"0    0.0
Name: 1956, dtype: float64"
78,1.0
79,"0    0.0
Name: 1936, dtype: float64"
80,1.0
81,"0    0.0
Name: 316, dtype: float64"
82,1.0
83,1.0
84,"0    0.0
Name: 1620, dtype: float64"
85,"0    0.0
Name: 739, dtype: float64"
86,1.0
87,1.0
88,"0    0.0
Name: 146, dtype: float64"
89,"0    0.0
Name: 1360, dtype: float64"
90,"0    0.0
Name: 1458, dtype: float64"
91,"0    1.0
Name: 1147, dtype: float64"
92,1.0
93,"0    0.0
Name: 1811, dtype: float64"
94,"0    0.0
Name: 1740, dtype: float64"
95,"0    0.0
Name: 537, dtype: float64"
96,1.0
97,"0    0.0
Name: 1890, dtype: float64"
98,"0    0.0
Name: 93, dtype: float64"
99,"0    0.0
Name: 2117, dtype: float64"
100,"0    0.0
Name: 1096, dtype: float64"
101,"0    0.0
Name: 2349, dtype: float64"
102,"0    0.0
Name: 1667, dtype: float64"
103,"0    0.0
Name: 2376, dtype: float64"
104,"0    0.0
Name: 929, dtype: float64"
105,1.0
106,"0    0.0
Name: 1862, dtype: float64"
107,1.0
108,1.0
109,1.0
110,"0    0.0
Name: 1977, dtype: float64"
111,"0    0.0
Name: 1331, dtype: float64"
112,1.0
113,1.0
114,1.0
115,"0    0.0
Name: 821, dtype: float64"
116,"0    0.0
Name: 1507, dtype: float64"
117,1.0
118,"0    0.0
Name: 977, dtype: float64"
119,"0    0.0
Name: 508, dtype: float64"
120,"0    0.0
Name: 232, dtype: float64"
121,"0    0.0
Name: 260, dtype: float64"
122,"0    0.0
Name: 2072, dtype: float64"
123,1.0
124,"0    0.0
Name: 2194, dtype: float64"
125,"0    0.0
Name: 768, dtype: float64"
126,1.0
127,"0    0.0
Name: 798, dtype: float64"
128,"0    0.0
Name: 2170, dtype: float64"
129,1.0
130,"0    0.0
Name: 1562, dtype: float64"
131,1.0
132,"0    0.0
Name: 1051, dtype: float64"
133,1.0
134,1.0
135,1.0
136,"0    0.0
Name: 663, dtype: float64"
137,"0    0.0
Name: 175, dtype: float64"
138,"0    0.0
Name: 1227, dtype: float64"
139,"0    0.0
Name: 40, dtype: float64"
140,1.0
141,1.0
142,"0    0.0
Name: 2096, dtype: float64"
143,1.0
144,1.0
145,1.0
146,1.0
147,1.0
148,1.0
149,"0    0.0
Name: 1783, dtype: float64"
150,1.0
151,1.0
152,"0    0.0
Name: 2322, dtype: float64"
153,"0    0.0
Name: 1433, dtype: float64"
154,1.0
155,"0    0.0
Name: 874, dtype: float64"
156,"0    0.0
Name: 1277, dtype: float64"
157,1.0
158,"0    0.0
Name: 18, dtype: float64"
159,"0    0.0
Name: 1248, dtype: float64"
160,"0    0.0
Name: 1832, dtype: float64"
161,"0    0.0
Name: 847, dtype: float64"
162,"0    0.0
Name: 370, dtype: float64"
163,"0    0.0
Name: 949, dtype: float64"
164,1.0
165,"0    0.0
Name: 70, dtype: float64"
166,"0    0.0
Name: 1303, dtype: float64"
167,"0    0.0
Name: 2403, dtype: float64"
168,1.0
