,0
0,"0    0.0
Name: 1869, dtype: float64"
1,1.0
2,1.0
3,1.0
4,"0    0.0
Name: 1430, dtype: float64"
5,"0    0.0
Name: 195, dtype: float64"
6,"0    0.0
Name: 1820, dtype: float64"
7,1.0
8,1.0
9,"0    0.0
Name: 333, dtype: float64"
10,"0    0.0
Name: 263, dtype: float64"
11,"0    0.0
Name: 1224, dtype: float64"
12,"0    0.0
Name: 1611, dtype: float64"
13,"0    0.0
Name: 711, dtype: float64"
14,1.0
15,"0    0.0
Name: 1098, dtype: float64"
16,"0    0.0
Name: 1687, dtype: float64"
17,1.0
18,"0    0.0
Name: 509, dtype: float64"
19,1.0
20,"0    0.0
Name: 1541, dtype: float64"
21,"0    0.0
Name: 1274, dtype: float64"
22,1.0
23,"0    0.0
Name: 243, dtype: float64"
24,"0    0.0
Name: 1070, dtype: float64"
25,"0    0.0
Name: 785, dtype: float64"
26,"0    1.0
Name: 1253, dtype: float64"
27,1.0
28,"0    0.0
Name: 1843, dtype: float64"
29,1.0
30,"0    0.0
Name: 220, dtype: float64"
31,"0    0.0
Name: 1798, dtype: float64"
32,"0    0.0
Name: 810, dtype: float64"
33,"0    0.0
Name: 661, dtype: float64"
34,"0    0.0
Name: 736, dtype: float64"
35,"0    0.0
Name: 619, dtype: float64"
36,"0    0.0
Name: 94, dtype: float64"
37,1.0
38,"0    0.0
Name: 19, dtype: float64"
39,"0    0.0
Name: 1147, dtype: float64"
40,1.0
41,1.0
42,1.0
43,"0    0.0
Name: 857, dtype: float64"
44,1.0
45,1.0
46,"0    0.0
Name: 313, dtype: float64"
47,"0    0.0
Name: 1588, dtype: float64"
48,1.0
49,1.0
50,1.0
51,1.0
52,1.0
53,"0    0.0
Name: 903, dtype: float64"
54,1.0
55,1.0
56,"0    0.0
Name: 1635, dtype: float64"
57,"0    0.0
Name: 433, dtype: float64"
58,1.0
59,"0    0.0
Name: 66, dtype: float64"
60,"0    0.0
Name: 1011, dtype: float64"
61,"0    0.0
Name: 1040, dtype: float64"
62,"0    0.0
Name: 550, dtype: float64"
63,1.0
64,"0    0.0
Name: 954, dtype: float64"
65,1.0
66,"0    0.0
Name: 1512, dtype: float64"
67,"0    0.0
Name: 981, dtype: float64"
68,1.0
69,"0    0.0
Name: 1296, dtype: float64"
70,1.0
71,"0    0.0
Name: 145, dtype: float64"
72,"0    0.0
Name: 362, dtype: float64"
73,"0    0.0
Name: 1707, dtype: float64"
74,1.0
75,1.0
76,"0    0.0
Name: 382, dtype: float64"
77,"0    0.0
Name: 1320, dtype: float64"
78,"0    0.0
Name: 174, dtype: float64"
79,"0    0.0
Name: 685, dtype: float64"
80,"0    0.0
Name: 1483, dtype: float64"
81,1.0
82,1.0
83,"0    0.0
Name: 572, dtype: float64"
84,"0    0.0
Name: 1454, dtype: float64"
85,"0    0.0
Name: 1894, dtype: float64"
86,"0    0.0
Name: 1174, dtype: float64"
87,"0    0.0
Name: 641, dtype: float64"
88,"0    0.0
Name: 42, dtype: float64"
89,"0    0.0
Name: 454, dtype: float64"
90,"0    0.0
Name: 481, dtype: float64"
91,1.0
92,"0    0.0
Name: 285, dtype: float64"
93,"0    0.0
Name: 833, dtype: float64"
94,"0    0.0
Name: 1563, dtype: float64"
95,1.0
96,"0    0.0
Name: 115, dtype: float64"
97,"0    0.0
Name: 530, dtype: float64"
98,"0    0.0
Name: 1752, dtype: float64"
99,"0    0.0
Name: 403, dtype: float64"
100,"0    0.0
Name: 1661, dtype: float64"
101,1.0
102,"0    0.0
Name: 1378, dtype: float64"
103,"0    0.0
Name: 880, dtype: float64"
104,"0    0.0
Name: 592, dtype: float64"
105,"0    0.0
Name: 1198, dtype: float64"
106,1.0
107,1.0
108,"0    0.0
Name: 759, dtype: float64"
109,"0    0.0
Name: 1729, dtype: float64"
110,"0    0.0
Name: 1408, dtype: float64"
111,"0    0.0
Name: 1125, dtype: float64"
112,1.0
113,"0    0.0
Name: 1349, dtype: float64"
114,"0    0.0
Name: 1776, dtype: float64"
115,1.0
116,"0    0.0
Name: 926, dtype: float64"
