,0
0,"0    0.0
Name: 986, dtype: float64"
1,"0    0.0
Name: 314, dtype: float64"
2,"0    0.0
Name: 636, dtype: float64"
3,"0    0.0
Name: 450, dtype: float64"
4,"0    0.0
Name: 473, dtype: float64"
5,1.0
6,"0    0.0
Name: 1303, dtype: float64"
7,"0    0.0
Name: 269, dtype: float64"
8,1.0
9,"0    0.0
Name: 292, dtype: float64"
10,"0    0.0
Name: 17, dtype: float64"
11,1.0
12,1.0
13,1.0
14,"0    0.0
Name: 382, dtype: float64"
15,"0    0.0
Name: 738, dtype: float64"
16,"0    0.0
Name: 1225, dtype: float64"
17,1.0
18,1.0
19,"0    0.0
Name: 1324, dtype: float64"
20,"0    0.0
Name: 197, dtype: float64"
21,1.0
22,"0    0.0
Name: 37, dtype: float64"
23,"0    1.0
Name: 661, dtype: float64"
24,"0    0.0
Name: 1353, dtype: float64"
25,"0    0.0
Name: 1012, dtype: float64"
26,"0    0.0
Name: 885, dtype: float64"
27,1.0
28,"0    0.0
Name: 557, dtype: float64"
29,1.0
30,1.0
31,1.0
32,"0    0.0
Name: 1378, dtype: float64"
33,"0    0.0
Name: 1131, dtype: float64"
34,1.0
35,1.0
36,1.0
37,1.0
38,"0    0.0
Name: 1033, dtype: float64"
39,"0    0.0
Name: 842, dtype: float64"
40,"0    0.0
Name: 134, dtype: float64"
41,"0    0.0
Name: 765, dtype: float64"
42,"0    0.0
Name: 913, dtype: float64"
43,1.0
44,"0    0.0
Name: 428, dtype: float64"
45,"0    0.0
Name: 606, dtype: float64"
46,"0    0.0
Name: 83, dtype: float64"
47,"0    0.0
Name: 177, dtype: float64"
48,"0    0.0
Name: 1205, dtype: float64"
49,"0    0.0
Name: 586, dtype: float64"
50,1.0
51,"0    0.0
Name: 965, dtype: float64"
52,"0    0.0
Name: 935, dtype: float64"
53,"0    0.0
Name: 1274, dtype: float64"
54,"0    0.0
Name: 691, dtype: float64"
55,"0    0.0
Name: 1111, dtype: float64"
56,"0    0.0
Name: 1254, dtype: float64"
57,1.0
58,"0    0.0
Name: 361, dtype: float64"
59,"0    0.0
Name: 242, dtype: float64"
60,"0    0.0
Name: 862, dtype: float64"
61,1.0
62,1.0
63,"0    0.0
Name: 713, dtype: float64"
64,"0    0.0
Name: 113, dtype: float64"
65,1.0
66,"0    0.0
Name: 339, dtype: float64"
67,"0    0.0
Name: 1086, dtype: float64"
68,"0    0.0
Name: 1180, dtype: float64"
69,"0    0.0
Name: 217, dtype: float64"
70,"0    0.0
Name: 61, dtype: float64"
71,1.0
72,"0    0.0
Name: 821, dtype: float64"
73,"0    0.0
Name: 1061, dtype: float64"
74,"0    0.0
Name: 503, dtype: float64"
75,1.0
76,"0    0.0
Name: 405, dtype: float64"
77,"0    0.0
Name: 795, dtype: float64"
78,"0    0.0
Name: 530, dtype: float64"
79,"0    0.0
Name: 155, dtype: float64"
80,"0    0.0
Name: 1157, dtype: float64"
