,0
0,"0    0.0
Name: 930, dtype: float64"
1,"0    0.0
Name: 1111, dtype: float64"
2,1.0
3,"0    0.0
Name: 649, dtype: float64"
4,"0    0.0
Name: 1131, dtype: float64"
5,"0    1.0
Name: 1709, dtype: float64"
6,"0    0.0
Name: 697, dtype: float64"
7,"0    0.0
Name: 1659, dtype: float64"
8,1.0
9,"0    0.0
Name: 189, dtype: float64"
10,"0    0.0
Name: 297, dtype: float64"
11,1.0
12,1.0
13,1.0
14,"0    0.0
Name: 1488, dtype: float64"
15,1.0
16,"0    0.0
Name: 269, dtype: float64"
17,1.0
18,"0    0.0
Name: 219, dtype: float64"
19,"0    0.0
Name: 350, dtype: float64"
20,"0    0.0
Name: 1518, dtype: float64"
21,1.0
22,"0    0.0
Name: 673, dtype: float64"
23,1.0
24,"0    0.0
Name: 1589, dtype: float64"
25,1.0
26,"0    0.0
Name: 1614, dtype: float64"
27,"0    0.0
Name: 859, dtype: float64"
28,"0    0.0
Name: 539, dtype: float64"
29,"0    0.0
Name: 1191, dtype: float64"
30,1.0
31,1.0
32,1.0
33,"0    0.0
Name: 805, dtype: float64"
34,"0    0.0
Name: 1009, dtype: float64"
35,"0    0.0
Name: 1037, dtype: float64"
36,"0    0.0
Name: 471, dtype: float64"
37,"0    0.0
Name: 1325, dtype: float64"
38,"0    0.0
Name: 93, dtype: float64"
39,"0    0.0
Name: 835, dtype: float64"
40,"0    0.0
Name: 1419, dtype: float64"
41,1.0
42,1.0
43,1.0
44,"0    0.0
Name: 748, dtype: float64"
45,1.0
46,"0    0.0
Name: 1063, dtype: float64"
47,"0    0.0
Name: 327, dtype: float64"
48,"0    0.0
Name: 1242, dtype: float64"
49,"0    0.0
Name: 1637, dtype: float64"
50,1.0
51,"0    0.0
Name: 1465, dtype: float64"
52,"0    0.0
Name: 492, dtype: float64"
53,"0    0.0
Name: 64, dtype: float64"
54,"0    0.0
Name: 421, dtype: float64"
55,1.0
56,"0    0.0
Name: 908, dtype: float64"
57,"0    0.0
Name: 240, dtype: float64"
58,"0    0.0
Name: 1679, dtype: float64"
59,1.0
60,"0    0.0
Name: 1375, dtype: float64"
61,"0    0.0
Name: 1345, dtype: float64"
62,"0    0.0
Name: 13, dtype: float64"
63,"0    0.0
Name: 983, dtype: float64"
64,1.0
65,"0    0.0
Name: 376, dtype: float64"
66,1.0
67,"0    0.0
Name: 953, dtype: float64"
68,"0    0.0
Name: 113, dtype: float64"
69,1.0
70,"0    0.0
Name: 163, dtype: float64"
71,1.0
72,"0    0.0
Name: 595, dtype: float64"
73,1.0
74,"0    0.0
Name: 1161, dtype: float64"
75,"0    0.0
Name: 447, dtype: float64"
76,1.0
77,"0    0.0
Name: 720, dtype: float64"
78,"0    0.0
Name: 1213, dtype: float64"
79,1.0
80,"0    0.0
Name: 37, dtype: float64"
81,1.0
82,1.0
83,1.0
84,"0    0.0
Name: 1399, dtype: float64"
85,1.0
86,1.0
87,"0    0.0
Name: 1083, dtype: float64"
88,1.0
89,"0    0.0
Name: 1540, dtype: float64"
90,1.0
91,1.0
92,"0    0.0
Name: 1440, dtype: float64"
93,"0    0.0
Name: 397, dtype: float64"
94,"0    1.0
Name: 625, dtype: float64"
95,1.0
96,"0    0.0
Name: 135, dtype: float64"
97,"0    0.0
Name: 882, dtype: float64"
98,1.0
99,"0    0.0
Name: 567, dtype: float64"
100,"0    0.0
Name: 778, dtype: float64"
101,1.0
102,1.0
103,"0    0.0
Name: 1268, dtype: float64"
104,1.0
105,"0    0.0
Name: 1295, dtype: float64"
106,1.0
107,1.0
108,"0    0.0
Name: 516, dtype: float64"
109,1.0
110,"0    0.0
Name: 1566, dtype: float64"
111,1.0
