,0
0,"0    0.0
Name: 1028, dtype: float64"
1,1.0
2,"0    0.0
Name: 1368, dtype: float64"
3,"0    0.0
Name: 519, dtype: float64"
4,1.0
5,1.0
6,"0    0.0
Name: 498, dtype: float64"
7,1.0
8,1.0
9,"0    0.0
Name: 1696, dtype: float64"
10,"0    0.0
Name: 1800, dtype: float64"
11,"0    0.0
Name: 1436, dtype: float64"
12,1.0
13,"0    0.0
Name: 351, dtype: float64"
14,"0    0.0
Name: 1900, dtype: float64"
15,"0    0.0
Name: 43, dtype: float64"
16,1.0
17,1.0
18,1.0
19,"0    0.0
Name: 228, dtype: float64"
20,1.0
21,1.0
22,"0    0.0
Name: 862, dtype: float64"
23,"0    0.0
Name: 1996, dtype: float64"
24,"0    0.0
Name: 2088, dtype: float64"
25,1.0
26,"0    0.0
Name: 1169, dtype: float64"
27,"0    0.0
Name: 982, dtype: float64"
28,"0    0.0
Name: 908, dtype: float64"
29,1.0
30,"0    0.0
Name: 2019, dtype: float64"
31,"0    0.0
Name: 1501, dtype: float64"
32,1.0
33,"0    0.0
Name: 1773, dtype: float64"
34,"0    0.0
Name: 539, dtype: float64"
35,"0    0.0
Name: 1460, dtype: float64"
36,"0    0.0
Name: 2118, dtype: float64"
37,"0    0.0
Name: 563, dtype: float64"
38,"0    0.0
Name: 301, dtype: float64"
39,"0    0.0
Name: 768, dtype: float64"
40,"0    0.0
Name: 1640, dtype: float64"
41,"0    0.0
Name: 1124, dtype: float64"
42,1.0
43,1.0
44,1.0
45,"0    0.0
Name: 1408, dtype: float64"
46,"0    0.0
Name: 1620, dtype: float64"
47,"0    0.0
Name: 1340, dtype: float64"
48,"0    0.0
Name: 740, dtype: float64"
49,"0    0.0
Name: 712, dtype: float64"
50,"0    0.0
Name: 1318, dtype: float64"
51,"0    0.0
Name: 1005, dtype: float64"
52,"0    0.0
Name: 788, dtype: float64"
53,"0    0.0
Name: 477, dtype: float64"
54,"0    0.0
Name: 1054, dtype: float64"
55,1.0
56,1.0
57,1.0
58,"0    0.0
Name: 1101, dtype: float64"
59,1.0
60,"0    0.0
Name: 19, dtype: float64"
61,1.0
62,1.0
63,"0    0.0
Name: 427, dtype: float64"
64,1.0
65,1.0
66,"0    0.0
Name: 326, dtype: float64"
67,1.0
68,"0    0.0
Name: 177, dtype: float64"
69,1.0
70,1.0
71,"0    1.0
Name: 1198, dtype: float64"
72,"0    0.0
Name: 404, dtype: float64"
73,1.0
74,1.0
75,1.0
76,"0    0.0
Name: 929, dtype: float64"
77,"0    0.0
Name: 1820, dtype: float64"
78,1.0
79,"0    0.0
Name: 1726, dtype: float64"
80,"0    0.0
Name: 1553, dtype: float64"
81,1.0
82,"0    0.0
Name: 647, dtype: float64"
83,1.0
84,"0    0.0
Name: 95, dtype: float64"
85,1.0
86,"0    0.0
Name: 1600, dtype: float64"
87,1.0
88,"0    0.0
Name: 1298, dtype: float64"
89,"0    0.0
Name: 1666, dtype: float64"
90,1.0
91,"0    1.0
Name: 593, dtype: float64"
92,"0    0.0
Name: 453, dtype: float64"
93,"0    0.0
Name: 375, dtype: float64"
94,"0    0.0
Name: 839, dtype: float64"
95,"0    0.0
Name: 670, dtype: float64"
96,1.0
97,1.0
98,"0    0.0
Name: 2039, dtype: float64"
99,"0    0.0
Name: 1920, dtype: float64"
100,1.0
101,"0    0.0
Name: 152, dtype: float64"
102,"0    0.0
Name: 1942, dtype: float64"
103,"0    0.0
Name: 623, dtype: float64"
104,"0    0.0
Name: 1224, dtype: float64"
105,"0    0.0
Name: 1080, dtype: float64"
106,1.0
107,"0    0.0
Name: 125, dtype: float64"
108,"0    0.0
Name: 1968, dtype: float64"
109,"0    0.0
Name: 1843, dtype: float64"
110,"0    0.0
Name: 690, dtype: float64"
111,"0    0.0
Name: 1271, dtype: float64"
112,"0    0.0
Name: 1872, dtype: float64"
113,"0    0.0
Name: 2059, dtype: float64"
114,1.0
115,"0    0.0
Name: 1526, dtype: float64"
116,"0    0.0
Name: 1250, dtype: float64"
117,1.0
118,1.0
119,1.0
120,"0    0.0
Name: 65, dtype: float64"
121,"0    0.0
Name: 1576, dtype: float64"
122,"0    0.0
Name: 251, dtype: float64"
123,1.0
124,"0    0.0
Name: 956, dtype: float64"
125,"0    0.0
Name: 200, dtype: float64"
126,"0    0.0
Name: 1146, dtype: float64"
127,1.0
128,"0    0.0
Name: 1388, dtype: float64"
129,1.0
130,1.0
131,1.0
132,"0    0.0
Name: 1751, dtype: float64"
133,1.0
134,1.0
135,"0    1.0
Name: 276, dtype: float64"
136,1.0
137,"0    0.0
Name: 1480, dtype: float64"
138,"0    0.0
Name: 813, dtype: float64"
139,"0    0.0
Name: 887, dtype: float64"
140,1.0
