,0
0,"0    0.0
Name: 1515, dtype: float64"
1,"0    0.0
Name: 1600, dtype: float64"
2,1.0
3,1.0
4,"0    0.0
Name: 1116, dtype: float64"
5,"0    0.0
Name: 1746, dtype: float64"
6,1.0
7,"0    0.0
Name: 130, dtype: float64"
8,"0    0.0
Name: 1285, dtype: float64"
9,1.0
10,"0    0.0
Name: 1070, dtype: float64"
11,1.0
12,"0    0.0
Name: 10, dtype: float64"
13,"0    0.0
Name: 1357, dtype: float64"
14,"0    0.0
Name: 1434, dtype: float64"
15,1.0
16,"0    0.0
Name: 638, dtype: float64"
17,1.0
18,"0    0.0
Name: 458, dtype: float64"
19,1.0
20,1.0
21,"0    0.0
Name: 1570, dtype: float64"
22,"0    0.0
Name: 1626, dtype: float64"
23,"0    0.0
Name: 809, dtype: float64"
24,"0    0.0
Name: 730, dtype: float64"
25,"0    0.0
Name: 908, dtype: float64"
26,"0    0.0
Name: 403, dtype: float64"
27,"0    0.0
Name: 1867, dtype: float64"
28,"0    0.0
Name: 1094, dtype: float64"
29,"0    0.0
Name: 504, dtype: float64"
30,1.0
31,1.0
32,1.0
33,"0    0.0
Name: 1265, dtype: float64"
34,"0    0.0
Name: 380, dtype: float64"
35,"0    0.0
Name: 659, dtype: float64"
36,"0    0.0
Name: 937, dtype: float64"
37,"0    0.0
Name: 351, dtype: float64"
38,1.0
39,1.0
40,"0    0.0
Name: 55, dtype: float64"
41,1.0
42,"0    0.0
Name: 331, dtype: float64"
43,"0    0.0
Name: 707, dtype: float64"
44,1.0
45,1.0
46,1.0
47,"0    0.0
Name: 307, dtype: float64"
48,1.0
49,"0    0.0
Name: 1722, dtype: float64"
50,1.0
51,"0    0.0
Name: 433, dtype: float64"
52,"0    0.0
Name: 34, dtype: float64"
53,"0    0.0
Name: 1306, dtype: float64"
54,1.0
55,"0    0.0
Name: 1386, dtype: float64"
56,1.0
57,1.0
58,"0    0.0
Name: 1652, dtype: float64"
59,"0    0.0
Name: 1040, dtype: float64"
60,1.0
61,"0    0.0
Name: 286, dtype: float64"
62,1.0
63,1.0
64,"0    0.0
Name: 1544, dtype: float64"
65,"0    0.0
Name: 1673, dtype: float64"
66,"0    0.0
Name: 1136, dtype: float64"
67,"0    0.0
Name: 181, dtype: float64"
68,"0    0.0
Name: 1892, dtype: float64"
69,"0    0.0
Name: 100, dtype: float64"
70,"0    0.0
Name: 1335, dtype: float64"
71,1.0
72,"0    0.0
Name: 834, dtype: float64"
73,1.0
74,1.0
75,"0    0.0
Name: 1214, dtype: float64"
76,"0    0.0
Name: 1409, dtype: float64"
77,"0    0.0
Name: 559, dtype: float64"
78,"0    0.0
Name: 1842, dtype: float64"
79,"0    0.0
Name: 687, dtype: float64"
80,"0    0.0
Name: 530, dtype: float64"
81,"0    0.0
Name: 1695, dtype: float64"
82,1.0
83,"0    0.0
Name: 1487, dtype: float64"
84,"0    0.0
Name: 1818, dtype: float64"
85,"0    0.0
Name: 759, dtype: float64"
86,1.0
87,1.0
88,"0    0.0
Name: 236, dtype: float64"
89,"0    0.0
Name: 1774, dtype: float64"
90,"0    0.0
Name: 1163, dtype: float64"
91,"0    0.0
Name: 959, dtype: float64"
92,"0    0.0
Name: 588, dtype: float64"
93,"0    0.0
Name: 1916, dtype: float64"
94,1.0
95,"0    0.0
Name: 479, dtype: float64"
96,1.0
97,"0    0.0
Name: 863, dtype: float64"
98,"0    0.0
Name: 616, dtype: float64"
99,1.0
100,"0    0.0
Name: 261, dtype: float64"
101,"0    0.0
Name: 151, dtype: float64"
102,1.0
103,"0    0.0
Name: 1013, dtype: float64"
104,"0    0.0
Name: 786, dtype: float64"
105,"0    0.0
Name: 1235, dtype: float64"
106,"0    0.0
Name: 886, dtype: float64"
107,"0    0.0
Name: 208, dtype: float64"
108,"0    0.0
Name: 1937, dtype: float64"
109,"0    0.0
Name: 1464, dtype: float64"
110,"0    0.0
Name: 78, dtype: float64"
111,"0    0.0
Name: 985, dtype: float64"
112,1.0
113,1.0
114,"0    0.0
Name: 1187, dtype: float64"
115,"0    0.0
Name: 1796, dtype: float64"
116,1.0
