,0
0,"0    0.0
Name: 1761, dtype: float64"
1,"0    0.0
Name: 1376, dtype: float64"
2,"0    0.0
Name: 1861, dtype: float64"
3,1.0
4,"0    0.0
Name: 350, dtype: float64"
5,"0    0.0
Name: 1183, dtype: float64"
6,1.0
7,"0    0.0
Name: 117, dtype: float64"
8,"0    0.0
Name: 1426, dtype: float64"
9,1.0
10,"0    0.0
Name: 2317, dtype: float64"
11,1.0
12,1.0
13,"0    0.0
Name: 1678, dtype: float64"
14,1.0
15,"0    0.0
Name: 691, dtype: float64"
16,1.0
17,1.0
18,1.0
19,"0    0.0
Name: 907, dtype: float64"
20,1.0
21,"0    0.0
Name: 734, dtype: float64"
22,1.0
23,"0    1.0
Name: 1291, dtype: float64"
24,1.0
25,1.0
26,"0    0.0
Name: 517, dtype: float64"
27,"0    0.0
Name: 1079, dtype: float64"
28,1.0
29,"0    0.0
Name: 1136, dtype: float64"
30,1.0
31,"0    0.0
Name: 92, dtype: float64"
32,"0    0.0
Name: 1053, dtype: float64"
33,1.0
34,1.0
35,1.0
36,"0    0.0
Name: 1029, dtype: float64"
37,"0    0.0
Name: 164, dtype: float64"
38,1.0
39,"0    1.0
Name: 781, dtype: float64"
40,"0    0.0
Name: 1957, dtype: float64"
41,"0    0.0
Name: 1320, dtype: float64"
42,"0    0.0
Name: 614, dtype: float64"
43,"0    0.0
Name: 1406, dtype: float64"
44,"0    0.0
Name: 2031, dtype: float64"
45,"0    0.0
Name: 244, dtype: float64"
46,"0    0.0
Name: 392, dtype: float64"
47,1.0
48,"0    0.0
Name: 1839, dtype: float64"
49,1.0
50,"0    0.0
Name: 271, dtype: float64"
51,1.0
52,"0    0.0
Name: 667, dtype: float64"
53,"0    0.0
Name: 1708, dtype: float64"
54,1.0
55,"0    0.0
Name: 594, dtype: float64"
56,"0    0.0
Name: 2079, dtype: float64"
57,1.0
58,1.0
59,"0    0.0
Name: 1548, dtype: float64"
60,1.0
61,"0    0.0
Name: 495, dtype: float64"
62,"0    0.0
Name: 43, dtype: float64"
63,1.0
64,"0    1.0
Name: 2290, dtype: float64"
65,"0    0.0
Name: 1654, dtype: float64"
66,1.0
67,1.0
68,1.0
69,"0    0.0
Name: 217, dtype: float64"
70,"0    0.0
Name: 1596, dtype: float64"
71,1.0
72,1.0
73,"0    0.0
Name: 1810, dtype: float64"
74,1.0
75,1.0
76,"0    0.0
Name: 831, dtype: float64"
77,1.0
78,1.0
79,"0    0.0
Name: 421, dtype: float64"
80,"0    0.0
Name: 2166, dtype: float64"
81,"0    0.0
Name: 2216, dtype: float64"
82,1.0
83,"0    0.0
Name: 2053, dtype: float64"
84,1.0
85,"0    0.0
Name: 542, dtype: float64"
86,"0    0.0
Name: 1911, dtype: float64"
87,"0    0.0
Name: 1982, dtype: float64"
88,1.0
89,"0    0.0
Name: 760, dtype: float64"
90,"0    0.0
Name: 143, dtype: float64"
91,"0    1.0
Name: 1158, dtype: float64"
92,"0    0.0
Name: 1002, dtype: float64"
93,1.0
94,"0    0.0
Name: 929, dtype: float64"
95,"0    0.0
Name: 1472, dtype: float64"
96,1.0
97,"0    0.0
Name: 17, dtype: float64"
98,1.0
99,1.0
100,1.0
101,"0    0.0
Name: 1737, dtype: float64"
102,1.0
103,"0    0.0
Name: 1496, dtype: float64"
104,"0    0.0
Name: 854, dtype: float64"
105,1.0
106,"0    1.0
Name: 322, dtype: float64"
107,"0    0.0
Name: 1626, dtype: float64"
108,1.0
109,1.0
110,1.0
111,"0    0.0
Name: 299, dtype: float64"
112,"0    0.0
Name: 877, dtype: float64"
113,"0    0.0
Name: 1452, dtype: float64"
114,"0    0.0
Name: 444, dtype: float64"
115,"0    0.0
Name: 2236, dtype: float64"
116,1.0
117,"0    1.0
Name: 2108, dtype: float64"
118,1.0
119,1.0
120,1.0
121,"0    0.0
Name: 1229, dtype: float64"
122,"0    1.0
Name: 2196, dtype: float64"
123,1.0
124,1.0
125,1.0
126,"0    0.0
Name: 1107, dtype: float64"
127,1.0
128,1.0
129,"0    0.0
Name: 371, dtype: float64"
130,"0    0.0
Name: 637, dtype: float64"
131,1.0
132,1.0
133,"0    0.0
Name: 1526, dtype: float64"
134,"0    0.0
Name: 466, dtype: float64"
135,"0    0.0
Name: 1784, dtype: float64"
136,"0    0.0
Name: 569, dtype: float64"
137,"0    0.0
Name: 2265, dtype: float64"
138,"0    0.0
Name: 2008, dtype: float64"
139,"0    0.0
Name: 1269, dtype: float64"
140,1.0
141,"0    0.0
Name: 191, dtype: float64"
142,1.0
143,1.0
144,1.0
145,1.0
146,1.0
147,"0    0.0
Name: 1932, dtype: float64"
148,"0    0.0
Name: 951, dtype: float64"
149,1.0
150,1.0
151,"0    0.0
Name: 66, dtype: float64"
152,"0    0.0
Name: 802, dtype: float64"
153,1.0
154,1.0
155,1.0
156,1.0
157,1.0
158,"0    0.0
Name: 1249, dtype: float64"
159,"0    0.0
Name: 1349, dtype: float64"
160,"0    0.0
Name: 972, dtype: float64"
161,1.0
162,"0    0.0
Name: 1887, dtype: float64"
163,"0    0.0
Name: 713, dtype: float64"
164,"0    0.0
Name: 1572, dtype: float64"
165,"0    0.0
Name: 2137, dtype: float64"
166,1.0
167,"0    0.0
Name: 1204, dtype: float64"
