,0
0,"0    0.0
Name: 508, dtype: float64"
1,"0    0.0
Name: 869, dtype: float64"
2,1.0
3,"0    0.0
Name: 360, dtype: float64"
4,"0    0.0
Name: 1962, dtype: float64"
5,1.0
6,"0    0.0
Name: 315, dtype: float64"
7,1.0
8,1.0
9,1.0
10,"0    0.0
Name: 649, dtype: float64"
11,1.0
12,"0    0.0
Name: 988, dtype: float64"
13,1.0
14,"0    0.0
Name: 846, dtype: float64"
15,"0    0.0
Name: 1014, dtype: float64"
16,"0    0.0
Name: 2177, dtype: float64"
17,"0    0.0
Name: 485, dtype: float64"
18,"0    0.0
Name: 462, dtype: float64"
19,1.0
20,"0    0.0
Name: 410, dtype: float64"
21,1.0
22,"0    0.0
Name: 1656, dtype: float64"
23,"0    0.0
Name: 1222, dtype: float64"
24,"0    0.0
Name: 1710, dtype: float64"
25,"0    0.0
Name: 1937, dtype: float64"
26,"0    0.0
Name: 1686, dtype: float64"
27,"0    0.0
Name: 605, dtype: float64"
28,"0    0.0
Name: 64, dtype: float64"
29,"0    0.0
Name: 1882, dtype: float64"
30,"0    0.0
Name: 1122, dtype: float64"
31,"0    0.0
Name: 1987, dtype: float64"
32,1.0
33,"0    0.0
Name: 117, dtype: float64"
34,1.0
35,1.0
36,1.0
37,"0    0.0
Name: 2132, dtype: float64"
38,"0    1.0
Name: 2088, dtype: float64"
39,"0    0.0
Name: 1424, dtype: float64"
40,1.0
41,"0    0.0
Name: 963, dtype: float64"
42,1.0
43,"0    0.0
Name: 167, dtype: float64"
44,1.0
45,1.0
46,"0    0.0
Name: 723, dtype: float64"
47,1.0
48,1.0
49,1.0
50,"0    0.0
Name: 671, dtype: float64"
51,"0    0.0
Name: 774, dtype: float64"
52,"0    0.0
Name: 557, dtype: float64"
53,1.0
54,"0    0.0
Name: 435, dtype: float64"
55,"0    0.0
Name: 537, dtype: float64"
56,1.0
57,1.0
58,"0    0.0
Name: 1170, dtype: float64"
59,1.0
60,1.0
61,1.0
62,1.0
63,"0    0.0
Name: 1062, dtype: float64"
64,1.0
65,1.0
66,"0    0.0
Name: 934, dtype: float64"
67,1.0
68,"0    0.0
Name: 1243, dtype: float64"
69,1.0
70,"0    0.0
Name: 217, dtype: float64"
71,"0    0.0
Name: 337, dtype: float64"
72,1.0
73,"0    0.0
Name: 1350, dtype: float64"
74,1.0
75,"0    0.0
Name: 294, dtype: float64"
76,"0    0.0
Name: 1856, dtype: float64"
77,1.0
78,"0    0.0
Name: 1323, dtype: float64"
79,"0    0.0
Name: 1149, dtype: float64"
80,"0    1.0
Name: 1195, dtype: float64"
81,"0    0.0
Name: 1527, dtype: float64"
82,"0    0.0
Name: 1294, dtype: float64"
83,"0    0.0
Name: 266, dtype: float64"
84,"0    0.0
Name: 1910, dtype: float64"
85,"0    0.0
Name: 580, dtype: float64"
86,1.0
87,"0    0.0
Name: 2064, dtype: float64"
88,"0    0.0
Name: 1604, dtype: float64"
89,"0    0.0
Name: 626, dtype: float64"
90,1.0
91,"0    0.0
Name: 1578, dtype: float64"
92,"0    0.0
Name: 1448, dtype: float64"
93,1.0
94,1.0
95,"0    0.0
Name: 1732, dtype: float64"
96,"0    0.0
Name: 187, dtype: float64"
97,1.0
98,1.0
99,"0    0.0
Name: 798, dtype: float64"
100,"0    0.0
Name: 143, dtype: float64"
101,"0    0.0
Name: 2017, dtype: float64"
102,"0    0.0
Name: 2155, dtype: float64"
103,"0    0.0
Name: 822, dtype: float64"
104,1.0
105,"0    0.0
Name: 912, dtype: float64"
106,"0    0.0
Name: 1554, dtype: float64"
107,"0    0.0
Name: 1784, dtype: float64"
108,1.0
109,"0    0.0
Name: 40, dtype: float64"
110,"0    1.0
Name: 1830, dtype: float64"
111,"0    0.0
Name: 14, dtype: float64"
112,1.0
113,1.0
114,1.0
115,"0    0.0
Name: 2108, dtype: float64"
116,"0    0.0
Name: 1397, dtype: float64"
117,"0    0.0
Name: 1092, dtype: float64"
118,1.0
119,"0    0.0
Name: 694, dtype: float64"
120,1.0
121,"0    0.0
Name: 1039, dtype: float64"
122,"0    0.0
Name: 1806, dtype: float64"
123,1.0
124,1.0
125,1.0
126,1.0
127,"0    0.0
Name: 93, dtype: float64"
128,1.0
129,"0    0.0
Name: 385, dtype: float64"
130,"0    0.0
Name: 1273, dtype: float64"
131,"0    0.0
Name: 750, dtype: float64"
132,"0    0.0
Name: 1754, dtype: float64"
133,"0    0.0
Name: 2040, dtype: float64"
134,1.0
135,1.0
136,"0    0.0
Name: 1631, dtype: float64"
137,1.0
138,"0    0.0
Name: 1498, dtype: float64"
139,"0    0.0
Name: 891, dtype: float64"
140,1.0
141,1.0
142,1.0
143,"0    0.0
Name: 243, dtype: float64"
144,1.0
145,1.0
146,1.0
147,1.0
148,1.0
149,"0    0.0
Name: 1372, dtype: float64"
150,1.0
151,1.0
152,"0    0.0
Name: 1469, dtype: float64"
