,0
0,"0    0.0
Name: 956, dtype: float64"
1,"0    0.0
Name: 1243, dtype: float64"
2,1.0
3,"0    0.0
Name: 314, dtype: float64"
4,1.0
5,"0    0.0
Name: 2264, dtype: float64"
6,"0    0.0
Name: 883, dtype: float64"
7,1.0
8,"0    0.0
Name: 810, dtype: float64"
9,"0    0.0
Name: 1139, dtype: float64"
10,"0    0.0
Name: 1729, dtype: float64"
11,"0    0.0
Name: 384, dtype: float64"
12,"0    0.0
Name: 438, dtype: float64"
13,1.0
14,"0    0.0
Name: 1905, dtype: float64"
15,"0    0.0
Name: 94, dtype: float64"
16,1.0
17,"0    0.0
Name: 716, dtype: float64"
18,"0    0.0
Name: 2081, dtype: float64"
19,"0    0.0
Name: 1083, dtype: float64"
20,1.0
21,"0    0.0
Name: 562, dtype: float64"
22,1.0
23,"0    0.0
Name: 1847, dtype: float64"
24,1.0
25,"0    0.0
Name: 687, dtype: float64"
26,"0    0.0
Name: 2059, dtype: float64"
27,"0    0.0
Name: 537, dtype: float64"
28,1.0
29,"0    0.0
Name: 485, dtype: float64"
30,"0    0.0
Name: 790, dtype: float64"
31,"0    0.0
Name: 1961, dtype: float64"
32,"0    0.0
Name: 910, dtype: float64"
33,1.0
34,1.0
35,1.0
36,"0    0.0
Name: 1317, dtype: float64"
37,"0    0.0
Name: 1614, dtype: float64"
38,"0    0.0
Name: 1031, dtype: float64"
39,"0    0.0
Name: 341, dtype: float64"
40,"0    0.0
Name: 2008, dtype: float64"
41,1.0
42,"0    0.0
Name: 1058, dtype: float64"
43,1.0
44,1.0
45,"0    0.0
Name: 2135, dtype: float64"
46,1.0
47,1.0
48,"0    0.0
Name: 1592, dtype: float64"
49,"0    0.0
Name: 1800, dtype: float64"
50,"0    0.0
Name: 643, dtype: float64"
51,1.0
52,"0    0.0
Name: 460, dtype: float64"
53,1.0
54,"0    0.0
Name: 1519, dtype: float64"
55,"0    0.0
Name: 2105, dtype: float64"
56,1.0
57,1.0
58,"0    0.0
Name: 765, dtype: float64"
59,1.0
60,"0    0.0
Name: 136, dtype: float64"
61,"0    0.0
Name: 1644, dtype: float64"
62,"0    1.0
Name: 1213, dtype: float64"
63,"0    0.0
Name: 1009, dtype: float64"
64,"0    0.0
Name: 1188, dtype: float64"
65,1.0
66,"0    0.0
Name: 1472, dtype: float64"
67,"0    0.0
Name: 2037, dtype: float64"
68,"0    0.0
Name: 1343, dtype: float64"
69,1.0
70,"0    0.0
Name: 1826, dtype: float64"
71,"0    0.0
Name: 1397, dtype: float64"
72,1.0
73,1.0
74,"0    0.0
Name: 863, dtype: float64"
75,1.0
76,1.0
77,"0    0.0
Name: 1450, dtype: float64"
78,1.0
79,"0    0.0
Name: 162, dtype: float64"
80,1.0
81,"0    0.0
Name: 1368, dtype: float64"
82,1.0
83,"0    0.0
Name: 932, dtype: float64"
84,"0    0.0
Name: 981, dtype: float64"
85,1.0
86,"0    0.0
Name: 2236, dtype: float64"
87,"0    0.0
Name: 1425, dtype: float64"
88,"0    0.0
Name: 1498, dtype: float64"
89,"0    0.0
Name: 617, dtype: float64"
90,"0    0.0
Name: 1110, dtype: float64"
91,"0    0.0
Name: 65, dtype: float64"
92,"0    1.0
Name: 592, dtype: float64"
93,"0    0.0
Name: 184, dtype: float64"
94,1.0
95,1.0
96,1.0
97,"0    0.0
Name: 361, dtype: float64"
98,"0    0.0
Name: 1297, dtype: float64"
99,"0    0.0
Name: 738, dtype: float64"
100,1.0
101,"0    0.0
Name: 508, dtype: float64"
102,"0    0.0
Name: 2209, dtype: float64"
103,1.0
104,"0    0.0
Name: 290, dtype: float64"
105,1.0
106,"0    0.0
Name: 1668, dtype: float64"
107,"0    0.0
Name: 1774, dtype: float64"
108,1.0
109,1.0
110,"0    0.0
Name: 1933, dtype: float64"
111,"0    0.0
Name: 2155, dtype: float64"
112,1.0
113,"0    0.0
Name: 410, dtype: float64"
114,"0    0.0
Name: 665, dtype: float64"
115,"0    0.0
Name: 237, dtype: float64"
116,"0    0.0
Name: 1269, dtype: float64"
117,"0    0.0
Name: 2179, dtype: float64"
118,1.0
119,"0    0.0
Name: 1571, dtype: float64"
120,"0    0.0
Name: 37, dtype: float64"
121,"0    0.0
Name: 207, dtype: float64"
122,"0    0.0
Name: 1752, dtype: float64"
123,1.0
124,1.0
125,"0    0.0
Name: 1877, dtype: float64"
126,"0    0.0
Name: 14, dtype: float64"
127,"0    0.0
Name: 116, dtype: float64"
128,"0    0.0
Name: 1689, dtype: float64"
129,1.0
130,1.0
131,1.0
132,1.0
133,1.0
134,1.0
135,"0    0.0
Name: 833, dtype: float64"
136,"0    0.0
Name: 266, dtype: float64"
137,"0    0.0
Name: 1547, dtype: float64"
138,1.0
139,"0    0.0
Name: 1709, dtype: float64"
140,"0    1.0
Name: 1166, dtype: float64"
141,"0    0.0
Name: 1981, dtype: float64"
