,0
0,"0    0.0
Name: 18, dtype: float64"
1,"0    0.0
Name: 324, dtype: float64"
2,"0    0.0
Name: 1382, dtype: float64"
3,1.0
4,"0    0.0
Name: 1238, dtype: float64"
5,"0    0.0
Name: 756, dtype: float64"
6,"0    0.0
Name: 64, dtype: float64"
7,"0    0.0
Name: 1548, dtype: float64"
8,"0    0.0
Name: 1644, dtype: float64"
9,1.0
10,"0    0.0
Name: 1142, dtype: float64"
11,1.0
12,"0    0.0
Name: 1673, dtype: float64"
13,"0    0.0
Name: 1738, dtype: float64"
14,1.0
15,"0    0.0
Name: 970, dtype: float64"
16,1.0
17,"0    0.0
Name: 682, dtype: float64"
18,"0    0.0
Name: 1760, dtype: float64"
19,"0    1.0
Name: 1568, dtype: float64"
20,"0    0.0
Name: 919, dtype: float64"
21,"0    0.0
Name: 1047, dtype: float64"
22,1.0
23,"0    0.0
Name: 1695, dtype: float64"
24,"0    0.0
Name: 162, dtype: float64"
25,1.0
26,"0    0.0
Name: 610, dtype: float64"
27,"0    0.0
Name: 1456, dtype: float64"
28,"0    0.0
Name: 1593, dtype: float64"
29,1.0
30,"0    0.0
Name: 1619, dtype: float64"
31,1.0
32,1.0
33,1.0
34,"0    0.0
Name: 776, dtype: float64"
35,"0    0.0
Name: 704, dtype: float64"
36,"0    0.0
Name: 110, dtype: float64"
37,1.0
38,"0    0.0
Name: 559, dtype: float64"
39,"0    0.0
Name: 295, dtype: float64"
40,"0    0.0
Name: 1477, dtype: float64"
41,"0    0.0
Name: 253, dtype: float64"
42,"0    0.0
Name: 1094, dtype: float64"
43,1.0
44,"0    0.0
Name: 870, dtype: float64"
45,"0    0.0
Name: 395, dtype: float64"
46,"0    0.0
Name: 635, dtype: float64"
47,"0    0.0
Name: 844, dtype: float64"
48,1.0
49,1.0
50,"0    0.0
Name: 43, dtype: float64"
51,"0    0.0
Name: 346, dtype: float64"
52,"0    0.0
Name: 1434, dtype: float64"
53,1.0
54,"0    0.0
Name: 1068, dtype: float64"
55,1.0
56,1.0
57,1.0
58,1.0
59,"0    0.0
Name: 486, dtype: float64"
60,"0    0.0
Name: 1021, dtype: float64"
61,"0    0.0
Name: 1501, dtype: float64"
62,1.0
63,1.0
64,"0    0.0
Name: 539, dtype: float64"
65,"0    0.0
Name: 1168, dtype: float64"
66,1.0
67,1.0
68,"0    0.0
Name: 1218, dtype: float64"
69,1.0
70,1.0
71,1.0
72,"0    0.0
Name: 372, dtype: float64"
73,1.0
74,"0    0.0
Name: 85, dtype: float64"
75,1.0
76,"0    0.0
Name: 273, dtype: float64"
77,1.0
78,1.0
79,"0    0.0
Name: 1717, dtype: float64"
80,"0    0.0
Name: 1780, dtype: float64"
81,"0    0.0
Name: 416, dtype: float64"
82,"0    0.0
Name: 992, dtype: float64"
83,1.0
84,"0    0.0
Name: 588, dtype: float64"
85,"0    0.0
Name: 462, dtype: float64"
86,"0    0.0
Name: 949, dtype: float64"
87,"0    0.0
Name: 662, dtype: float64"
88,"0    0.0
Name: 1315, dtype: float64"
89,1.0
90,"0    0.0
Name: 208, dtype: float64"
91,"0    0.0
Name: 1359, dtype: float64"
92,"0    0.0
Name: 1263, dtype: float64"
93,1.0
94,"0    0.0
Name: 1522, dtype: float64"
95,1.0
96,"0    0.0
Name: 515, dtype: float64"
97,1.0
98,"0    0.0
Name: 823, dtype: float64"
99,"0    0.0
Name: 1338, dtype: float64"
100,"0    0.0
Name: 1293, dtype: float64"
101,"0    0.0
Name: 182, dtype: float64"
102,"0    0.0
Name: 441, dtype: float64"
103,1.0
104,1.0
105,1.0
106,"0    0.0
Name: 799, dtype: float64"
107,"0    0.0
Name: 1405, dtype: float64"
108,"0    0.0
Name: 1194, dtype: float64"
109,1.0
110,"0    0.0
Name: 132, dtype: float64"
111,1.0
112,"0    0.0
Name: 228, dtype: float64"
113,1.0
114,"0    0.0
Name: 729, dtype: float64"
115,"0    0.0
Name: 1118, dtype: float64"
116,"0    0.0
Name: 894, dtype: float64"
