,0
0,"0    0.0
Name: 1434, dtype: float64"
1,"0    0.0
Name: 1681, dtype: float64"
2,"0    0.0
Name: 705, dtype: float64"
3,1.0
4,"0    1.0
Name: 336, dtype: float64"
5,1.0
6,"0    0.0
Name: 826, dtype: float64"
7,1.0
8,1.0
9,"0    0.0
Name: 937, dtype: float64"
10,"0    0.0
Name: 1931, dtype: float64"
11,1.0
12,1.0
13,"0    0.0
Name: 1853, dtype: float64"
14,"0    0.0
Name: 551, dtype: float64"
15,1.0
16,1.0
17,1.0
18,1.0
19,"0    0.0
Name: 283, dtype: float64"
20,1.0
21,"0    0.0
Name: 523, dtype: float64"
22,1.0
23,"0    0.0
Name: 443, dtype: float64"
24,"0    0.0
Name: 1307, dtype: float64"
25,1.0
26,"0    0.0
Name: 733, dtype: float64"
27,1.0
28,1.0
29,"0    0.0
Name: 388, dtype: float64"
30,"0    0.0
Name: 2007, dtype: float64"
31,1.0
32,1.0
33,"0    0.0
Name: 756, dtype: float64"
34,1.0
35,1.0
36,"0    0.0
Name: 988, dtype: float64"
37,"0    0.0
Name: 2037, dtype: float64"
38,"0    0.0
Name: 466, dtype: float64"
39,"0    0.0
Name: 572, dtype: float64"
40,1.0
41,1.0
42,"0    0.0
Name: 413, dtype: float64"
43,"0    0.0
Name: 1980, dtype: float64"
44,"0    0.0
Name: 1067, dtype: float64"
45,1.0
46,"0    0.0
Name: 1903, dtype: float64"
47,1.0
48,1.0
49,"0    0.0
Name: 959, dtype: float64"
50,1.0
51,1.0
52,"0    0.0
Name: 1801, dtype: float64"
53,1.0
54,"0    0.0
Name: 115, dtype: float64"
55,1.0
56,1.0
57,"0    0.0
Name: 1781, dtype: float64"
58,"0    0.0
Name: 1209, dtype: float64"
59,"0    0.0
Name: 650, dtype: float64"
60,"0    0.0
Name: 1526, dtype: float64"
61,1.0
62,"0    0.0
Name: 1824, dtype: float64"
63,"0    0.0
Name: 145, dtype: float64"
64,"0    0.0
Name: 1038, dtype: float64"
65,"0    0.0
Name: 227, dtype: float64"
66,"0    0.0
Name: 599, dtype: float64"
67,"0    0.0
Name: 2088, dtype: float64"
68,"0    0.0
Name: 847, dtype: float64"
69,"0    0.0
Name: 360, dtype: float64"
70,"0    0.0
Name: 1280, dtype: float64"
71,1.0
72,"0    0.0
Name: 201, dtype: float64"
73,1.0
74,"0    0.0
Name: 1329, dtype: float64"
75,1.0
76,"0    0.0
Name: 1140, dtype: float64"
77,1.0
78,"0    0.0
Name: 308, dtype: float64"
79,"0    0.0
Name: 877, dtype: float64"
80,1.0
81,"0    0.0
Name: 63, dtype: float64"
82,"0    0.0
Name: 1613, dtype: float64"
83,1.0
84,"0    0.0
Name: 1880, dtype: float64"
85,"0    0.0
Name: 1111, dtype: float64"
86,"0    0.0
Name: 1477, dtype: float64"
87,1.0
88,"0    0.0
Name: 1186, dtype: float64"
89,"0    0.0
Name: 804, dtype: float64"
90,"0    0.0
Name: 783, dtype: float64"
91,"0    0.0
Name: 1760, dtype: float64"
92,"0    0.0
Name: 1555, dtype: float64"
93,"0    0.0
Name: 1498, dtype: float64"
94,"0    1.0
Name: 1457, dtype: float64"
95,1.0
96,"0    0.0
Name: 1414, dtype: float64"
97,"0    0.0
Name: 1236, dtype: float64"
98,"0    0.0
Name: 2058, dtype: float64"
99,1.0
100,1.0
101,"0    0.0
Name: 1638, dtype: float64"
102,"0    0.0
Name: 494, dtype: float64"
103,1.0
104,"0    0.0
Name: 1260, dtype: float64"
105,"0    0.0
Name: 175, dtype: float64"
106,"0    0.0
Name: 1089, dtype: float64"
107,1.0
108,1.0
109,1.0
110,1.0
111,1.0
112,1.0
113,"0    0.0
Name: 907, dtype: float64"
114,"0    0.0
Name: 1960, dtype: float64"
115,1.0
116,"0    0.0
Name: 1388, dtype: float64"
117,"0    0.0
Name: 1583, dtype: float64"
118,1.0
119,"0    0.0
Name: 1359, dtype: float64"
120,"0    0.0
Name: 86, dtype: float64"
121,"0    0.0
Name: 42, dtype: float64"
122,"0    0.0
Name: 1659, dtype: float64"
123,"0    0.0
Name: 1161, dtype: float64"
124,1.0
125,"0    0.0
Name: 2114, dtype: float64"
126,"0    0.0
Name: 1707, dtype: float64"
127,"0    0.0
Name: 1017, dtype: float64"
128,"0    0.0
Name: 1734, dtype: float64"
129,"0    0.0
Name: 628, dtype: float64"
130,"0    0.0
Name: 15, dtype: float64"
131,1.0
132,1.0
133,1.0
134,"0    0.0
Name: 255, dtype: float64"
135,1.0
136,"0    0.0
Name: 676, dtype: float64"
