,0
0,"0    0.0
Name: 1551, dtype: float64"
1,1.0
2,"0    0.0
Name: 538, dtype: float64"
3,1.0
4,"0    0.0
Name: 461, dtype: float64"
5,"0    0.0
Name: 1438, dtype: float64"
6,"0    0.0
Name: 1508, dtype: float64"
7,1.0
8,"0    0.0
Name: 1528, dtype: float64"
9,1.0
10,"0    0.0
Name: 2045, dtype: float64"
11,"0    0.0
Name: 985, dtype: float64"
12,"0    0.0
Name: 883, dtype: float64"
13,1.0
14,"0    0.0
Name: 416, dtype: float64"
15,"0    0.0
Name: 292, dtype: float64"
16,1.0
17,1.0
18,"0    0.0
Name: 961, dtype: float64"
19,1.0
20,"0    0.0
Name: 96, dtype: float64"
21,"0    0.0
Name: 1688, dtype: float64"
22,"0    0.0
Name: 809, dtype: float64"
23,"0    0.0
Name: 1886, dtype: float64"
24,"0    0.0
Name: 1991, dtype: float64"
25,"0    0.0
Name: 2187, dtype: float64"
26,"0    0.0
Name: 1648, dtype: float64"
27,1.0
28,"0    0.0
Name: 1791, dtype: float64"
29,"0    0.0
Name: 1278, dtype: float64"
30,1.0
31,1.0
32,"0    0.0
Name: 732, dtype: float64"
33,"0    0.0
Name: 558, dtype: float64"
34,1.0
35,"0    0.0
Name: 439, dtype: float64"
36,"0    0.0
Name: 1094, dtype: float64"
37,1.0
38,"0    0.0
Name: 1840, dtype: float64"
39,1.0
40,"0    0.0
Name: 317, dtype: float64"
41,"0    0.0
Name: 2067, dtype: float64"
42,"0    0.0
Name: 264, dtype: float64"
43,"0    0.0
Name: 587, dtype: float64"
44,"0    0.0
Name: 2097, dtype: float64"
45,"0    0.0
Name: 1356, dtype: float64"
46,"0    0.0
Name: 1460, dtype: float64"
47,1.0
48,1.0
49,1.0
50,"0    0.0
Name: 754, dtype: float64"
51,1.0
52,1.0
53,"0    0.0
Name: 705, dtype: float64"
54,1.0
55,"0    0.0
Name: 485, dtype: float64"
56,1.0
57,"0    0.0
Name: 342, dtype: float64"
58,1.0
59,1.0
60,"0    0.0
Name: 636, dtype: float64"
61,1.0
62,"0    0.0
Name: 39, dtype: float64"
63,1.0
64,"0    0.0
Name: 166, dtype: float64"
65,1.0
66,"0    0.0
Name: 1906, dtype: float64"
67,"0    0.0
Name: 2167, dtype: float64"
68,"0    0.0
Name: 853, dtype: float64"
69,"0    0.0
Name: 1819, dtype: float64"
70,"0    0.0
Name: 1668, dtype: float64"
71,"0    0.0
Name: 1230, dtype: float64"
72,"0    0.0
Name: 1409, dtype: float64"
73,1.0
74,1.0
75,1.0
76,"0    0.0
Name: 1735, dtype: float64"
77,"0    0.0
Name: 1067, dtype: float64"
78,1.0
79,"0    0.0
Name: 1866, dtype: float64"
80,1.0
81,1.0
82,"0    0.0
Name: 1623, dtype: float64"
83,"0    0.0
Name: 146, dtype: float64"
84,"0    0.0
Name: 1575, dtype: float64"
85,1.0
86,"0    0.0
Name: 237, dtype: float64"
87,"0    0.0
Name: 1708, dtype: float64"
88,"0    0.0
Name: 18, dtype: float64"
89,1.0
90,1.0
91,"0    0.0
Name: 934, dtype: float64"
92,1.0
93,1.0
94,1.0
95,1.0
96,"0    0.0
Name: 832, dtype: float64"
97,1.0
98,"0    0.0
Name: 614, dtype: float64"
99,"0    0.0
Name: 395, dtype: float64"
100,"0    0.0
Name: 2120, dtype: float64"
101,"0    0.0
Name: 2015, dtype: float64"
102,"0    0.0
Name: 907, dtype: float64"
103,"0    0.0
Name: 1121, dtype: float64"
104,1.0
105,1.0
106,"0    0.0
Name: 1936, dtype: float64"
107,1.0
108,"0    0.0
Name: 68, dtype: float64"
109,"0    0.0
Name: 195, dtype: float64"
110,"0    0.0
Name: 1151, dtype: float64"
111,"0    0.0
Name: 1761, dtype: float64"
112,"0    0.0
Name: 1306, dtype: float64"
113,"0    0.0
Name: 780, dtype: float64"
114,1.0
115,1.0
116,"0    0.0
Name: 508, dtype: float64"
117,"0    0.0
Name: 1598, dtype: float64"
118,1.0
119,"0    0.0
Name: 684, dtype: float64"
120,"0    0.0
Name: 663, dtype: float64"
121,1.0
122,"0    0.0
Name: 2143, dtype: float64"
123,1.0
124,"0    0.0
Name: 1043, dtype: float64"
125,"0    0.0
Name: 1385, dtype: float64"
126,1.0
127,1.0
128,1.0
129,"0    0.0
Name: 1014, dtype: float64"
130,"0    0.0
Name: 1966, dtype: float64"
131,"0    0.0
Name: 216, dtype: float64"
132,1.0
133,1.0
134,1.0
135,1.0
136,"0    0.0
Name: 1336, dtype: float64"
137,"0    0.0
Name: 1200, dtype: float64"
138,"0    0.0
Name: 1177, dtype: float64"
139,1.0
140,1.0
141,1.0
142,"0    0.0
Name: 1258, dtype: float64"
143,1.0
144,"0    0.0
Name: 124, dtype: float64"
145,"0    0.0
Name: 365, dtype: float64"
146,"0    0.0
Name: 1483, dtype: float64"
147,1.0
