,0
0,"0    0.0
Name: 487, dtype: float64"
1,"0    0.0
Name: 1387, dtype: float64"
2,"0    0.0
Name: 783, dtype: float64"
3,1.0
4,"0    0.0
Name: 861, dtype: float64"
5,1.0
6,1.0
7,1.0
8,"0    0.0
Name: 259, dtype: float64"
9,1.0
10,1.0
11,"0    0.0
Name: 1210, dtype: float64"
12,1.0
13,1.0
14,"0    1.0
Name: 159, dtype: float64"
15,"0    0.0
Name: 1237, dtype: float64"
16,"0    0.0
Name: 886, dtype: float64"
17,1.0
18,"0    0.0
Name: 831, dtype: float64"
19,"0    0.0
Name: 1471, dtype: float64"
20,"0    0.0
Name: 755, dtype: float64"
21,"0    0.0
Name: 309, dtype: float64"
22,1.0
23,1.0
24,"0    0.0
Name: 1128, dtype: float64"
25,1.0
26,"0    0.0
Name: 1313, dtype: float64"
27,"0    0.0
Name: 1663, dtype: float64"
28,"0    0.0
Name: 976, dtype: float64"
29,1.0
30,"0    0.0
Name: 1532, dtype: float64"
31,1.0
32,"0    0.0
Name: 1002, dtype: float64"
33,1.0
34,"0    0.0
Name: 433, dtype: float64"
35,"0    0.0
Name: 385, dtype: float64"
36,"0    0.0
Name: 462, dtype: float64"
37,"0    0.0
Name: 1075, dtype: float64"
38,"0    0.0
Name: 116, dtype: float64"
39,"0    0.0
Name: 1158, dtype: float64"
40,1.0
41,"0    0.0
Name: 1556, dtype: float64"
42,1.0
43,1.0
44,"0    0.0
Name: 137, dtype: float64"
45,"0    0.0
Name: 1610, dtype: float64"
46,"0    0.0
Name: 1291, dtype: float64"
47,"0    0.0
Name: 655, dtype: float64"
48,"0    0.0
Name: 1032, dtype: float64"
49,1.0
50,1.0
51,1.0
52,"0    0.0
Name: 207, dtype: float64"
53,1.0
54,1.0
55,"0    0.0
Name: 511, dtype: float64"
56,"0    0.0
Name: 1492, dtype: float64"
57,1.0
58,1.0
59,"0    0.0
Name: 1052, dtype: float64"
60,1.0
61,"0    0.0
Name: 41, dtype: float64"
62,"0    0.0
Name: 66, dtype: float64"
63,"0    0.0
Name: 1098, dtype: float64"
64,"0    0.0
Name: 181, dtype: float64"
65,"0    0.0
Name: 1640, dtype: float64"
66,"0    0.0
Name: 730, dtype: float64"
67,"0    0.0
Name: 86, dtype: float64"
68,1.0
69,"0    0.0
Name: 1263, dtype: float64"
70,1.0
71,"0    0.0
Name: 1441, dtype: float64"
72,"0    0.0
Name: 601, dtype: float64"
73,1.0
74,"0    0.0
Name: 580, dtype: float64"
75,"0    0.0
Name: 1183, dtype: float64"
76,"0    0.0
Name: 704, dtype: float64"
77,"0    0.0
Name: 1512, dtype: float64"
78,"0    0.0
Name: 912, dtype: float64"
79,"0    0.0
Name: 683, dtype: float64"
80,1.0
81,"0    0.0
Name: 556, dtype: float64"
82,"0    1.0
Name: 955, dtype: float64"
83,1.0
84,"0    0.0
Name: 408, dtype: float64"
85,"0    0.0
Name: 933, dtype: float64"
86,1.0
87,1.0
88,1.0
89,1.0
90,"0    0.0
Name: 630, dtype: float64"
91,"0    0.0
Name: 536, dtype: float64"
92,"0    0.0
Name: 336, dtype: float64"
93,"0    0.0
Name: 282, dtype: float64"
94,"0    0.0
Name: 1415, dtype: float64"
95,1.0
96,1.0
97,"0    0.0
Name: 809, dtype: float64"
98,1.0
99,"0    0.0
Name: 1367, dtype: float64"
100,"0    0.0
Name: 1338, dtype: float64"
101,"0    0.0
Name: 231, dtype: float64"
102,"0    0.0
Name: 1586, dtype: float64"
103,"0    0.0
Name: 358, dtype: float64"
104,"0    0.0
Name: 16, dtype: float64"
