,0
0,"0    0.0
Name: 194, dtype: float64"
1,"0    0.0
Name: 37, dtype: float64"
2,1.0
3,"0    0.0
Name: 333, dtype: float64"
4,"0    0.0
Name: 528, dtype: float64"
5,"0    0.0
Name: 472, dtype: float64"
6,1.0
7,1.0
8,"0    0.0
Name: 877, dtype: float64"
9,"0    0.0
Name: 1188, dtype: float64"
10,"0    0.0
Name: 950, dtype: float64"
11,"0    0.0
Name: 1236, dtype: float64"
12,1.0
13,"0    0.0
Name: 780, dtype: float64"
14,"0    0.0
Name: 702, dtype: float64"
15,"0    0.0
Name: 579, dtype: float64"
16,"0    0.0
Name: 164, dtype: float64"
17,1.0
18,1.0
19,"0    0.0
Name: 141, dtype: float64"
20,1.0
21,1.0
22,1.0
23,"0    0.0
Name: 303, dtype: float64"
24,1.0
25,"0    0.0
Name: 805, dtype: float64"
26,"0    0.0
Name: 976, dtype: float64"
27,"0    0.0
Name: 850, dtype: float64"
28,"0    0.0
Name: 731, dtype: float64"
29,"0    0.0
Name: 401, dtype: float64"
30,"0    0.0
Name: 1102, dtype: float64"
31,1.0
32,1.0
33,"0    0.0
Name: 500, dtype: float64"
34,"0    0.0
Name: 675, dtype: float64"
35,"0    0.0
Name: 426, dtype: float64"
36,"0    0.0
Name: 1167, dtype: float64"
37,"0    0.0
Name: 1080, dtype: float64"
38,"0    0.0
Name: 628, dtype: float64"
39,1.0
40,1.0
41,1.0
42,"0    0.0
Name: 111, dtype: float64"
43,"0    0.0
Name: 899, dtype: float64"
44,"0    0.0
Name: 1126, dtype: float64"
45,"0    1.0
Name: 1058, dtype: float64"
46,1.0
47,1.0
48,"0    0.0
Name: 555, dtype: float64"
49,1.0
50,"0    0.0
Name: 357, dtype: float64"
51,1.0
52,1.0
53,"0    0.0
Name: 649, dtype: float64"
54,1.0
55,1.0
56,"0    0.0
Name: 279, dtype: float64"
57,"0    0.0
Name: 827, dtype: float64"
58,"0    0.0
Name: 1264, dtype: float64"
59,1.0
60,1.0
61,1.0
62,1.0
63,"0    0.0
Name: 222, dtype: float64"
64,"0    0.0
Name: 59, dtype: float64"
65,"0    0.0
Name: 1000, dtype: float64"
66,1.0
67,1.0
68,"0    0.0
Name: 1213, dtype: float64"
69,"0    0.0
Name: 378, dtype: float64"
70,"0    0.0
Name: 12, dtype: float64"
71,"0    0.0
Name: 921, dtype: float64"
72,"0    0.0
Name: 753, dtype: float64"
73,"0    0.0
Name: 599, dtype: float64"
74,"0    1.0
Name: 83, dtype: float64"
75,1.0
76,1.0
77,"0    0.0
Name: 1146, dtype: float64"
78,"0    0.0
Name: 250, dtype: float64"
79,"0    0.0
Name: 1030, dtype: float64"
80,1.0
81,"0    0.0
Name: 451, dtype: float64"
