,0
0,"0    0.0
Name: 111, dtype: float64"
1,1.0
2,1.0
3,1.0
4,"0    0.0
Name: 137, dtype: float64"
5,"0    0.0
Name: 837, dtype: float64"
6,"0    0.0
Name: 42, dtype: float64"
7,1.0
8,"0    0.0
Name: 85, dtype: float64"
9,1.0
10,1.0
11,1.0
12,"0    0.0
Name: 1012, dtype: float64"
13,"0    0.0
Name: 1524, dtype: float64"
14,"0    0.0
Name: 744, dtype: float64"
15,"0    0.0
Name: 1265, dtype: float64"
16,"0    0.0
Name: 696, dtype: float64"
17,"0    0.0
Name: 1157, dtype: float64"
18,1.0
19,"0    0.0
Name: 600, dtype: float64"
20,"0    0.0
Name: 808, dtype: float64"
21,1.0
22,1.0
23,"0    0.0
Name: 181, dtype: float64"
24,"0    0.0
Name: 1208, dtype: float64"
25,"0    0.0
Name: 208, dtype: float64"
26,"0    0.0
Name: 1412, dtype: float64"
27,1.0
28,"0    0.0
Name: 65, dtype: float64"
29,1.0
30,"0    0.0
Name: 1620, dtype: float64"
31,1.0
32,"0    0.0
Name: 260, dtype: float64"
33,1.0
34,"0    0.0
Name: 1362, dtype: float64"
35,"0    0.0
Name: 1335, dtype: float64"
36,"0    0.0
Name: 524, dtype: float64"
37,"0    0.0
Name: 360, dtype: float64"
38,"0    0.0
Name: 1465, dtype: float64"
39,"0    0.0
Name: 459, dtype: float64"
40,"0    0.0
Name: 673, dtype: float64"
41,"0    0.0
Name: 1598, dtype: float64"
42,1.0
43,"0    0.0
Name: 479, dtype: float64"
44,"0    0.0
Name: 1063, dtype: float64"
45,"0    0.0
Name: 575, dtype: float64"
46,"0    0.0
Name: 1550, dtype: float64"
47,1.0
48,"0    0.0
Name: 1391, dtype: float64"
49,1.0
50,"0    0.0
Name: 230, dtype: float64"
51,1.0
52,"0    0.0
Name: 1184, dtype: float64"
53,"0    0.0
Name: 913, dtype: float64"
54,"0    0.0
Name: 987, dtype: float64"
55,"0    0.0
Name: 865, dtype: float64"
56,"0    0.0
Name: 623, dtype: float64"
57,1.0
58,"0    0.0
Name: 433, dtype: float64"
59,1.0
60,1.0
61,1.0
62,"0    0.0
Name: 764, dtype: float64"
63,1.0
64,"0    0.0
Name: 1136, dtype: float64"
65,"0    0.0
Name: 286, dtype: float64"
66,"0    0.0
Name: 1237, dtype: float64"
67,1.0
68,"0    0.0
Name: 959, dtype: float64"
69,1.0
70,"0    0.0
Name: 383, dtype: float64"
71,"0    0.0
Name: 1093, dtype: float64"
72,"0    0.0
Name: 1286, dtype: float64"
73,"0    0.0
Name: 158, dtype: float64"
74,"0    0.0
Name: 12, dtype: float64"
75,"0    0.0
Name: 888, dtype: float64"
76,1.0
77,"0    0.0
Name: 1577, dtype: float64"
78,"0    0.0
Name: 719, dtype: float64"
79,1.0
80,"0    0.0
Name: 1116, dtype: float64"
81,1.0
82,"0    0.0
Name: 308, dtype: float64"
83,"0    0.0
Name: 787, dtype: float64"
84,1.0
85,1.0
86,"0    0.0
Name: 644, dtype: float64"
87,1.0
88,"0    0.0
Name: 1495, dtype: float64"
89,"0    0.0
Name: 550, dtype: float64"
90,1.0
91,"0    0.0
Name: 337, dtype: float64"
92,"0    0.0
Name: 933, dtype: float64"
93,"0    0.0
Name: 499, dtype: float64"
94,1.0
95,1.0
96,1.0
97,"0    0.0
Name: 1041, dtype: float64"
98,1.0
99,"0    0.0
Name: 406, dtype: float64"
100,"0    0.0
Name: 1440, dtype: float64"
101,"0    0.0
Name: 1314, dtype: float64"
