,0
0,"0    0.0
Name: 1297, dtype: float64"
1,1.0
2,"0    0.0
Name: 64, dtype: float64"
3,1.0
4,"0    0.0
Name: 263, dtype: float64"
5,"0    0.0
Name: 1343, dtype: float64"
6,1.0
7,"0    0.0
Name: 1551, dtype: float64"
8,1.0
9,1.0
10,"0    0.0
Name: 1477, dtype: float64"
11,"0    0.0
Name: 1050, dtype: float64"
12,"0    0.0
Name: 1119, dtype: float64"
13,1.0
14,"0    0.0
Name: 1729, dtype: float64"
15,"0    1.0
Name: 1398, dtype: float64"
16,"0    0.0
Name: 393, dtype: float64"
17,1.0
18,1.0
19,"0    0.0
Name: 1654, dtype: float64"
20,"0    0.0
Name: 1628, dtype: float64"
21,"0    0.0
Name: 1072, dtype: float64"
22,1.0
23,1.0
24,1.0
25,"0    0.0
Name: 1530, dtype: float64"
26,1.0
27,"0    0.0
Name: 111, dtype: float64"
28,"0    0.0
Name: 696, dtype: float64"
29,"0    0.0
Name: 871, dtype: float64"
30,"0    0.0
Name: 291, dtype: float64"
31,"0    0.0
Name: 1097, dtype: float64"
32,"0    0.0
Name: 561, dtype: float64"
33,"0    0.0
Name: 763, dtype: float64"
34,"0    0.0
Name: 996, dtype: float64"
35,"0    0.0
Name: 1780, dtype: float64"
36,"0    0.0
Name: 484, dtype: float64"
37,"0    0.0
Name: 1026, dtype: float64"
38,"0    0.0
Name: 1577, dtype: float64"
39,"0    0.0
Name: 1144, dtype: float64"
40,"0    0.0
Name: 1197, dtype: float64"
41,"0    0.0
Name: 12, dtype: float64"
42,"0    0.0
Name: 716, dtype: float64"
43,"0    0.0
Name: 313, dtype: float64"
44,"0    0.0
Name: 415, dtype: float64"
45,1.0
46,"0    0.0
Name: 460, dtype: float64"
47,"0    0.0
Name: 743, dtype: float64"
48,"0    0.0
Name: 157, dtype: float64"
49,1.0
50,"0    0.0
Name: 669, dtype: float64"
51,1.0
52,"0    0.0
Name: 137, dtype: float64"
53,1.0
54,"0    0.0
Name: 1169, dtype: float64"
55,1.0
56,1.0
57,1.0
58,1.0
59,1.0
60,"0    0.0
Name: 1684, dtype: float64"
61,"0    0.0
Name: 438, dtype: float64"
62,1.0
63,1.0
64,1.0
65,1.0
66,1.0
67,"0    0.0
Name: 1758, dtype: float64"
68,"0    0.0
Name: 187, dtype: float64"
69,"0    0.0
Name: 212, dtype: float64"
70,"0    0.0
Name: 648, dtype: float64"
71,"0    0.0
Name: 1602, dtype: float64"
72,"0    0.0
Name: 1706, dtype: float64"
73,"0    0.0
Name: 922, dtype: float64"
74,"0    0.0
Name: 841, dtype: float64"
75,"0    0.0
Name: 971, dtype: float64"
76,"0    0.0
Name: 363, dtype: float64"
77,1.0
78,"0    0.0
Name: 242, dtype: float64"
79,"0    0.0
Name: 87, dtype: float64"
80,"0    0.0
Name: 1271, dtype: float64"
81,"0    0.0
Name: 42, dtype: float64"
82,1.0
83,1.0
84,"0    0.0
Name: 1448, dtype: float64"
85,"0    0.0
Name: 1368, dtype: float64"
86,"0    0.0
Name: 791, dtype: float64"
87,"0    0.0
Name: 811, dtype: float64"
88,"0    0.0
Name: 507, dtype: float64"
89,1.0
90,1.0
91,"0    0.0
Name: 1251, dtype: float64"
92,1.0
93,1.0
94,1.0
95,1.0
96,1.0
97,1.0
98,"0    0.0
Name: 340, dtype: float64"
99,"0    0.0
Name: 900, dtype: float64"
100,"0    0.0
Name: 1428, dtype: float64"
101,"0    0.0
Name: 1223, dtype: float64"
102,1.0
103,1.0
104,"0    0.0
Name: 1317, dtype: float64"
105,1.0
106,1.0
107,"0    1.0
Name: 618, dtype: float64"
108,1.0
109,"0    0.0
Name: 1501, dtype: float64"
110,1.0
111,"0    0.0
Name: 589, dtype: float64"
112,"0    0.0
Name: 951, dtype: float64"
113,"0    0.0
Name: 531, dtype: float64"
114,1.0
115,1.0
