,0
0,"0    0.0
Name: 600, dtype: float64"
1,1.0
2,"0    0.0
Name: 1156, dtype: float64"
3,"0    0.0
Name: 1719, dtype: float64"
4,"0    0.0
Name: 543, dtype: float64"
5,"0    0.0
Name: 1543, dtype: float64"
6,"0    0.0
Name: 1343, dtype: float64"
7,"0    0.0
Name: 297, dtype: float64"
8,"0    0.0
Name: 1365, dtype: float64"
9,"0    0.0
Name: 874, dtype: float64"
10,1.0
11,1.0
12,1.0
13,"0    0.0
Name: 475, dtype: float64"
14,"0    0.0
Name: 844, dtype: float64"
15,"0    0.0
Name: 251, dtype: float64"
16,1.0
17,1.0
18,1.0
19,"0    0.0
Name: 1136, dtype: float64"
20,"0    0.0
Name: 1771, dtype: float64"
21,1.0
22,1.0
23,"0    0.0
Name: 711, dtype: float64"
24,"0    0.0
Name: 925, dtype: float64"
25,"0    0.0
Name: 89, dtype: float64"
26,"0    0.0
Name: 628, dtype: float64"
27,"0    0.0
Name: 1637, dtype: float64"
28,"0    0.0
Name: 1791, dtype: float64"
29,"0    0.0
Name: 815, dtype: float64"
30,1.0
31,1.0
32,"0    0.0
Name: 992, dtype: float64"
33,"0    0.0
Name: 738, dtype: float64"
34,"0    0.0
Name: 158, dtype: float64"
35,"0    0.0
Name: 1108, dtype: float64"
36,"0    0.0
Name: 225, dtype: float64"
37,1.0
38,"0    0.0
Name: 1201, dtype: float64"
39,"0    0.0
Name: 968, dtype: float64"
40,1.0
41,"0    0.0
Name: 1395, dtype: float64"
42,"0    0.0
Name: 681, dtype: float64"
43,"0    0.0
Name: 454, dtype: float64"
44,1.0
45,1.0
46,"0    0.0
Name: 111, dtype: float64"
47,1.0
48,"0    0.0
Name: 1271, dtype: float64"
49,1.0
50,1.0
51,"0    0.0
Name: 379, dtype: float64"
52,"0    0.0
Name: 320, dtype: float64"
53,1.0
54,"0    0.0
Name: 40, dtype: float64"
55,1.0
56,"0    0.0
Name: 272, dtype: float64"
57,1.0
58,"0    0.0
Name: 1588, dtype: float64"
59,"0    0.0
Name: 60, dtype: float64"
60,"0    1.0
Name: 792, dtype: float64"
61,"0    0.0
Name: 1470, dtype: float64"
62,1.0
63,1.0
64,1.0
65,1.0
66,"0    0.0
Name: 495, dtype: float64"
67,1.0
68,"0    0.0
Name: 1242, dtype: float64"
69,"0    0.0
Name: 1609, dtype: float64"
70,1.0
71,"0    0.0
Name: 896, dtype: float64"
72,1.0
73,"0    0.0
Name: 1564, dtype: float64"
74,1.0
75,1.0
76,"0    0.0
Name: 1695, dtype: float64"
77,1.0
78,"0    0.0
Name: 1519, dtype: float64"
79,1.0
80,"0    0.0
Name: 1032, dtype: float64"
81,1.0
82,1.0
83,"0    0.0
Name: 201, dtype: float64"
84,"0    0.0
Name: 1296, dtype: float64"
85,"0    0.0
Name: 571, dtype: float64"
86,1.0
87,"0    0.0
Name: 136, dtype: float64"
88,"0    0.0
Name: 180, dtype: float64"
89,"0    0.0
Name: 1176, dtype: float64"
90,1.0
91,"0    0.0
Name: 766, dtype: float64"
92,1.0
93,"0    0.0
Name: 1079, dtype: float64"
94,"0    0.0
Name: 1053, dtype: float64"
95,1.0
96,1.0
97,"0    0.0
Name: 1745, dtype: float64"
98,1.0
99,"0    0.0
Name: 1450, dtype: float64"
100,"0    0.0
Name: 1012, dtype: float64"
101,1.0
102,"0    0.0
Name: 349, dtype: float64"
103,1.0
104,"0    0.0
Name: 652, dtype: float64"
105,1.0
106,"0    0.0
Name: 408, dtype: float64"
107,"0    0.0
Name: 429, dtype: float64"
108,"0    0.0
Name: 14, dtype: float64"
109,"0    0.0
Name: 1424, dtype: float64"
110,"0    0.0
Name: 1490, dtype: float64"
111,1.0
112,"0    0.0
Name: 1222, dtype: float64"
113,"0    0.0
Name: 522, dtype: float64"
114,1.0
115,"0    0.0
Name: 948, dtype: float64"
116,"0    0.0
Name: 1323, dtype: float64"
117,"0    0.0
Name: 1666, dtype: float64"
