,0
0,"0    0.0
Name: 1035, dtype: float64"
1,"0    1.0
Name: 1435, dtype: float64"
2,"0    0.0
Name: 399, dtype: float64"
3,"0    0.0
Name: 1112, dtype: float64"
4,"0    0.0
Name: 1064, dtype: float64"
5,"0    0.0
Name: 1085, dtype: float64"
6,"0    0.0
Name: 19, dtype: float64"
7,1.0
8,"0    0.0
Name: 1239, dtype: float64"
9,1.0
10,1.0
11,"0    0.0
Name: 928, dtype: float64"
12,"0    0.0
Name: 95, dtype: float64"
13,"0    0.0
Name: 574, dtype: float64"
14,1.0
15,"0    0.0
Name: 296, dtype: float64"
16,"0    0.0
Name: 173, dtype: float64"
17,1.0
18,"0    0.0
Name: 1166, dtype: float64"
19,1.0
20,1.0
21,"0    0.0
Name: 550, dtype: float64"
22,"0    0.0
Name: 1188, dtype: float64"
23,"0    0.0
Name: 828, dtype: float64"
24,"0    0.0
Name: 906, dtype: float64"
25,"0    0.0
Name: 804, dtype: float64"
26,"0    0.0
Name: 1210, dtype: float64"
27,"0    0.0
Name: 1384, dtype: float64"
28,"0    0.0
Name: 502, dtype: float64"
29,1.0
30,1.0
31,1.0
32,1.0
33,"0    0.0
Name: 878, dtype: float64"
34,1.0
35,"0    0.0
Name: 1289, dtype: float64"
36,"0    0.0
Name: 751, dtype: float64"
37,1.0
38,"0    0.0
Name: 1136, dtype: float64"
39,"0    0.0
Name: 472, dtype: float64"
40,"0    0.0
Name: 775, dtype: float64"
41,"0    0.0
Name: 321, dtype: float64"
42,"0    0.0
Name: 1268, dtype: float64"
43,"0    0.0
Name: 1360, dtype: float64"
44,"0    0.0
Name: 251, dtype: float64"
45,1.0
46,1.0
47,"0    0.0
Name: 446, dtype: float64"
48,"0    0.0
Name: 272, dtype: float64"
49,1.0
50,1.0
51,1.0
52,"0    0.0
Name: 1409, dtype: float64"
53,"0    0.0
Name: 654, dtype: float64"
54,"0    0.0
Name: 525, dtype: float64"
55,1.0
56,1.0
57,1.0
58,"0    0.0
Name: 626, dtype: float64"
59,1.0
60,"0    0.0
Name: 225, dtype: float64"
61,"0    1.0
Name: 708, dtype: float64"
62,1.0
63,"0    0.0
Name: 425, dtype: float64"
64,1.0
65,1.0
66,1.0
67,1.0
68,1.0
69,"0    0.0
Name: 984, dtype: float64"
70,1.0
71,"0    0.0
Name: 1456, dtype: float64"
72,"0    0.0
Name: 375, dtype: float64"
73,"0    0.0
Name: 678, dtype: float64"
74,1.0
75,"0    0.0
Name: 728, dtype: float64"
76,"0    0.0
Name: 603, dtype: float64"
77,"0    0.0
Name: 1008, dtype: float64"
78,"0    0.0
Name: 48, dtype: float64"
79,1.0
80,"0    0.0
Name: 1314, dtype: float64"
81,"0    0.0
Name: 72, dtype: float64"
82,"0    0.0
Name: 1340, dtype: float64"
83,"0    0.0
Name: 853, dtype: float64"
84,"0    0.0
Name: 346, dtype: float64"
85,1.0
86,1.0
87,"0    0.0
Name: 203, dtype: float64"
88,"0    0.0
Name: 149, dtype: float64"
89,"0    0.0
Name: 122, dtype: float64"
90,1.0
91,"0    0.0
Name: 954, dtype: float64"
