,0
0,"0    0.0
Name: 366, dtype: float64"
1,"0    0.0
Name: 1129, dtype: float64"
2,"0    0.0
Name: 936, dtype: float64"
3,"0    0.0
Name: 1494, dtype: float64"
4,1.0
5,1.0
6,"0    0.0
Name: 977, dtype: float64"
7,1.0
8,1.0
9,1.0
10,"0    0.0
Name: 760, dtype: float64"
11,1.0
12,"0    0.0
Name: 435, dtype: float64"
13,"0    0.0
Name: 176, dtype: float64"
14,"0    0.0
Name: 1377, dtype: float64"
15,"0    0.0
Name: 300, dtype: float64"
16,"0    0.0
Name: 730, dtype: float64"
17,"0    0.0
Name: 247, dtype: float64"
18,1.0
19,1.0
20,"0    0.0
Name: 956, dtype: float64"
21,"0    0.0
Name: 1256, dtype: float64"
22,1.0
23,"0    0.0
Name: 197, dtype: float64"
24,"0    0.0
Name: 1325, dtype: float64"
25,1.0
26,"0    0.0
Name: 113, dtype: float64"
27,"0    0.0
Name: 345, dtype: float64"
28,"0    0.0
Name: 813, dtype: float64"
29,"0    0.0
Name: 590, dtype: float64"
30,"0    0.0
Name: 1083, dtype: float64"
31,"0    0.0
Name: 225, dtype: float64"
32,1.0
33,"0    0.0
Name: 1185, dtype: float64"
34,1.0
35,1.0
36,"0    0.0
Name: 156, dtype: float64"
37,1.0
38,"0    0.0
Name: 661, dtype: float64"
39,"0    0.0
Name: 1053, dtype: float64"
40,1.0
41,"0    0.0
Name: 89, dtype: float64"
42,"0    0.0
Name: 887, dtype: float64"
43,"0    0.0
Name: 1212, dtype: float64"
44,"0    0.0
Name: 843, dtype: float64"
45,"0    0.0
Name: 865, dtype: float64"
46,"0    0.0
Name: 274, dtype: float64"
47,"0    0.0
Name: 414, dtype: float64"
48,"0    0.0
Name: 1469, dtype: float64"
49,"0    0.0
Name: 1446, dtype: float64"
50,1.0
51,1.0
52,"0    0.0
Name: 41, dtype: float64"
53,1.0
54,"0    0.0
Name: 15, dtype: float64"
55,1.0
56,1.0
57,"0    0.0
Name: 1002, dtype: float64"
58,"0    0.0
Name: 1347, dtype: float64"
59,"0    0.0
Name: 1276, dtype: float64"
60,1.0
61,"0    1.0
Name: 1424, dtype: float64"
62,"0    0.0
Name: 1105, dtype: float64"
63,"0    0.0
Name: 1304, dtype: float64"
64,1.0
65,"0    0.0
Name: 133, dtype: float64"
66,1.0
67,1.0
68,1.0
69,1.0
70,1.0
71,"0    0.0
Name: 638, dtype: float64"
72,"0    0.0
Name: 1397, dtype: float64"
73,"0    0.0
Name: 702, dtype: float64"
74,"0    1.0
Name: 392, dtype: float64"
75,"0    0.0
Name: 1548, dtype: float64"
76,"0    0.0
Name: 911, dtype: float64"
77,"0    0.0
Name: 505, dtype: float64"
78,1.0
79,"0    0.0
Name: 783, dtype: float64"
80,1.0
81,"0    0.0
Name: 1028, dtype: float64"
82,"0    0.0
Name: 1524, dtype: float64"
83,1.0
84,"0    0.0
Name: 456, dtype: float64"
85,"0    0.0
Name: 66, dtype: float64"
86,"0    0.0
Name: 320, dtype: float64"
87,1.0
88,"0    0.0
Name: 1155, dtype: float64"
89,"0    0.0
Name: 564, dtype: float64"
90,"0    0.0
Name: 682, dtype: float64"
91,"0    0.0
Name: 535, dtype: float64"
92,"0    0.0
Name: 1232, dtype: float64"
93,1.0
94,"0    0.0
Name: 610, dtype: float64"
95,1.0
96,"0    0.0
Name: 484, dtype: float64"
